Iteration,Min Colors,Avg Colors
240,50,55.660000
241,50,55.760000
242,50,56.040000
243,50,56.130000
244,50,55.960000
245,50,56.130000
246,50,56.330000
247,50,56.320000
248,50,56.100000
249,50,55.920000
250,50,56.080000
251,50,55.860000
252,50,55.850000
253,50,56.350000
254,50,56.060000
255,50,56.010000
256,50,55.900000
257,50,56.040000
258,50,56.140000
259,50,55.920000
260,50,55.980000
261,50,56.080000
262,50,55.870000
263,50,56.020000
264,50,56.250000
265,50,56.080000
266,50,55.870000
267,50,56.140000
268,50,55.880000
269,50,56.140000
270,50,56.110000
271,50,55.870000
272,50,56.150000
273,50,56.190000
274,50,56.120000
275,50,55.630000
276,50,56.030000
277,50,56.070000
278,50,56.100000
279,50,55.800000
280,50,56.030000
281,50,56.020000
282,50,56.130000
283,50,55.790000
284,50,56.160000
285,50,55.940000
286,50,56.040000
287,50,55.960000
288,50,56.350000
289,50,55.810000
290,50,56.110000
291,50,56.040000
292,50,56.040000
293,50,56.030000
294,50,55.920000
295,50,55.870000
296,50,55.780000
297,50,55.680000
298,50,56.170000
299,50,56.050000
300,50,55.850000
301,50,56.110000
302,50,55.950000
303,50,56.030000
304,50,56.300000
305,50,55.980000
306,50,56.050000
307,50,56.380000
308,50,56.020000
309,50,56.020000
310,50,55.820000
311,50,55.930000
312,50,55.920000
313,50,56.230000
314,50,55.960000
315,50,56.090000
316,50,56.040000
317,50,55.850000
318,50,56.080000
319,50,55.850000
320,50,55.940000
321,50,56.020000
322,50,55.920000
323,50,56.000000
324,50,56.080000
325,50,56.310000
326,50,55.900000
327,50,56.170000
328,50,55.880000
329,50,55.930000
330,50,56.090000
331,50,55.880000
332,50,55.650000
333,50,56.310000
334,50,55.980000
335,50,56.140000
336,50,56.000000
337,50,55.840000
338,50,56.150000
339,50,56.250000
340,50,56.050000
341,50,55.860000
342,50,56.240000
343,50,56.170000
344,50,55.920000
345,50,56.420000
346,50,56.170000
347,50,55.940000
348,50,55.740000
349,50,56.210000
350,50,55.810000
351,50,55.850000
352,50,56.040000
353,50,56.150000
354,50,55.960000
355,50,55.980000
356,50,55.980000
357,50,56.230000
358,50,55.850000
359,50,56.300000
360,50,56.150000
361,50,56.180000
362,50,55.960000
363,50,55.870000
364,50,55.970000
365,50,56.020000
366,50,55.900000
367,50,56.210000
368,50,55.890000
369,50,55.890000
370,50,56.090000
371,50,55.990000
372,50,55.890000
373,50,55.930000
374,50,56.160000
375,50,55.930000
376,50,55.980000
377,50,56.030000
378,50,55.980000
379,50,56.210000
380,50,55.900000
381,50,55.720000
382,50,55.860000
383,50,55.700000
384,50,55.950000
385,50,55.940000
386,50,56.150000
387,50,56.050000
388,50,55.990000
389,50,56.000000
390,50,56.000000
391,50,56.010000
392,50,56.040000
393,50,55.870000
394,50,56.110000
395,50,55.800000
396,50,55.720000
397,50,55.970000
398,50,55.710000
399,50,55.950000
400,50,56.030000
401,50,55.920000
402,50,55.890000
403,50,56.280000
404,50,56.190000
405,50,56.080000
406,50,56.200000
407,50,56.080000
408,50,56.220000
409,50,55.980000
410,50,56.300000
411,50,56.250000
412,50,56.070000
413,50,55.980000
414,50,55.910000
415,50,56.140000
416,50,56.090000
417,50,55.800000
418,50,55.880000
419,50,55.990000
420,50,56.010000
421,50,56.000000
422,50,55.920000
423,50,55.820000
424,50,56.010000
425,50,56.280000
426,50,55.990000
427,50,56.050000
428,50,55.910000
429,50,56.070000
430,50,56.040000
431,50,55.580000
432,50,55.880000
433,50,55.960000
434,50,55.840000
435,50,56.050000
436,50,56.010000
437,50,56.100000
438,50,56.040000
439,50,56.080000
440,50,55.920000
441,50,56.280000
442,50,55.920000
443,50,55.950000
444,50,56.220000
445,50,56.160000
446,50,55.960000
447,50,56.090000
448,50,56.090000
449,50,56.260000
450,50,56.230000
451,50,55.700000
452,50,55.760000
453,50,55.760000
454,50,56.010000
455,50,56.140000
456,50,56.080000
457,50,55.890000
458,50,56.150000
459,50,56.170000
460,50,56.230000
461,50,56.140000
462,50,56.130000
463,50,55.730000
464,50,55.670000
465,50,55.690000
466,50,56.000000
467,50,55.970000
468,50,55.970000
469,50,55.650000
470,50,56.430000
471,50,55.970000
472,50,56.040000
473,50,56.110000
474,50,56.030000
475,50,55.980000
476,50,56.190000
477,50,55.990000
478,50,55.940000
479,50,56.300000
480,50,56.220000
481,50,55.930000
482,50,55.910000
483,50,56.240000
484,50,56.230000
485,50,56.160000
486,50,56.030000
487,50,56.040000
488,50,56.400000
489,50,55.850000
490,50,55.920000
491,50,56.040000
492,50,56.120000
493,50,56.080000
494,50,56.140000
495,50,56.150000
496,50,55.980000
497,50,55.820000
498,50,56.070000
499,50,55.860000
500,50,56.240000
501,50,55.890000
502,50,56.060000
503,50,55.980000
504,50,56.040000
505,50,56.120000
506,50,56.150000
507,50,55.990000
508,50,55.900000
509,50,56.330000
510,50,56.140000
511,50,56.230000
512,50,56.080000
513,50,55.990000
514,50,55.930000
515,50,56.040000
516,50,55.840000
517,50,55.870000
518,50,56.270000
519,50,55.660000
520,50,56.200000
521,50,56.160000
522,50,56.020000
523,50,56.090000
524,50,55.890000
525,50,55.980000
526,50,56.130000
527,50,56.160000
528,50,56.150000
529,50,56.140000
530,50,56.080000
531,50,56.170000
532,50,56.310000
533,50,56.070000
534,50,55.970000
535,50,56.300000
536,50,55.910000
537,50,55.940000
538,50,56.130000
539,50,55.850000
540,50,55.980000
541,50,56.100000
542,50,56.180000
543,50,55.900000
544,50,55.730000
545,50,56.060000
546,50,56.160000
547,50,55.940000
548,50,55.960000
549,50,55.940000
550,50,56.130000
551,50,55.950000
552,50,56.170000
553,50,55.790000
554,50,56.190000
555,50,56.040000
556,50,55.950000
557,50,56.160000
558,50,55.640000
559,50,56.150000
560,50,56.230000
561,50,55.910000
562,50,55.780000
563,50,56.110000
564,50,56.100000
565,50,56.090000
566,50,56.060000
567,50,55.780000
568,50,55.970000
569,50,56.080000
570,50,55.950000
571,50,56.120000
572,50,56.080000
573,50,56.160000
574,50,56.230000
575,50,55.780000
576,50,56.200000
577,50,56.000000
578,50,56.140000
579,50,56.060000
580,50,56.110000
581,50,56.040000
582,50,56.000000
583,50,56.010000
584,50,56.060000
585,50,56.140000
586,50,55.890000
587,50,56.360000
588,50,55.920000
589,50,56.300000
590,50,56.360000
591,50,56.120000
592,50,55.920000
593,50,56.170000
594,50,56.110000
595,50,56.160000
596,50,56.080000
597,50,56.270000
598,50,56.120000
599,50,55.970000
600,50,56.190000
601,50,55.950000
602,50,56.160000
603,50,55.950000
604,50,56.250000
605,50,55.890000
606,50,56.120000
607,50,56.110000
608,50,56.170000
609,50,55.980000
610,50,56.220000
611,50,56.070000
612,50,56.080000
613,50,55.980000
614,50,56.060000
615,50,56.280000
616,50,55.870000
617,50,55.980000
618,50,55.950000
619,50,56.440000
620,50,56.110000
621,50,56.070000
622,50,56.150000
623,50,56.080000
624,50,56.240000
625,50,55.740000
626,50,56.210000
627,50,55.970000
628,50,55.920000
629,50,55.860000
630,50,56.190000
631,50,56.370000
632,50,55.990000
633,50,56.010000
634,50,55.870000
635,50,56.140000
636,50,56.370000
637,50,55.580000
638,50,56.310000
639,50,56.000000
640,50,55.990000
641,50,56.050000
642,50,55.710000
643,50,56.000000
644,50,56.170000
645,50,55.940000
646,50,55.870000
647,50,56.160000
648,50,56.050000
649,50,56.370000
650,50,56.250000
651,50,56.170000
652,50,56.100000
653,50,56.010000
654,50,55.940000
655,50,56.160000
656,50,56.100000
657,50,56.160000
658,50,55.970000
659,50,55.900000
660,50,55.960000
661,50,56.070000
662,50,56.310000
663,50,56.060000
664,50,56.090000
665,50,56.140000
666,50,55.980000
667,50,56.120000
668,50,56.020000
669,50,55.880000
670,50,56.460000
671,50,56.350000
672,50,56.110000
673,50,55.890000
674,50,56.220000
675,50,55.850000
676,50,56.060000
677,50,56.290000
678,50,56.070000
679,50,56.000000
680,50,55.940000
681,50,56.030000
682,50,56.090000
683,50,55.770000
684,50,56.100000
685,50,56.000000
686,50,55.840000
687,50,56.080000
688,50,56.180000
689,50,56.040000
690,50,55.950000
691,50,56.030000
692,50,56.240000
693,50,55.920000
694,50,56.270000
695,50,56.070000
696,50,55.800000
697,50,56.250000
698,50,55.880000
699,50,56.000000
700,50,56.030000
701,50,56.210000
702,50,55.980000
703,50,56.190000
704,50,56.150000
705,50,56.140000
706,50,56.130000
707,50,55.930000
708,50,55.940000
709,50,55.900000
710,50,56.030000
711,50,55.970000
712,50,56.170000
713,50,55.680000
714,50,55.910000
715,50,56.060000
716,50,55.960000
717,50,56.120000
718,50,56.060000
719,50,56.130000
720,50,55.870000
721,50,56.040000
722,50,55.960000
723,50,56.090000
724,50,56.160000
725,50,55.960000
726,50,56.190000
727,50,55.770000
728,50,55.860000
729,50,56.090000
730,50,55.980000
731,50,56.220000
732,50,56.240000
733,50,55.720000
734,50,55.920000
735,50,56.070000
736,50,56.030000
737,50,56.060000
738,50,55.990000
739,50,55.860000
740,50,55.780000
741,50,55.830000
742,50,56.170000
743,50,56.090000
744,50,56.020000
745,50,56.040000
746,50,56.020000
747,50,56.010000
748,50,55.940000
749,50,55.770000
750,50,56.200000
751,50,56.080000
752,50,55.920000
753,50,55.920000
754,50,55.750000
755,50,56.160000
756,50,55.910000
757,50,55.940000
758,50,55.930000
759,50,56.100000
760,50,56.210000
761,50,56.030000
762,50,55.850000
763,50,55.820000
764,50,55.610000
765,50,55.820000
766,50,56.120000
767,50,56.190000
768,50,55.810000
769,50,55.980000
770,50,55.860000
771,50,56.050000
772,50,55.730000
773,50,55.910000
774,50,56.020000
775,50,56.140000
776,50,55.920000
777,49,56.010000
778,49,55.750000
779,49,55.530000
780,49,55.840000
781,49,55.900000
782,49,55.950000
783,49,55.970000
784,49,55.950000
785,49,55.760000
786,49,55.860000
787,49,56.100000
788,49,56.190000
789,49,55.640000
790,49,55.990000
791,49,55.670000
792,49,56.110000
793,49,55.740000
794,49,55.720000
795,49,56.100000
796,49,55.900000
797,49,56.140000
798,49,55.930000
799,49,55.810000
800,49,55.800000
801,49,55.790000
802,49,55.820000
803,49,55.790000
804,49,55.880000
805,49,55.890000
806,49,55.870000
807,49,55.830000
808,49,55.850000
809,49,56.080000
810,49,56.050000
811,49,56.080000
812,49,56.110000
813,49,55.680000
814,49,56.030000
815,49,56.040000
816,49,55.800000
817,49,55.950000
818,49,55.950000
819,49,56.170000
820,49,55.830000
821,49,56.090000
822,49,56.040000
823,49,55.970000
824,49,55.820000
825,49,56.060000
826,49,56.150000
827,49,56.010000
828,49,55.830000
829,49,55.930000
830,49,55.930000
831,49,56.020000
832,49,55.900000
833,49,56.210000
834,49,56.060000
835,49,55.770000
836,49,55.950000
837,49,55.970000
838,49,56.080000
839,49,55.900000
840,49,55.870000
841,49,55.990000
842,49,56.150000
843,49,55.950000
844,49,55.910000
845,49,56.350000
846,49,56.110000
847,49,56.060000
848,49,55.920000
849,49,55.990000
850,49,55.960000
851,49,55.820000
852,49,55.900000
853,49,55.790000
854,49,55.830000
855,49,55.950000
856,49,56.020000
857,49,56.180000
858,49,55.560000
859,49,55.870000
860,49,55.750000
861,49,55.980000
862,49,55.980000
863,49,55.890000
864,49,56.390000
865,49,56.100000
866,49,56.130000
867,49,56.180000
868,49,55.930000
869,49,55.930000
870,49,55.910000
871,49,55.880000
872,49,56.010000
873,49,55.950000
874,49,55.850000
875,49,55.960000
876,49,55.890000
877,49,55.890000
878,49,55.980000
879,49,56.080000
880,49,56.160000
881,49,55.950000
882,49,56.050000
883,49,56.040000
884,49,56.130000
885,49,56.010000
886,49,55.890000
887,49,55.800000
888,49,56.100000
889,49,56.020000
890,49,56.020000
891,49,55.680000
892,49,55.760000
893,49,55.550000
894,49,55.820000
895,49,55.780000
896,49,55.810000
897,49,56.150000
898,49,56.120000
899,49,55.700000
900,49,55.950000
901,49,55.750000
902,49,55.760000
903,49,56.060000
904,49,55.830000
905,49,56.050000
906,49,56.050000
907,49,55.790000
908,49,55.930000
909,49,55.950000
910,49,55.970000
911,49,56.030000
912,49,55.950000
913,49,56.270000
914,49,55.900000
915,49,56.010000
916,49,56.080000
917,49,55.810000
918,49,55.740000
919,49,56.010000
920,49,55.900000
921,49,55.960000
922,49,55.930000
923,49,56.050000
924,49,55.920000
925,49,55.720000
926,49,55.970000
927,49,55.980000
928,49,56.080000
929,49,56.000000
930,49,55.920000
931,49,55.960000
932,49,56.430000
933,49,56.340000
934,49,56.130000
935,49,55.970000
936,49,56.080000
937,49,56.080000
938,49,55.790000
939,49,56.090000
940,49,55.800000
941,49,56.090000
942,49,55.900000
943,49,55.970000
944,49,55.660000
945,49,56.050000
946,49,55.880000
947,49,55.760000
948,49,55.950000
949,49,55.990000
950,49,55.820000
951,49,55.940000
952,49,55.970000
953,49,55.770000
954,49,56.290000
955,49,55.920000
956,49,55.650000
957,49,55.690000
958,49,55.880000
959,49,56.300000
960,49,55.980000
961,49,56.090000
962,49,56.020000
963,49,55.980000
964,49,55.900000
965,49,55.850000
966,49,56.390000
967,49,55.780000
968,49,55.460000
969,49,55.910000
970,49,55.980000
971,49,55.790000
972,49,55.970000
973,49,56.300000
974,49,56.000000
975,49,55.910000
976,49,56.010000
977,49,55.950000
978,49,55.880000
979,49,55.800000
980,49,56.350000
981,49,56.040000
982,49,55.980000
983,49,56.030000
984,49,56.120000
985,49,55.910000
986,49,55.760000
987,49,55.940000
988,49,56.010000
989,49,55.990000
990,49,55.810000
991,49,55.960000
992,49,55.910000
993,49,55.870000
994,49,56.020000
995,49,55.810000
996,49,55.960000
997,49,56.080000
998,49,56.120000
999,49,55.870000
1000,49,55.880000
1001,49,56.010000
1002,49,55.880000
1003,49,56.270000
1004,49,56.120000
1005,49,55.770000
1006,49,56.220000
1007,49,55.950000
1008,49,56.300000
1009,49,55.780000
1010,49,55.940000
1011,49,55.940000
1012,49,55.940000
1013,49,55.970000
1014,49,56.220000
1015,49,55.860000
1016,49,56.200000
1017,49,55.840000
1018,49,55.870000
1019,49,55.820000
1020,49,56.080000
1021,49,55.860000
1022,49,55.660000
1023,49,56.030000
1024,49,55.910000
1025,49,55.920000
1026,49,55.670000
1027,49,55.930000
1028,49,55.770000
1029,49,55.910000
1030,49,55.780000
1031,49,56.020000
1032,49,55.990000
1033,49,55.840000
1034,49,55.850000
1035,49,56.010000
1036,49,55.970000
1037,49,55.820000
1038,49,56.020000
1039,49,55.680000
1040,49,55.710000
1041,49,56.090000
1042,49,55.850000
1043,49,55.910000
1044,49,55.860000
1045,49,55.500000
1046,49,55.900000
1047,49,55.780000
1048,49,56.110000
1049,49,55.940000
1050,49,55.990000
1051,49,56.230000
1052,49,56.000000
1053,49,55.840000
1054,49,56.070000
1055,49,55.800000
1056,49,55.860000
1057,49,56.250000
1058,49,56.040000
1059,49,55.750000
1060,49,55.990000
1061,49,56.160000
1062,49,55.880000
1063,49,55.970000
1064,49,55.990000
1065,49,56.190000
1066,49,56.050000
1067,49,56.060000
1068,49,56.040000
1069,49,56.050000
1070,49,56.000000
1071,49,55.920000
1072,49,55.730000
1073,49,55.870000
1074,49,55.960000
1075,49,56.130000
1076,49,55.940000
1077,49,55.820000
1078,49,55.960000
1079,49,55.760000
1080,49,55.920000
1081,49,56.210000
1082,49,55.760000
1083,49,55.880000
1084,49,56.140000
1085,49,56.180000
1086,49,55.780000
1087,49,56.010000
1088,49,56.230000
1089,49,55.820000
1090,49,55.920000
1091,49,56.050000
1092,49,55.930000
1093,49,56.180000
1094,49,56.170000
1095,49,55.730000
1096,49,56.040000
1097,49,55.730000
1098,49,56.150000
1099,49,55.710000
1100,49,56.300000
1101,49,55.950000
1102,49,55.960000
1103,49,56.030000
1104,49,56.190000
1105,49,56.150000
1106,49,56.000000
1107,49,55.990000
1108,49,56.170000
1109,49,55.780000
1110,49,56.120000
1111,49,55.780000
1112,49,56.140000
1113,49,55.900000
1114,49,55.900000
1115,49,55.810000
1116,49,55.830000
1117,49,55.990000
1118,49,55.990000
1119,49,55.910000
1120,49,55.800000
1121,49,55.570000
1122,49,55.770000
1123,49,56.000000
1124,49,55.780000
1125,49,56.040000
1126,49,56.280000
1127,49,55.800000
1128,49,55.840000
1129,49,56.210000
1130,49,55.850000
1131,49,55.810000
1132,49,55.890000
1133,49,56.170000
1134,49,56.080000
1135,49,55.880000
1136,49,56.110000
1137,49,56.040000
1138,49,56.110000
1139,49,55.670000
1140,49,56.160000
1141,49,55.710000
1142,49,56.200000
1143,49,56.000000
1144,49,55.780000
1145,49,55.860000
1146,49,55.950000
1147,49,55.840000
1148,49,55.770000
1149,49,55.920000
1150,49,55.730000
1151,49,55.750000
1152,49,55.910000
1153,49,56.050000
1154,49,55.840000
1155,49,55.810000
1156,49,56.010000
1157,49,55.960000
1158,49,55.910000
1159,49,56.040000
1160,49,56.130000
1161,49,55.840000
1162,49,56.160000
1163,49,55.810000
1164,49,56.060000
1165,49,56.030000
1166,49,55.740000
1167,49,55.960000
1168,49,55.880000
1169,49,56.000000
1170,49,55.730000
1171,49,55.980000
1172,49,55.860000
1173,49,55.900000
1174,49,55.860000
1175,49,56.150000
1176,49,56.110000
1177,49,56.080000
1178,49,56.030000
1179,49,55.710000
1180,49,55.920000
1181,49,56.020000
1182,49,55.820000
1183,49,55.910000
1184,49,56.040000
1185,49,55.970000
1186,49,55.860000
1187,49,55.960000
1188,49,55.870000
1189,49,55.980000
1190,49,56.020000
1191,49,56.000000
1192,49,55.900000
1193,49,56.170000
1194,49,56.060000
1195,49,55.920000
1196,49,55.870000
1197,49,55.850000
1198,49,55.850000
1199,49,55.870000
1200,49,56.180000
1201,49,55.790000
1202,49,56.010000
1203,49,55.960000
1204,49,55.880000
1205,49,55.780000
1206,49,56.020000
1207,49,56.410000
1208,49,55.820000
1209,49,55.770000
1210,49,55.880000
1211,49,55.980000
1212,49,55.990000
1213,49,55.920000
1214,49,55.940000
1215,49,55.760000
1216,49,56.010000
1217,49,55.710000
1218,49,56.170000
1219,49,55.970000
1220,49,55.800000
1221,49,55.580000
1222,49,55.540000
1223,49,56.070000
1224,49,55.960000
1225,49,55.810000
1226,49,55.980000
1227,49,56.090000
1228,49,56.340000
1229,49,55.640000
1230,49,55.840000
1231,49,56.110000
1232,49,55.960000
1233,49,56.130000
1234,49,55.900000
1235,49,55.900000
1236,49,56.030000
1237,49,55.850000
1238,49,55.810000
1239,49,55.710000
1240,49,56.070000
1241,49,56.130000
1242,49,55.900000
1243,49,55.960000
1244,49,56.050000
1245,49,56.080000
1246,49,55.810000
1247,49,56.150000
1248,49,56.190000
1249,49,55.850000
1250,49,55.950000
1251,49,56.190000
1252,49,55.940000
1253,49,56.150000
1254,49,56.160000
1255,49,56.090000
1256,49,55.840000
1257,49,56.120000
1258,49,55.940000
1259,49,55.920000
1260,49,56.070000
1261,49,55.740000
1262,49,55.950000
1263,49,55.750000
1264,49,55.930000
1265,49,56.120000
1266,49,56.120000
1267,49,55.900000
1268,49,56.220000
1269,49,56.030000
1270,49,56.190000
1271,49,55.600000
1272,49,55.770000
1273,49,55.890000
1274,49,55.930000
1275,49,55.930000
1276,49,56.020000
1277,49,56.090000
1278,49,55.840000
1279,49,56.030000
1280,49,55.970000
1281,49,55.810000
1282,49,56.000000
1283,49,55.870000
1284,49,55.810000
1285,49,55.630000
1286,49,56.060000
1287,49,55.980000
1288,49,55.850000
1289,49,56.220000
1290,49,55.980000
1291,49,56.050000
1292,49,55.960000
1293,49,55.940000
1294,49,56.130000
1295,49,55.960000
1296,49,55.830000
1297,49,55.930000
1298,49,56.020000
1299,49,56.080000
1300,49,55.920000
1301,49,56.110000
1302,49,55.940000
1303,49,56.080000
1304,49,55.960000
1305,49,55.980000
1306,49,56.130000
1307,49,55.940000
1308,49,55.650000
1309,49,56.030000
1310,49,55.860000
1311,49,56.000000
1312,49,55.800000
1313,49,55.970000
1314,49,55.810000
1315,49,56.000000
1316,49,56.130000
1317,49,55.870000
1318,49,56.030000
1319,49,55.990000
1320,49,56.030000
1321,49,55.920000
1322,49,56.120000
1323,49,56.070000
1324,49,55.730000
1325,49,56.020000
1326,49,56.050000
1327,49,55.950000
1328,49,56.120000
1329,49,55.720000
1330,49,55.940000
1331,49,56.040000
1332,49,55.550000
1333,49,56.070000
1334,49,56.100000
1335,49,56.000000
1336,49,56.080000
1337,49,55.980000
1338,49,55.770000
1339,49,56.080000
1340,49,56.110000
1341,49,55.860000
1342,49,56.280000
1343,49,56.010000
1344,49,56.010000
1345,49,55.790000
1346,49,56.110000
1347,49,55.800000
1348,49,55.970000
1349,49,56.160000
1350,49,55.800000
1351,49,56.300000
1352,49,56.140000
1353,49,55.950000
1354,49,55.980000
1355,49,56.100000
1356,49,56.290000
1357,49,55.730000
1358,49,55.750000
1359,49,56.030000
1360,49,56.020000
1361,49,56.160000
1362,49,55.890000
1363,49,55.990000
1364,49,55.710000
1365,49,56.080000
1366,49,56.080000
1367,49,55.800000
1368,49,55.860000
1369,49,56.070000
1370,49,56.260000
1371,49,56.010000
1372,49,56.090000
1373,49,55.910000
1374,49,55.650000
1375,49,56.040000
1376,49,55.920000
1377,49,56.130000
1378,49,56.030000
1379,49,55.690000
1380,49,55.930000
1381,49,56.040000
1382,49,55.960000
1383,49,56.050000
1384,49,55.700000
1385,49,56.090000
1386,49,56.240000
1387,49,55.860000
1388,49,56.110000
1389,49,55.890000
1390,49,55.980000
1391,49,56.000000
1392,49,55.810000
1393,49,56.190000
1394,49,55.930000
1395,49,55.970000
1396,49,55.980000
1397,49,56.090000
1398,49,55.950000
1399,49,56.170000
1400,49,56.080000
1401,49,56.110000
1402,49,56.120000
1403,49,55.870000
1404,49,55.780000
1405,49,56.050000
1406,49,55.930000
1407,49,55.800000
1408,49,55.920000
1409,49,55.810000
1410,49,55.980000
1411,49,56.190000
1412,49,55.800000
1413,49,56.040000
1414,49,55.850000
1415,49,55.650000
1416,49,56.100000
1417,49,55.710000
1418,49,55.940000
1419,49,56.000000
1420,49,55.800000
1421,49,56.070000
1422,49,55.970000
1423,49,55.930000
1424,49,56.150000
1425,49,55.870000
1426,49,55.680000
1427,49,55.900000
1428,49,55.990000
1429,49,55.950000
1430,49,55.950000
1431,49,56.080000
1432,49,56.140000
1433,49,55.940000
1434,49,56.030000
1435,49,55.990000
1436,49,55.990000
1437,49,56.030000
1438,49,56.060000
1439,49,55.720000
1440,49,56.220000
1441,49,56.310000
1442,49,55.940000
1443,49,56.010000
1444,49,56.040000
1445,49,56.150000
1446,49,55.890000
1447,49,55.900000
1448,49,55.780000
1449,49,55.950000
1450,49,56.030000
1451,49,56.060000
1452,49,55.800000
1453,49,56.120000
1454,49,56.150000
1455,49,55.960000
1456,49,56.290000
1457,49,56.110000
1458,49,56.110000
1459,49,55.710000
1460,49,55.820000
1461,49,56.120000
1462,49,56.200000
1463,49,55.990000
1464,49,56.230000
1465,49,56.030000
1466,49,55.990000
1467,49,56.070000
1468,49,56.110000
1469,49,55.960000
1470,49,55.960000
1471,49,56.240000
1472,49,55.920000
1473,49,56.000000
1474,49,55.990000
1475,49,55.890000
1476,49,55.850000
1477,49,55.970000
1478,49,55.530000
1479,49,55.970000
1480,49,55.970000
1481,49,55.810000
1482,49,55.920000
1483,49,55.950000
1484,49,56.030000
1485,49,55.990000
1486,49,55.670000
1487,49,55.990000
1488,49,56.000000
1489,49,56.100000
1490,49,56.060000
1491,49,55.870000
1492,49,55.910000
1493,49,56.020000
1494,49,55.940000
1495,49,56.150000
