Iteration,Min Colors,Avg Colors
323,13,15.280000
324,13,15.190000
325,13,15.240000
326,13,15.300000
327,13,15.200000
328,13,15.300000
329,13,15.340000
330,13,15.230000
331,13,15.180000
332,13,15.350000
333,13,15.250000
334,13,15.240000
335,13,15.230000
336,13,15.270000
337,13,15.240000
338,13,15.240000
339,13,15.290000
340,13,15.230000
341,13,15.340000
342,13,15.200000
343,13,15.250000
344,13,15.360000
345,13,15.370000
346,13,15.150000
347,13,15.220000
348,13,15.240000
349,13,15.230000
350,13,15.310000
351,13,15.190000
352,13,15.370000
353,13,15.360000
354,13,15.250000
355,13,15.300000
356,13,15.360000
357,13,15.270000
358,13,15.330000
359,13,15.300000
360,13,15.300000
361,13,15.210000
362,13,15.350000
363,13,15.250000
364,13,15.210000
365,13,15.250000
366,13,15.280000
367,13,15.400000
368,13,15.280000
369,13,15.370000
370,13,15.300000
371,13,15.250000
372,13,15.260000
373,13,15.390000
374,13,15.280000
375,13,15.180000
376,13,15.290000
377,13,15.340000
378,13,15.240000
379,13,15.210000
380,13,15.380000
381,13,15.280000
382,13,15.250000
383,13,15.170000
384,13,15.290000
385,13,15.300000
386,13,15.170000
387,13,15.230000
388,13,15.420000
389,13,15.270000
390,13,15.320000
391,13,15.230000
392,13,15.200000
393,13,15.310000
394,13,15.360000
395,13,15.270000
396,13,15.350000
397,13,15.400000
398,13,15.430000
399,13,15.210000
400,13,15.210000
401,13,15.200000
402,13,15.240000
403,13,15.320000
404,13,15.280000
405,13,15.320000
406,13,15.270000
407,13,15.340000
408,13,15.330000
409,13,15.330000
410,13,15.270000
411,13,15.320000
412,13,15.330000
413,13,15.250000
414,13,15.260000
415,13,15.290000
416,13,15.260000
417,13,15.270000
418,13,15.350000
419,13,15.200000
420,13,15.390000
421,13,15.240000
422,13,15.260000
423,13,15.380000
424,13,15.270000
425,13,15.220000
426,13,15.270000
427,13,15.180000
428,13,15.180000
429,13,15.350000
430,13,15.370000
431,13,15.280000
432,13,15.340000
433,13,15.310000
434,13,15.430000
435,13,15.350000
436,13,15.090000
437,13,15.310000
438,13,15.520000
439,13,15.090000
440,13,15.270000
441,13,15.320000
442,13,15.270000
443,13,15.220000
444,13,15.420000
445,13,15.240000
446,13,15.360000
447,13,15.240000
448,13,15.310000
449,13,15.190000
450,13,15.210000
451,13,15.320000
452,13,15.310000
453,13,15.310000
454,13,15.230000
455,13,15.290000
456,13,15.170000
457,13,15.250000
458,13,15.330000
459,13,15.280000
460,13,15.310000
461,13,15.440000
462,13,15.340000
463,13,15.250000
464,13,15.320000
465,13,15.240000
466,13,15.280000
467,13,15.390000
468,13,15.360000
469,13,15.310000
470,13,15.400000
471,13,15.120000
472,13,15.260000
473,13,15.280000
474,13,15.390000
475,13,15.240000
476,13,15.310000
477,13,15.350000
478,13,15.350000
479,13,15.290000
480,13,15.320000
481,13,15.320000
482,13,15.220000
483,13,15.270000
484,13,15.320000
485,13,15.370000
486,13,15.330000
487,13,15.370000
488,13,15.210000
489,13,15.330000
490,13,15.230000
491,13,15.260000
492,13,15.290000
493,13,15.300000
494,13,15.200000
495,13,15.230000
496,13,15.210000
497,13,15.300000
498,13,15.260000
499,13,15.310000
500,13,15.320000
501,13,15.440000
502,13,15.320000
503,13,15.270000
504,13,15.390000
505,13,15.300000
506,13,15.280000
507,13,15.300000
508,13,15.200000
509,13,15.240000
510,13,15.380000
511,13,15.290000
512,13,15.220000
513,13,15.200000
514,13,15.300000
515,13,15.260000
516,13,15.210000
517,13,15.340000
518,13,15.250000
519,13,15.280000
520,13,15.370000
521,13,15.290000
522,13,15.210000
523,13,15.210000
524,13,15.160000
525,13,15.320000
526,13,15.350000
527,13,15.230000
528,13,15.260000
529,13,15.300000
530,13,15.320000
531,13,15.340000
532,13,15.290000
533,13,15.320000
534,13,15.100000
535,13,15.330000
536,13,15.230000
537,13,15.220000
538,13,15.280000
539,13,15.390000
540,13,15.200000
541,13,15.300000
542,13,15.280000
543,13,15.270000
544,13,15.290000
545,13,15.340000
546,13,15.230000
547,13,15.310000
548,13,15.220000
549,13,15.290000
550,13,15.240000
551,13,15.260000
552,13,15.320000
553,13,15.310000
554,13,15.220000
555,13,15.230000
556,13,15.270000
557,13,15.280000
558,13,15.290000
559,13,15.370000
560,13,15.200000
561,13,15.260000
562,13,15.310000
563,13,15.320000
564,13,15.180000
565,13,15.350000
566,13,15.250000
567,13,15.280000
568,13,15.340000
569,13,15.320000
570,13,15.180000
571,13,15.330000
572,13,15.240000
573,13,15.210000
574,13,15.300000
575,13,15.160000
576,13,15.320000
577,13,15.290000
578,13,15.380000
579,13,15.250000
580,13,15.310000
581,13,15.310000
582,13,15.170000
583,13,15.440000
584,13,15.390000
585,13,15.200000
586,13,15.330000
587,13,15.370000
588,13,15.300000
589,13,15.180000
590,13,15.280000
591,13,15.270000
592,13,15.280000
593,13,15.260000
594,13,15.370000
595,13,15.310000
596,13,15.200000
597,13,15.180000
598,13,15.200000
599,13,15.280000
600,13,15.200000
601,13,15.290000
602,13,15.350000
603,13,15.310000
604,13,15.380000
605,13,15.210000
606,13,15.430000
607,13,15.290000
608,13,15.290000
609,13,15.270000
610,13,15.270000
611,13,15.310000
612,13,15.140000
613,13,15.340000
614,13,15.290000
615,13,15.240000
616,13,15.350000
617,13,15.340000
618,13,15.320000
619,13,15.170000
620,13,15.290000
621,13,15.290000
622,13,15.240000
623,13,15.360000
624,13,15.200000
625,13,15.150000
626,13,15.250000
627,13,15.230000
628,13,15.210000
629,13,15.270000
630,13,15.290000
631,13,15.220000
632,13,15.290000
633,13,15.320000
634,13,15.330000
635,13,15.270000
636,13,15.360000
637,13,15.240000
638,13,15.280000
639,13,15.270000
640,13,15.240000
641,13,15.300000
642,13,15.230000
643,13,15.260000
644,13,15.110000
645,13,15.290000
646,13,15.160000
647,13,15.320000
648,13,15.310000
649,13,15.320000
650,13,15.300000
651,13,15.250000
652,13,15.280000
653,13,15.320000
654,13,15.250000
655,13,15.230000
656,13,15.280000
657,13,15.360000
658,13,15.380000
659,13,15.260000
660,13,15.240000
661,13,15.330000
662,13,15.210000
663,13,15.210000
664,13,15.250000
665,13,15.340000
666,13,15.210000
667,13,15.310000
668,13,15.320000
669,13,15.140000
670,13,15.330000
671,13,15.250000
672,13,15.260000
673,13,15.160000
674,13,15.380000
675,13,15.160000
676,13,15.220000
677,13,15.340000
678,13,15.140000
679,13,15.160000
680,13,15.240000
681,13,15.270000
682,13,15.350000
683,13,15.240000
684,13,15.170000
685,13,15.240000
686,13,15.290000
687,13,15.280000
688,13,15.280000
689,13,15.230000
690,13,15.280000
691,13,15.320000
692,13,15.340000
693,13,15.170000
694,13,15.280000
695,13,15.260000
696,13,15.330000
697,13,15.350000
698,13,15.380000
699,13,15.230000
700,13,15.350000
701,13,15.360000
702,13,15.230000
703,13,15.240000
704,13,15.320000
705,13,15.380000
706,13,15.120000
707,13,15.190000
708,13,15.230000
709,13,15.190000
710,13,15.340000
711,13,15.210000
712,13,15.300000
713,13,15.280000
714,13,15.340000
715,13,15.270000
716,13,15.220000
717,13,15.240000
718,13,15.150000
719,13,15.250000
720,13,15.290000
721,13,15.260000
722,13,15.330000
723,13,15.190000
724,13,15.240000
725,13,15.370000
726,13,15.330000
727,13,15.250000
728,13,15.130000
729,13,15.230000
730,13,15.280000
731,13,15.270000
732,13,15.220000
733,13,15.230000
734,13,15.240000
735,13,15.170000
736,13,15.140000
737,13,15.340000
738,13,15.190000
739,13,15.310000
740,13,15.290000
741,13,15.350000
742,13,15.330000
743,13,15.220000
744,13,15.260000
745,13,15.370000
746,13,15.360000
747,13,15.290000
748,13,15.340000
749,13,15.310000
750,13,15.310000
751,13,15.260000
752,13,15.210000
753,13,15.270000
754,13,15.280000
755,13,15.200000
756,13,15.330000
757,13,15.120000
758,13,15.390000
759,13,15.240000
760,13,15.320000
761,13,15.260000
762,13,15.400000
763,13,15.260000
764,13,15.320000
765,13,15.220000
766,13,15.250000
767,13,15.300000
768,13,15.310000
769,13,15.270000
770,13,15.230000
771,13,15.350000
772,13,15.280000
773,13,15.250000
774,13,15.390000
775,13,15.250000
776,13,15.370000
777,13,15.290000
778,13,15.380000
779,13,15.380000
780,13,15.290000
781,13,15.250000
782,13,15.310000
783,13,15.240000
784,13,15.330000
785,13,15.300000
786,13,15.300000
787,13,15.260000
788,13,15.240000
789,13,15.220000
790,13,15.270000
791,13,15.300000
792,13,15.280000
793,13,15.130000
794,13,15.360000
795,13,15.400000
796,13,15.340000
797,13,15.260000
798,13,15.200000
799,13,15.210000
800,13,15.390000
801,13,15.240000
802,13,15.410000
803,13,15.300000
804,13,15.310000
805,13,15.240000
806,13,15.240000
807,13,15.280000
808,13,15.330000
809,13,15.220000
810,13,15.180000
811,13,15.350000
812,13,15.180000
813,13,15.170000
814,13,15.240000
815,13,15.320000
816,13,15.290000
817,13,15.310000
818,13,15.260000
819,13,15.300000
820,13,15.240000
821,13,15.250000
822,13,15.380000
823,13,15.190000
824,13,15.170000
825,13,15.220000
826,13,15.320000
827,13,15.390000
828,13,15.250000
829,13,15.240000
830,13,15.260000
831,13,15.310000
832,13,15.270000
833,13,15.230000
834,13,15.320000
835,13,15.260000
836,13,15.170000
837,13,15.310000
838,13,15.320000
839,13,15.280000
840,13,15.150000
841,13,15.450000
842,13,15.360000
843,13,15.280000
844,13,15.150000
845,13,15.450000
846,13,15.360000
847,13,15.340000
848,13,15.360000
849,13,15.300000
850,13,15.320000
851,13,15.270000
852,13,15.290000
853,13,15.220000
854,13,15.350000
855,13,15.310000
856,13,15.300000
857,13,15.340000
858,13,15.380000
859,13,15.260000
860,13,15.260000
861,13,15.270000
862,13,15.300000
863,13,15.270000
864,13,15.370000
865,13,15.260000
866,13,15.360000
867,13,15.290000
868,13,15.280000
869,13,15.260000
870,13,15.290000
871,13,15.290000
872,13,15.210000
873,13,15.210000
874,13,15.150000
875,13,15.190000
876,13,15.350000
877,13,15.500000
878,13,15.260000
879,13,15.310000
880,13,15.230000
881,13,15.210000
882,13,15.340000
883,13,15.320000
884,13,15.260000
885,13,15.280000
886,13,15.340000
887,13,15.280000
888,13,15.220000
889,13,15.330000
890,13,15.210000
891,13,15.280000
892,13,15.180000
893,13,15.260000
894,13,15.280000
895,13,15.220000
896,13,15.280000
897,13,15.330000
898,13,15.300000
899,13,15.240000
900,13,15.310000
901,13,15.290000
902,13,15.310000
903,13,15.350000
904,13,15.240000
905,13,15.280000
906,13,15.310000
907,13,15.270000
908,13,15.190000
909,13,15.160000
910,13,15.370000
911,13,15.460000
912,13,15.390000
913,13,15.400000
914,13,15.370000
915,13,15.340000
916,13,15.230000
917,13,15.270000
918,13,15.110000
919,13,15.350000
920,13,15.240000
921,13,15.360000
922,13,15.280000
923,13,15.230000
924,13,15.380000
925,13,15.270000
926,13,15.350000
927,13,15.230000
928,13,15.290000
929,13,15.290000
930,13,15.320000
931,13,15.250000
932,13,15.260000
933,13,15.270000
934,13,15.210000
935,13,15.320000
936,13,15.420000
937,13,15.250000
938,13,15.240000
939,13,15.340000
940,13,15.260000
941,13,15.290000
942,13,15.280000
943,13,15.320000
944,13,15.230000
945,13,15.420000
946,13,15.290000
947,13,15.330000
948,13,15.300000
949,13,15.320000
950,13,15.320000
951,13,15.400000
952,13,15.320000
953,13,15.320000
954,13,15.270000
955,13,15.200000
956,13,15.290000
957,13,15.340000
958,13,15.180000
959,13,15.350000
960,13,15.340000
961,13,15.220000
962,13,15.270000
963,13,15.290000
964,13,15.250000
965,13,15.330000
966,13,15.280000
967,13,15.360000
968,13,15.270000
969,13,15.200000
970,13,15.310000
971,13,15.300000
972,13,15.320000
973,13,15.320000
974,13,15.230000
975,13,15.170000
976,13,15.370000
977,13,15.290000
978,13,15.290000
979,13,15.220000
980,13,15.200000
981,13,15.310000
982,13,15.300000
983,13,15.250000
984,13,15.350000
985,13,15.240000
986,13,15.280000
987,13,15.260000
988,13,15.270000
989,13,15.310000
990,13,15.200000
991,13,15.170000
992,13,15.200000
993,13,15.220000
994,13,15.320000
995,13,15.290000
996,13,15.310000
997,13,15.270000
998,13,15.300000
999,13,15.370000
1000,13,15.300000
1001,13,15.230000
1002,13,15.310000
1003,13,15.300000
1004,13,15.170000
1005,13,15.260000
1006,13,15.350000
1007,13,15.400000
1008,13,15.230000
1009,13,15.220000
1010,13,15.220000
1011,13,15.360000
1012,13,15.400000
1013,13,15.250000
1014,13,15.320000
1015,13,15.330000
1016,13,15.340000
1017,13,15.280000
1018,13,15.290000
1019,13,15.280000
1020,13,15.250000
1021,13,15.310000
1022,13,15.240000
1023,13,15.270000
1024,13,15.270000
1025,13,15.310000
1026,13,15.170000
1027,13,15.310000
1028,13,15.330000
1029,13,15.200000
1030,13,15.320000
1031,13,15.260000
1032,13,15.180000
1033,13,15.250000
1034,13,15.270000
1035,13,15.300000
1036,13,15.290000
1037,13,15.360000
1038,13,15.330000
1039,13,15.210000
1040,13,15.240000
1041,13,15.260000
1042,13,15.220000
1043,13,15.330000
1044,13,15.410000
1045,13,15.170000
1046,13,15.340000
1047,13,15.360000
1048,13,15.420000
1049,13,15.230000
1050,13,15.260000
1051,13,15.270000
1052,13,15.270000
1053,13,15.280000
1054,13,15.290000
1055,13,15.360000
1056,13,15.360000
1057,13,15.370000
1058,13,15.240000
1059,13,15.310000
1060,13,15.300000
1061,13,15.190000
1062,13,15.270000
1063,13,15.360000
1064,13,15.370000
1065,13,15.240000
1066,13,15.320000
1067,13,15.360000
1068,13,15.230000
1069,13,15.230000
1070,13,15.190000
1071,13,15.260000
1072,13,15.420000
1073,13,15.240000
1074,13,15.310000
1075,13,15.470000
1076,13,15.390000
1077,13,15.170000
1078,13,15.290000
1079,13,15.390000
1080,13,15.120000
1081,13,15.310000
1082,13,15.150000
1083,13,15.330000
1084,13,15.340000
1085,13,15.330000
1086,13,15.300000
1087,13,15.410000
1088,13,15.300000
1089,13,15.340000
1090,13,15.370000
1091,13,15.360000
1092,13,15.430000
1093,13,15.280000
1094,13,15.320000
1095,13,15.330000
1096,13,15.340000
1097,13,15.300000
1098,13,15.330000
1099,13,15.370000
1100,13,15.350000
1101,13,15.320000
1102,13,15.290000
1103,13,15.240000
1104,13,15.330000
1105,13,15.310000
1106,13,15.240000
1107,13,15.270000
1108,13,15.170000
1109,13,15.330000
1110,13,15.190000
1111,13,15.360000
1112,13,15.270000
1113,13,15.420000
1114,13,15.390000
1115,13,15.320000
1116,13,15.230000
1117,13,15.350000
1118,13,15.200000
1119,13,15.280000
1120,13,15.180000
1121,13,15.230000
1122,13,15.220000
1123,13,15.240000
1124,13,15.270000
1125,13,15.300000
1126,13,15.270000
1127,13,15.270000
1128,13,15.260000
1129,13,15.160000
1130,13,15.240000
1131,13,15.230000
1132,13,15.340000
1133,13,15.280000
1134,13,15.120000
1135,13,15.160000
1136,13,15.230000
1137,13,15.250000
1138,13,15.160000
1139,13,15.270000
1140,13,15.260000
1141,13,15.310000
1142,13,15.360000
1143,13,15.280000
1144,13,15.250000
1145,13,15.170000
1146,13,15.330000
1147,13,15.260000
1148,13,15.160000
1149,13,15.240000
1150,13,15.300000
1151,13,15.310000
1152,13,15.240000
1153,13,15.330000
1154,13,15.360000
1155,13,15.230000
1156,13,15.340000
1157,13,15.360000
1158,13,15.100000
1159,13,15.330000
1160,13,15.200000
1161,13,15.250000
1162,13,15.220000
1163,13,15.290000
1164,13,15.280000
1165,13,15.220000
1166,13,15.270000
1167,13,15.290000
1168,13,15.400000
1169,13,15.410000
1170,13,15.180000
1171,13,15.220000
1172,13,15.250000
1173,13,15.250000
1174,13,15.330000
1175,13,15.360000
1176,13,15.220000
1177,13,15.340000
1178,13,15.350000
1179,13,15.240000
1180,13,15.330000
1181,13,15.220000
1182,13,15.130000
1183,13,15.300000
1184,13,15.330000
1185,13,15.370000
1186,13,15.240000
1187,13,15.230000
1188,13,15.230000
1189,13,15.160000
1190,13,15.290000
1191,13,15.260000
1192,13,15.240000
1193,13,15.370000
1194,13,15.290000
1195,13,15.410000
1196,13,15.200000
1197,13,15.200000
1198,13,15.180000
1199,13,15.400000
1200,13,15.190000
1201,13,15.210000
1202,13,15.390000
1203,13,15.310000
1204,13,15.300000
1205,13,15.300000
1206,13,15.350000
1207,13,15.260000
1208,13,15.200000
1209,13,15.360000
1210,13,15.270000
1211,13,15.230000
1212,13,15.280000
1213,13,15.290000
1214,13,15.300000
1215,13,15.240000
1216,13,15.290000
1217,13,15.390000
1218,13,15.270000
1219,13,15.290000
1220,13,15.330000
1221,13,15.350000
1222,13,15.280000
1223,13,15.150000
1224,13,15.270000
1225,13,15.340000
1226,13,15.290000
1227,13,15.240000
1228,13,15.290000
1229,13,15.300000
1230,13,15.290000
1231,13,15.360000
1232,13,15.430000
1233,13,15.380000
1234,13,15.270000
1235,13,15.270000
1236,13,15.280000
1237,13,15.220000
1238,13,15.320000
1239,13,15.220000
1240,13,15.270000
1241,13,15.320000
1242,13,15.290000
1243,13,15.180000
1244,13,15.310000
1245,13,15.260000
1246,13,15.230000
1247,13,15.280000
1248,13,15.220000
1249,13,15.290000
1250,13,15.230000
1251,13,15.220000
1252,13,15.230000
1253,13,15.180000
1254,13,15.310000
1255,13,15.270000
1256,13,15.310000
1257,13,15.290000
1258,13,15.330000
1259,13,15.240000
1260,13,15.210000
1261,13,15.330000
1262,13,15.380000
1263,13,15.220000
1264,13,15.220000
1265,13,15.310000
1266,13,15.250000
1267,13,15.300000
1268,13,15.250000
1269,13,15.210000
1270,13,15.210000
1271,13,15.200000
1272,13,15.370000
1273,13,15.250000
1274,13,15.330000
1275,13,15.350000
1276,13,15.280000
1277,13,15.220000
1278,13,15.160000
1279,13,15.330000
1280,13,15.350000
1281,13,15.170000
1282,13,15.340000
1283,13,15.250000
1284,13,15.180000
1285,13,15.250000
1286,13,15.380000
1287,13,15.100000
1288,13,15.240000
1289,13,15.290000
1290,13,15.300000
1291,13,15.350000
1292,13,15.250000
1293,13,15.360000
1294,13,15.270000
1295,13,15.280000
1296,13,15.370000
1297,13,15.220000
1298,13,15.310000
1299,13,15.340000
1300,13,15.310000
1301,13,15.280000
1302,13,15.180000
1303,13,15.220000
1304,13,15.300000
1305,13,15.290000
1306,13,15.250000
1307,13,15.220000
1308,13,15.280000
1309,13,15.370000
1310,13,15.100000
1311,13,15.280000
1312,13,15.310000
1313,13,15.380000
1314,13,15.240000
1315,13,15.140000
1316,13,15.300000
1317,13,15.340000
1318,13,15.370000
1319,13,15.200000
1320,13,15.280000
1321,13,15.240000
1322,13,15.330000
1323,13,15.300000
1324,13,15.180000
1325,13,15.260000
1326,13,15.280000
1327,13,15.290000
1328,13,15.300000
1329,13,15.140000
1330,13,15.270000
1331,13,15.200000
1332,13,15.160000
1333,13,15.230000
1334,13,15.210000
1335,13,15.330000
1336,13,15.180000
1337,13,15.280000
1338,13,15.250000
1339,13,15.230000
1340,13,15.150000
1341,13,15.250000
1342,13,15.190000
1343,13,15.320000
1344,13,15.280000
1345,13,15.400000
1346,13,15.320000
1347,13,15.360000
1348,13,15.250000
1349,13,15.220000
1350,13,15.270000
1351,13,15.370000
1352,13,15.210000
1353,13,15.450000
1354,13,15.250000
1355,13,15.360000
1356,13,15.260000
1357,13,15.240000
1358,13,15.330000
1359,13,15.280000
1360,13,15.390000
1361,13,15.260000
1362,13,15.240000
1363,13,15.290000
1364,13,15.200000
1365,13,15.260000
1366,13,15.310000
1367,13,15.250000
1368,13,15.160000
1369,13,15.310000
1370,13,15.370000
1371,13,15.210000
1372,13,15.300000
1373,13,15.200000
1374,13,15.270000
1375,13,15.200000
1376,13,15.110000
1377,13,15.200000
1378,13,15.300000
1379,13,15.150000
1380,13,15.300000
1381,13,15.350000
1382,13,15.210000
1383,13,15.360000
1384,13,15.140000
1385,13,15.370000
1386,13,15.230000
1387,13,15.230000
1388,13,15.280000
1389,13,15.290000
1390,13,15.330000
1391,13,15.300000
1392,13,15.240000
1393,13,15.300000
1394,13,15.120000
1395,13,15.320000
1396,13,15.340000
1397,13,15.380000
1398,13,15.320000
1399,13,15.290000
1400,13,15.280000
1401,13,15.380000
1402,13,15.300000
1403,13,15.340000
1404,13,15.310000
1405,13,15.410000
1406,13,15.220000
1407,13,15.270000
1408,13,15.390000
1409,13,15.320000
1410,13,15.290000
1411,13,15.230000
1412,13,15.270000
1413,13,15.170000
1414,13,15.340000
1415,13,15.260000
1416,13,15.380000
1417,13,15.270000
1418,13,15.410000
1419,13,15.160000
1420,13,15.230000
1421,13,15.270000
1422,13,15.340000
1423,13,15.320000
1424,13,15.340000
1425,13,15.330000
1426,13,15.370000
1427,13,15.250000
1428,13,15.170000
1429,13,15.340000
1430,13,15.170000
1431,13,15.240000
1432,13,15.270000
1433,13,15.240000
1434,13,15.350000
1435,13,15.290000
1436,13,15.350000
1437,13,15.250000
1438,13,15.400000
1439,13,15.410000
1440,13,15.380000
1441,13,15.320000
1442,13,15.230000
1443,13,15.170000
1444,13,15.270000
1445,13,15.370000
1446,13,15.280000
1447,13,15.250000
1448,13,15.220000
1449,13,15.320000
1450,13,15.180000
1451,13,15.270000
1452,13,15.260000
1453,13,15.340000
1454,13,15.210000
1455,13,15.260000
1456,13,15.290000
1457,13,15.400000
1458,13,15.180000
1459,13,15.210000
1460,13,15.230000
1461,13,15.330000
1462,13,15.300000
1463,13,15.290000
1464,13,15.260000
1465,13,15.360000
1466,13,15.300000
1467,13,15.210000
1468,13,15.200000
1469,13,15.320000
1470,13,15.140000
1471,13,15.300000
1472,13,15.220000
1473,13,15.290000
1474,13,15.250000
1475,13,15.340000
1476,13,15.270000
1477,13,15.150000
1478,13,15.270000
1479,13,15.390000
1480,13,15.160000
1481,13,15.230000
1482,13,15.190000
1483,13,15.250000
1484,13,15.150000
1485,13,15.270000
1486,13,15.210000
1487,13,15.300000
1488,13,15.270000
1489,13,15.210000
1490,13,15.100000
1491,13,15.160000
1492,13,15.260000
1493,13,15.320000
1494,13,15.310000
1495,13,15.280000
