Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
0,84.500000,68.237000,5.001693,0,9,4
1,84.500000,68.545000,5.584718,10,9,4
2,84.500000,67.949000,4.632850,10,9,4
3,84.500000,69.236000,5.073510,10,9,4
4,84.500000,68.714000,4.529460,10,9,4
5,84.500000,66.879000,5.067826,10,9,4
6,84.500000,68.589000,4.718239,10,9,4
7,84.500000,67.644000,5.513879,10,9,4
8,84.500000,68.410000,4.559090,10,9,4
9,84.500000,67.590000,5.632255,10,9,4
10,84.500000,67.661000,5.398942,10,9,4
11,84.500000,67.626000,4.726724,10,9,4
12,84.500000,69.219000,5.397475,10,9,4
13,84.500000,68.221000,4.916550,10,9,4
14,84.500000,67.428000,5.611383,10,9,4
15,84.500000,67.869000,5.037473,10,9,4
16,84.500000,68.606000,5.240474,10,9,4
17,84.500000,68.435000,5.072640,10,9,4
18,84.500000,67.761000,5.311043,10,9,4
19,84.500000,68.274000,4.967909,10,9,4
20,84.500000,67.680000,5.305167,10,9,4
21,84.500000,68.723000,4.849079,10,9,4
22,84.500000,68.373000,4.887900,10,9,4
23,84.500000,68.102000,5.251837,10,9,4
24,84.500000,67.626000,5.408190,10,9,4
25,84.500000,68.113000,5.329234,10,9,4
26,84.500000,68.075000,4.352456,10,9,4
27,84.500000,69.011000,4.888740,10,9,4
28,84.500000,67.428000,5.062827,10,9,4
29,84.500000,68.975000,4.103398,10,9,4
30,84.500000,68.832000,5.068370,10,9,4
31,84.500000,67.031000,5.198378,10,9,4
32,84.500000,67.922000,4.931442,10,9,4
33,84.500000,67.770000,5.285877,10,9,4
34,84.500000,68.228000,4.930620,10,9,4
35,84.500000,68.858000,4.323336,10,9,4
36,84.500000,69.263000,4.789920,10,9,4
37,84.500000,68.061000,5.603015,10,9,4
38,84.500000,68.328000,4.709163,10,9,4
39,84.500000,68.174000,4.438415,10,9,4
40,84.500000,67.508000,4.659671,10,9,4
41,84.500000,67.958000,5.305849,10,9,4
42,84.500000,68.337000,5.046477,10,9,4
43,84.500000,67.905000,5.303025,10,9,4
44,84.500000,67.787000,4.916760,10,9,4
45,84.500000,67.744000,4.761855,10,9,4
46,84.500000,68.148000,4.775322,10,9,4
47,84.500000,67.275000,5.350671,10,9,4
48,84.500000,68.282000,5.097497,10,9,4
49,84.500000,68.129000,5.908135,10,9,4
50,84.500000,68.471000,5.430954,10,9,4
51,84.500000,67.798000,5.909331,10,9,4
52,84.500000,68.570000,4.626910,10,9,4
53,84.500000,67.977000,5.136066,10,9,4
54,84.500000,67.905000,4.942153,10,9,4
55,84.500000,67.643000,5.264585,10,9,4
56,84.500000,68.210000,5.098323,10,9,4
57,84.500000,67.841000,4.542094,10,9,4
