Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
119,180.866000,161.285600,10.375181,10,20,5
120,180.866000,160.056830,10.989050,10,20,5
121,180.866000,160.456440,10.130109,10,20,5
122,180.866000,161.305580,9.489112,10,20,5
123,180.866000,159.697190,10.447740,10,20,5
124,180.866000,159.837050,10.278904,10,20,5
125,180.866000,161.285600,9.749339,10,20,5
126,180.866000,161.185700,9.924350,10,20,5
127,180.866000,161.185700,9.893127,10,20,5
128,180.866000,161.015870,9.415706,7,20,5
129,180.866000,160.286600,9.970000,10,20,5
130,180.866000,160.576320,9.828530,10,20,5
131,180.866000,161.035850,9.667487,10,20,5
132,180.866000,160.546340,10.123198,10,20,5
133,180.866000,159.527360,9.977525,10,20,5
134,180.866000,160.686200,10.193717,10,20,5
135,180.866000,160.296590,10.075642,7,20,5
136,180.866000,160.536350,10.049141,10,20,5
137,180.866000,160.386510,9.660381,10,20,5
138,180.866000,160.706180,10.114479,10,20,5
139,180.866000,160.046840,10.499219,10,20,5
140,180.866000,160.176710,9.905018,10,20,5
141,180.866000,160.526360,9.669701,10,20,5
142,180.866000,161.015870,9.816318,10,20,5
143,180.866000,159.747140,10.177079,10,20,5
144,180.866000,160.886000,9.753433,10,20,5
145,180.866000,161.305580,9.545736,10,20,5
146,180.866000,159.437450,10.379389,10,20,5
147,180.866000,160.686210,9.782030,10,20,5
148,180.866000,159.467430,10.259265,10,20,5
149,180.866000,160.506380,9.699853,10,20,5
150,180.866000,161.315570,9.671491,10,20,5
151,180.866000,160.276610,9.649425,10,20,5
152,180.866000,160.656230,9.756354,10,20,5
153,180.866000,160.226660,10.343602,10,20,5
154,180.866000,160.366520,9.791709,10,20,5
155,180.866000,159.447440,10.690999,10,20,5
156,180.866000,160.626260,9.367851,10,20,5
157,180.866000,159.847040,10.212223,10,20,5
158,180.866000,159.827060,10.633434,10,20,5
159,180.866000,161.265620,9.770588,10,20,5
160,180.866000,160.396490,10.024401,10,20,5
161,180.866000,159.867020,9.692854,10,20,5
162,180.866000,160.236650,10.011331,10,20,5
163,180.866000,159.847040,10.630712,10,20,5
164,180.866000,160.656230,9.588168,10,20,5
165,180.866000,161.315590,9.440671,10,20,5
166,180.866000,161.455430,9.535354,10,20,5
167,180.866000,160.506380,9.961768,10,20,5
168,180.866000,159.517370,10.747174,10,20,5
169,180.866000,159.827060,9.895467,10,20,5
170,180.866000,160.696190,10.316043,10,20,5
171,180.866000,160.196690,10.103931,10,20,5
172,180.866000,160.776110,10.631627,10,20,5
173,180.866000,161.205680,9.914671,10,20,5
174,180.866000,161.565320,9.634919,10,20,5
175,180.866000,160.905990,10.124922,10,20,5
176,180.866000,159.067820,10.679847,10,20,5
177,180.866000,161.165720,10.318350,10,20,5
178,180.866000,160.816070,10.778330,5,20,5
179,180.866000,160.626260,10.443846,10,20,5
180,180.866000,161.005880,9.434369,10,20,5
181,180.866000,161.195690,9.897358,10,20,5
182,180.866000,160.236660,10.269184,10,20,5
183,180.866000,161.015870,9.850824,10,20,5
184,180.866000,161.525360,9.699585,10,20,5
185,180.866000,160.186700,10.117557,10,20,5
186,180.866000,160.895990,10.705156,10,20,5
187,180.866000,161.095800,10.621666,10,20,5
188,180.866000,161.235650,10.151900,10,20,5
189,180.866000,160.546350,10.200780,10,20,5
190,180.866000,160.726160,10.006689,10,20,5
191,180.866000,160.486400,9.929879,10,20,5
192,180.866000,160.726160,10.389331,10,20,5
193,180.866000,161.285600,9.845093,10,20,5
194,180.866000,160.586300,10.175589,10,20,5
195,180.866000,161.555330,10.336686,10,20,5
196,180.866000,161.615290,10.061510,10,20,5
197,180.866000,161.565330,10.058543,10,20,5
198,180.866000,161.305580,10.075726,10,20,5
199,180.866000,161.545340,9.816892,10,20,5
200,180.866000,161.825070,10.315180,10,20,5
201,180.866000,159.976910,10.455760,10,20,5
202,180.866000,161.295590,9.661001,10,20,5
203,180.866000,161.275610,9.999880,10,20,5
204,180.866000,160.506380,10.035630,10,20,5
205,180.866000,160.895990,9.924345,10,20,5
206,180.866000,160.426470,10.524551,10,20,5
207,180.866000,161.235650,10.347610,10,20,5
208,180.866000,161.974910,10.477691,10,20,5
209,180.866000,161.325560,10.713380,10,20,5
210,180.866000,161.515380,10.660445,10,20,5
211,180.866000,159.936950,11.148925,10,20,5
212,180.866000,161.635250,9.962364,10,20,5
213,180.866000,161.295590,9.993091,10,20,5
214,180.866000,160.935950,10.652709,10,20,5
215,180.866000,161.675210,10.238941,10,20,5
216,180.866000,161.425460,10.469425,10,20,5
217,180.866000,161.055840,10.496674,10,20,5
218,180.866000,160.656230,11.020609,10,20,5
219,180.866000,160.646240,10.982750,10,20,5
220,180.866000,160.816070,10.695605,10,20,5
221,180.866000,161.565320,10.367368,10,20,5
222,180.866000,161.225660,10.094568,10,20,5
223,180.866000,161.065820,10.756201,10,20,5
224,180.866000,161.495400,10.568530,10,20,5
225,180.866000,160.366520,11.017552,10,20,5
226,180.866000,161.675210,10.309849,10,20,5
227,180.866000,160.256630,10.831349,10,20,5
228,180.866000,160.686200,10.626092,10,20,5
229,180.866000,161.095790,10.214544,10,20,5
230,180.866000,162.364530,10.277050,10,20,5
231,180.866000,160.576310,10.634255,10,20,5
232,180.866000,161.505390,10.618361,10,20,5
233,180.866000,159.757130,11.390926,10,20,5
234,180.866000,162.164720,9.680594,10,20,5
235,180.866000,160.366520,11.051920,10,20,5
236,180.866000,161.345540,10.109584,10,20,5
237,180.866000,160.366530,10.420742,10,20,5
238,180.866000,161.235650,10.461753,10,20,5
239,180.866000,161.295590,10.968178,10,20,5
240,180.866000,161.045840,10.405648,10,20,5
241,180.866000,161.215670,10.351159,10,20,5
242,180.866000,161.075820,10.396014,10,20,5
243,180.866000,160.876010,10.690229,10,20,5
244,180.866000,160.106820,10.882703,10,20,5
245,180.866000,161.095790,10.501666,10,20,5
246,180.866000,160.866040,10.486136,10,20,5
247,180.866000,161.475410,10.147691,10,20,5
248,180.866000,161.145740,10.225603,10,20,5
249,180.866000,161.195690,10.524829,10,20,5
250,180.866000,161.605280,10.337676,10,20,5
251,180.866000,159.857040,11.034707,10,20,5
252,180.866000,160.206700,11.391105,10,20,5
253,180.866000,160.616270,11.043225,10,20,5
254,180.866000,161.325560,10.566115,10,20,5
255,180.866000,161.495400,10.092253,10,20,5
256,180.866000,161.335560,10.172517,10,20,5
257,180.866000,160.776110,10.499385,10,20,5
258,180.866000,160.426460,11.274475,10,20,5
259,180.866000,161.355530,10.535974,10,20,5
260,180.866000,162.174720,10.307893,10,20,5
261,180.866000,161.075810,10.596650,10,20,5
262,180.866000,162.164720,10.270847,10,20,5
263,180.866000,161.175710,11.167636,10,20,5
264,180.866000,162.074810,10.405624,10,20,5
265,180.866000,161.115780,10.805686,10,20,5
266,180.866000,161.425460,10.927453,10,20,5
267,180.866000,162.524360,9.989520,10,20,5
268,180.866000,161.705200,10.572743,10,20,5
269,180.866000,161.285600,10.740063,10,20,5
270,180.866000,161.795090,10.416552,10,20,5
271,180.866000,161.914970,10.829321,10,20,5
272,180.866000,161.825060,10.685864,10,20,5
273,180.866000,161.944940,10.234578,10,20,5
274,180.866000,161.575310,10.682010,10,20,5
275,180.866000,162.854030,9.918269,10,20,5
276,180.866000,160.516370,11.408436,10,20,5
277,180.866000,162.434450,10.055098,10,20,5
278,180.866000,161.355530,10.752559,10,20,5
279,180.866000,161.755130,10.789806,10,20,5
280,180.866000,162.634250,10.049141,10,20,5
281,180.866000,161.865020,10.572403,10,20,5
282,180.866000,162.884000,9.993995,10,20,5
283,180.866000,161.505380,10.522064,10,20,5
284,180.866000,161.405480,10.720978,10,20,5
285,180.866000,161.735160,11.066244,10,20,5
286,180.866000,162.334550,10.610466,10,20,5
287,180.866000,162.214670,11.044310,10,20,5
288,180.866000,161.944940,10.652189,10,20,5
289,180.866000,161.964920,10.750911,10,20,5
290,180.866000,161.515370,10.995950,10,20,5
291,180.866000,162.284600,10.066629,10,20,5
292,180.866000,162.234660,10.260429,10,20,5
293,180.866000,161.885000,10.740992,10,20,5
294,180.866000,161.685200,10.657977,10,20,5
295,180.866000,162.004880,10.492145,10,20,5
296,180.866000,161.285600,11.794125,10,20,5
297,180.866000,161.215670,11.156692,10,20,5
298,180.866000,162.943940,10.142502,10,20,5
299,180.866000,162.564320,10.208275,10,20,5
300,180.866000,161.855030,10.619003,10,20,5
301,180.866000,162.574320,10.288916,10,20,5
302,180.866000,162.754130,9.785770,10,20,5
303,180.866000,162.014870,10.482985,10,20,5
304,180.866000,161.855030,10.426474,10,20,5
305,180.866000,161.954930,10.613175,10,20,5
306,180.866000,161.885000,11.045164,10,20,5
307,180.866000,162.494390,10.364494,10,20,5
308,180.866000,161.405480,10.756294,10,20,5
309,180.866000,160.286600,11.709201,10,20,5
310,180.866000,161.924970,10.697153,10,20,5
311,180.866000,161.875020,10.933901,10,20,5
312,180.866000,162.254630,10.722072,10,20,5
313,180.866000,162.314570,10.560385,10,20,5
314,180.866000,162.654230,10.583607,10,20,5
315,180.866000,161.445450,10.885256,10,20,5
316,180.866000,162.244650,10.325539,10,20,5
317,180.866000,161.875010,11.450209,10,20,5
318,180.866000,160.786100,11.360084,10,20,5
319,180.866000,161.405480,11.160650,10,20,5
320,180.866000,162.584300,10.740528,10,20,5
321,180.866000,161.685200,11.005335,10,20,5
322,180.866000,162.094790,10.682571,10,20,5
323,180.866000,161.375510,11.400420,10,20,5
324,180.866000,161.265630,11.056695,10,20,5
325,180.866000,163.343540,9.810994,10,20,5
326,180.866000,161.974910,10.378158,10,20,5
327,180.866000,162.384500,10.392001,10,20,5
328,180.866000,162.374510,10.638759,10,20,5
329,180.866000,162.324560,10.451202,10,20,5
330,180.866000,162.584300,10.330356,10,20,5
331,180.866000,161.135750,11.768182,10,20,5
332,180.866000,162.244640,10.908348,10,20,5
333,180.866000,161.914970,10.363107,10,20,5
334,180.866000,162.074810,10.485879,10,20,5
335,180.866000,161.675210,10.700307,10,20,5
336,180.866000,160.736150,11.485785,10,20,5
337,180.866000,161.875010,10.762801,10,20,5
338,180.866000,161.835050,10.510292,10,20,5
339,180.866000,161.755130,11.437267,10,20,5
340,180.866000,161.565320,11.096439,10,20,5
341,180.866000,161.635250,11.159662,10,20,5
342,180.866000,161.785100,11.224866,10,20,5
343,180.866000,161.954930,10.905361,10,20,5
344,180.866000,162.384500,10.143171,10,20,5
345,180.866000,161.625260,11.388267,10,20,5
346,180.866000,162.014870,10.695978,10,20,5
347,180.866000,162.764120,10.388908,10,20,5
348,180.866000,161.475410,11.005421,10,20,5
349,180.866000,162.374510,10.402555,10,20,5
350,180.866000,162.444440,10.456930,10,20,5
351,180.866000,161.485400,11.150380,10,20,5
352,180.866000,161.835050,11.050019,10,20,5
353,180.866000,161.105780,11.342571,10,20,5
354,180.866000,162.704180,10.797873,10,20,5
355,180.866000,163.033850,10.611407,10,20,5
356,180.866000,161.835050,11.202506,10,20,5
357,180.866000,161.865020,11.294427,10,20,5
358,180.866000,160.206680,11.729536,10,20,5
359,180.866000,161.595290,11.254873,10,20,5
360,180.866000,161.465420,11.419387,10,20,5
361,180.866000,162.254630,10.537111,10,20,5
362,180.866000,161.075810,11.653407,10,20,5
363,180.866000,161.924960,11.211006,10,20,5
364,180.866000,162.504380,10.427742,10,20,5
365,180.866000,162.224660,10.731901,10,20,5
366,180.866000,162.094790,11.022819,10,20,5
367,180.866000,161.655230,11.586553,10,20,5
368,180.866000,162.114770,11.115288,10,20,5
369,180.866000,162.084800,11.015306,10,20,5
370,180.866000,161.035850,11.634276,10,20,5
371,180.866000,162.104780,11.279927,10,20,5
372,180.866000,162.274610,10.998890,10,20,5
373,180.866000,162.304580,10.597106,10,20,5
374,180.866000,162.624260,10.557894,10,20,5
375,180.866000,161.665220,11.396992,10,20,5
376,180.866000,162.084800,10.638295,10,20,5
377,180.866000,161.964920,10.946852,10,20,5
378,180.866000,161.035850,11.640279,10,20,5
379,180.866000,162.264620,10.796394,10,20,5
380,180.866000,162.104780,10.835885,10,20,5
381,180.866000,162.394490,10.833965,10,20,5
382,180.866000,162.324560,11.006532,10,20,5
383,180.866000,161.565320,11.246522,10,20,5
384,180.866000,161.245640,11.632685,10,20,5
385,180.866000,161.825060,11.226929,10,20,5
386,180.866000,161.825060,11.330457,10,20,5
387,180.866000,162.244640,11.010340,10,20,5
388,180.866000,161.615270,11.709929,10,20,5
389,180.866000,162.234650,11.075279,10,20,5
390,180.866000,162.114770,10.980692,10,20,5
391,180.866000,162.674210,10.961989,10,20,5
392,180.866000,161.545340,11.541127,10,20,5
393,180.866000,162.634250,10.853182,10,20,5
394,180.866000,161.505380,11.476575,10,20,5
395,180.866000,161.875010,11.437128,10,20,5
396,180.866000,162.264630,11.125979,10,20,5
397,180.866000,163.253630,10.432406,10,20,5
398,180.866000,162.154730,11.661249,10,20,5
399,180.866000,162.154740,11.337508,10,20,5
400,180.866000,162.004880,11.160471,10,20,5
401,180.866000,161.815070,11.266360,10,20,5
402,180.866000,162.294590,10.666490,10,20,5
403,180.866000,162.074810,11.248132,10,20,5
404,180.866000,163.143740,10.292726,10,20,5
405,180.866000,162.464420,10.757871,10,20,5
406,180.866000,162.644240,11.087658,10,20,5
407,180.866000,162.204690,11.424345,10,20,5
408,180.866000,163.023860,11.065944,10,20,5
409,180.866000,161.994910,11.360396,10,20,5
410,180.866000,161.615270,11.908528,10,20,5
411,180.866000,162.494390,11.486237,10,20,5
412,180.866000,162.864020,11.443657,10,20,5
413,180.866000,161.765120,11.511740,10,20,5
414,180.866000,162.264620,11.110731,10,20,5
415,180.866000,162.054830,11.541849,10,20,5
416,180.866000,162.993890,11.373601,10,20,5
417,180.866000,163.043840,10.625829,10,20,5
418,180.866000,161.974910,11.649467,10,20,5
419,180.866000,161.875010,11.527521,10,20,5
420,180.866000,161.705180,11.658274,10,20,5
421,180.866000,163.023860,10.557327,10,20,5
422,180.866000,162.214670,11.260866,10,20,5
423,180.866000,161.725160,11.770170,10,20,5
424,180.866000,161.675210,12.013194,10,20,5
425,180.866000,162.354530,11.329255,10,20,5
426,180.866000,162.394490,12.023325,10,20,5
427,180.866000,162.554330,11.491588,10,20,5
428,180.866000,162.574310,10.917653,10,20,5
429,180.866000,161.855030,11.726622,10,20,5
430,180.866000,162.554330,11.267954,10,20,5
431,180.866000,163.253630,10.503909,10,20,5
432,180.866000,163.283600,10.801218,10,20,5
433,180.866000,161.924960,11.614998,10,20,5
434,180.866000,161.974910,11.571245,10,20,5
435,180.866000,163.373510,10.671541,10,20,5
436,180.866000,163.073820,10.993254,10,20,5
437,180.866000,162.114780,11.234065,10,20,5
438,180.866000,162.354530,11.342461,10,20,5
439,180.866000,162.484400,11.363158,10,20,5
440,180.866000,162.014870,11.455577,10,20,5
441,180.866000,162.154730,11.426093,10,20,5
442,180.866000,162.584310,10.988529,10,20,5
443,180.866000,162.864020,10.850980,10,20,5
444,180.866000,162.834060,10.949293,10,20,5
445,180.866000,162.454430,10.950111,10,20,5
446,180.866000,162.404480,11.074473,10,20,5
447,180.866000,162.504380,11.281873,10,20,5
448,180.866000,162.524360,11.334596,10,20,5
449,180.866000,162.404490,11.332790,10,20,5
450,180.866000,162.354530,11.491067,10,20,5
451,180.866000,162.784100,11.519731,10,20,5
452,186.860000,162.804080,11.535470,10,14,5
453,186.860000,163.453430,10.831901,10,14,5
454,186.860000,163.213670,10.741973,10,14,5
455,186.860000,163.503380,10.864583,10,14,5
456,186.860000,162.124760,11.789148,10,14,5
457,186.860000,162.274620,11.472313,10,14,5
458,186.860000,162.943940,10.935122,10,14,5
459,186.860000,161.805080,11.539795,10,14,5
460,186.860000,162.454430,11.640176,10,14,5
461,186.860000,162.574310,11.136673,10,14,5
462,186.860000,162.744150,11.074952,10,14,5
463,186.860000,162.913970,11.305445,10,14,5
464,186.860000,162.574310,11.668812,10,14,5
465,186.860000,162.764130,11.447389,10,14,5
466,186.860000,163.013870,11.218779,10,14,5
467,186.860000,163.163720,11.766235,10,14,5
468,186.860000,161.895010,11.757240,10,14,5
469,186.860000,162.814070,11.218423,10,14,5
470,186.860000,162.584300,10.964907,10,14,5
471,186.860000,162.694190,11.079171,10,14,5
472,186.860000,162.704180,11.523092,10,14,5
473,186.860000,163.273610,11.121607,10,14,5
474,186.860000,162.444440,11.375728,10,14,5
475,186.860000,162.074820,11.514695,10,14,5
476,186.860000,162.724160,11.505184,10,14,5
477,186.860000,163.143740,10.901118,10,14,5
478,186.860000,161.855030,11.833369,10,14,5
479,186.860000,161.765120,11.848393,10,14,5
480,186.860000,162.494390,11.370968,10,14,5
481,186.860000,162.394490,11.482413,10,14,5
482,186.860000,162.434470,11.116627,10,14,5
483,186.860000,162.554330,11.435871,10,14,5
484,186.860000,162.594290,10.678833,10,14,5
485,186.860000,162.744140,11.344717,10,14,5
486,186.860000,161.865040,11.835474,10,14,5
487,186.860000,163.773110,10.631627,10,14,5
488,186.860000,162.404490,11.329258,10,14,5
489,186.860000,161.745140,11.681057,10,14,5
490,186.860000,163.443440,10.995646,10,14,5
491,186.860000,162.824060,11.310180,10,14,5
492,186.860000,161.405480,12.122510,10,14,5
493,186.860000,162.814070,11.099474,10,14,5
494,186.860000,162.254630,11.568278,10,14,5
495,186.860000,162.234650,11.331827,10,14,5
496,186.860000,162.584300,11.011228,10,14,5
497,186.860000,162.054840,11.521928,10,14,5
498,186.860000,163.233650,11.316845,10,14,5
499,186.860000,161.944940,11.743091,10,14,5
500,186.860000,161.954930,11.760445,10,14,5
501,186.860000,162.334550,11.485785,10,14,5
502,186.860000,162.294590,11.590204,10,14,5
503,186.860000,162.074810,11.831041,10,14,5
504,186.860000,162.804080,11.634538,10,14,5
505,186.860000,162.134750,11.697582,10,14,5
506,186.860000,162.634260,11.459678,10,14,5
507,186.860000,162.953930,11.219313,10,14,5
508,186.860000,163.193690,10.982364,10,14,5
509,186.860000,163.003880,11.694088,10,14,5
510,186.860000,161.125760,12.354621,10,14,5
511,186.860000,162.344540,11.633457,10,14,5
512,186.860000,162.734150,10.830169,10,14,5
513,186.860000,162.054830,11.936319,10,14,5
514,186.860000,163.213670,10.612046,10,14,5
515,186.860000,162.664230,11.286101,10,14,5
516,186.860000,161.695190,12.346197,10,14,5
517,186.860000,162.514370,10.866305,10,14,5
518,186.860000,161.934950,11.384546,10,14,5
519,186.860000,162.394490,11.015754,10,14,5
520,186.860000,161.875010,11.367984,10,14,5
521,186.860000,162.154730,11.801615,10,14,5
522,186.860000,162.694190,11.264092,10,14,5
523,186.860000,161.825070,11.711582,10,14,5
524,186.860000,161.994890,11.648439,10,14,5
