Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
0,291.783000,270.514290,8.268552,0,54,5
1,291.783000,270.384420,9.375901,10,54,5
2,291.783000,271.822980,9.158144,10,54,5
3,291.783000,272.052750,10.090765,10,54,5
4,293.781000,268.636170,10.498587,10,52,5
5,293.781000,272.572230,9.690666,10,52,5
6,293.781000,271.812990,10.215717,10,52,5
7,293.781000,272.032770,10.769623,10,52,5
8,293.781000,270.164640,10.224530,6,52,5
9,293.781000,270.554250,9.983379,6,52,5
10,293.781000,270.204600,10.403039,10,52,5
11,293.781000,271.842960,10.032785,9,52,5
12,293.781000,271.872930,9.841296,10,52,5
13,293.781000,270.504300,11.806388,10,52,5
14,294.780000,272.582220,11.387356,10,51,5
15,294.780000,272.102700,10.760023,10,51,5
16,294.780000,272.502300,12.234793,10,51,5
17,295.779000,271.443360,12.132418,10,50,5
18,295.779000,272.562240,12.087586,10,50,5
19,295.779000,272.302500,9.825306,2,50,5
20,298.776000,271.123680,11.754185,10,47,5
21,298.776000,272.062740,11.710581,10,47,5
22,298.776000,271.633170,12.049493,10,47,5
23,298.776000,270.674130,11.098036,10,47,5
24,298.776000,272.971830,12.060256,10,47,5
25,298.776000,270.014790,12.129765,10,47,5
26,298.776000,270.404400,12.188619,10,47,5
27,298.776000,271.603200,11.269676,10,47,5
28,298.776000,271.932870,10.905727,10,47,5
29,298.776000,273.830970,10.736768,10,47,5
30,298.776000,271.783020,11.890182,10,47,5
31,298.776000,273.801000,11.439313,10,47,5
32,298.776000,272.322480,11.914079,10,47,5
33,298.776000,272.022780,11.561309,10,47,5
34,298.776000,272.542260,11.419772,10,47,5
35,298.776000,270.714090,13.430584,10,47,5
36,298.776000,274.150650,11.943274,10,47,5
37,300.774000,272.881920,12.064909,10,45,5
38,300.774000,272.552250,12.541628,10,45,5
39,300.774000,273.441360,13.134871,10,45,5
40,300.774000,273.671130,12.707857,10,45,5
41,300.774000,274.120680,12.151619,10,45,5
42,300.774000,272.811990,12.315280,10,45,5
43,300.774000,273.930870,12.224311,10,45,5
44,300.774000,274.450350,11.477093,10,45,5
45,300.774000,272.172630,12.615638,10,45,5
46,300.774000,273.910890,11.990410,10,45,5
47,300.774000,274.110690,12.877955,10,45,5
48,300.774000,274.140660,12.126412,10,45,5
49,300.774000,274.020780,12.577549,10,45,5
50,300.774000,273.431370,12.836007,10,45,5
51,300.774000,273.391410,12.601739,10,45,5
52,300.774000,272.821980,13.409676,10,45,5
53,300.774000,272.622180,12.953436,10,45,5
54,300.774000,273.970830,11.803476,10,45,5
55,300.774000,272.692110,12.705690,10,45,5
56,300.774000,274.140660,12.595500,10,45,5
57,300.774000,273.291510,12.077158,10,45,5
58,300.774000,274.580220,12.035011,10,45,5
59,300.774000,273.741060,12.462156,10,45,5
60,300.774000,273.151650,12.272157,10,45,5
61,300.774000,274.240560,13.202926,10,45,5
62,300.774000,274.220580,12.253280,10,45,5
63,300.774000,273.741060,11.632942,2,45,5
64,300.774000,272.861940,11.616630,10,45,5
65,300.774000,271.363440,12.716230,10,45,5
66,300.774000,271.543260,12.692113,10,45,5
67,300.774000,273.561240,11.767117,10,45,5
68,300.774000,273.950850,12.289223,10,45,5
69,300.774000,274.030770,11.272204,10,45,5
70,300.774000,272.722080,12.088874,10,45,5
71,300.774000,273.461340,12.919368,9,45,5
72,300.774000,273.631170,12.164075,10,45,5
73,300.774000,275.049750,11.394185,10,45,5
74,300.774000,273.910890,12.801159,10,45,5
75,300.774000,273.930870,12.467628,10,45,5
76,300.774000,273.960840,11.848763,10,45,5
77,300.774000,274.250550,12.856765,10,45,5
78,300.774000,275.029770,12.512534,10,45,5
79,300.774000,274.280520,12.672330,10,45,5
80,300.774000,273.131670,13.117030,10,45,5
81,300.774000,273.890910,12.670451,10,45,5
82,300.774000,272.851950,13.940525,10,45,5
83,300.774000,274.430370,12.919704,10,45,5
84,300.774000,275.479320,12.820623,10,45,5
85,300.774000,272.762040,13.269729,10,45,5
86,300.774000,274.340460,13.571274,10,45,5
87,300.774000,274.190610,12.824526,10,45,5
88,300.774000,274.160640,13.129551,10,45,5
89,300.774000,275.479320,13.215437,10,45,5
90,300.774000,274.200600,13.086519,10,45,5
91,300.774000,274.300500,13.254362,10,45,5
92,300.774000,273.880920,12.508406,10,45,5
93,300.774000,274.490310,12.905050,10,45,5
94,300.774000,274.720080,13.237922,10,45,5
95,300.774000,276.118680,12.313971,10,45,5
96,300.774000,275.199600,12.908379,10,45,5
97,300.774000,273.291510,13.824150,10,45,5
98,300.774000,273.481320,13.712075,10,45,5
99,300.774000,274.010790,13.624760,10,45,5
100,300.774000,273.751050,13.353290,10,45,5
101,300.774000,275.209590,12.860429,10,45,5
102,300.774000,275.339460,13.295650,10,45,5
103,300.774000,274.300500,13.270917,10,45,5
104,300.774000,274.490310,13.167635,10,45,5
105,300.774000,274.540260,13.541975,10,45,5
106,300.774000,275.359440,13.515196,10,45,5
107,300.774000,275.589210,12.509694,10,45,5
108,300.774000,275.569230,12.967663,10,45,5
109,300.774000,274.130670,13.851959,10,45,5
110,300.774000,273.441360,13.538953,10,45,5
111,300.774000,274.710090,12.957069,10,45,5
112,300.774000,273.361440,14.067339,10,45,5
113,300.774000,274.809990,13.086134,10,45,5
114,300.774000,275.729070,12.468909,10,45,5
115,300.774000,275.609190,12.717309,10,45,5
116,300.774000,273.291510,14.087313,10,45,5
117,300.774000,275.679120,12.756162,10,45,5
118,300.774000,274.849950,12.855989,10,45,5
