Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
137,196.100000,170.846000,6.942052,2,21,5
138,196.100000,170.522000,6.825988,2,21,5
139,196.100000,170.351000,7.107032,3,21,5
140,196.100000,170.594000,7.133566,2,21,5
141,196.100000,169.964000,7.056735,3,21,5
142,196.100000,170.306000,6.374415,7,21,5
143,196.100000,169.938000,7.100870,2,21,5
144,196.100000,169.838000,7.073313,3,21,5
145,196.100000,168.965000,7.916292,2,21,5
146,196.100000,169.766000,7.156692,2,21,5
147,196.100000,169.937000,7.362699,2,21,5
148,196.100000,170.243000,6.871728,2,21,5
149,196.100000,169.865000,6.722193,2,21,5
150,196.100000,170.666000,7.342169,2,21,5
151,196.100000,169.109000,6.434207,2,21,5
152,196.100000,170.207000,7.310366,2,21,5
153,196.100000,171.098000,7.335502,2,21,5
154,196.100000,170.684000,7.530069,3,21,5
155,196.100000,168.533000,7.703974,5,21,5
156,196.100000,170.423000,7.437350,2,21,5
157,196.100000,168.506000,6.885112,15,21,5
158,196.100000,168.686000,7.593590,3,21,5
159,196.100000,169.046000,7.299239,3,21,5
160,196.100000,171.080000,6.779336,2,21,5
161,196.100000,168.749000,7.254798,2,21,5
162,196.100000,170.513000,6.547468,2,21,5
163,196.100000,168.650000,7.174643,5,21,5
164,196.100000,170.711000,7.445883,3,21,5
165,196.100000,170.540000,6.845918,3,21,5
166,196.100000,169.568000,7.848578,7,21,5
167,196.100000,169.361000,7.245190,4,21,5
168,196.100000,169.586000,7.049270,5,21,5
169,196.100000,170.180000,7.228070,4,21,5
170,196.100000,169.316000,7.339410,2,21,5
171,196.100000,169.541000,6.861867,5,21,5
172,196.100000,169.208000,7.980397,3,21,5
173,196.100000,169.865000,7.536795,2,21,5
174,196.100000,169.820000,7.424864,5,21,5
175,196.100000,170.045000,6.938031,5,21,5
176,196.100000,170.387000,6.951887,2,21,5
177,196.100000,168.947000,6.838881,7,21,5
178,196.100000,169.397000,7.135649,2,21,5
179,196.100000,170.225000,7.139417,2,21,5
180,196.100000,169.712000,8.033608,2,21,5
181,196.100000,170.774000,7.339300,2,21,5
182,196.100000,169.982000,8.044792,2,21,5
183,196.100000,170.459000,7.481913,15,21,5
184,196.100000,168.398000,7.315599,4,21,5
185,196.100000,169.721000,7.412520,3,21,5
186,196.100000,169.550000,7.672203,2,21,5
187,196.100000,169.901000,7.040618,5,21,5
188,196.100000,170.342000,7.381953,3,21,5
189,196.100000,169.451000,7.447624,2,21,5
190,196.100000,170.199000,7.313118,2,21,5
191,196.100000,169.577000,6.977705,3,21,5
192,196.100000,170.225000,7.134877,2,21,5
193,196.100000,168.830000,6.999779,5,21,5
194,196.100000,171.269000,7.549380,2,21,5
195,196.100000,169.568000,6.703012,2,21,5
196,196.100000,170.675000,7.149621,6,21,5
197,196.100000,170.018000,6.824564,2,21,5
198,196.100000,168.173000,7.732100,3,21,5
199,196.100000,170.207000,7.277050,2,21,5
200,196.100000,169.658000,6.872819,11,21,5
201,196.100000,169.271000,7.368681,3,21,5
202,196.100000,169.955000,7.368329,3,21,5
203,196.100000,170.900000,7.439032,15,21,5
204,196.100000,171.107000,6.452259,3,21,5
205,196.100000,169.199000,7.434561,3,21,5
206,196.100000,170.513000,7.229477,2,21,5
207,196.100000,169.496000,7.938714,6,21,5
208,196.100000,170.405000,6.925177,3,21,5
209,196.100000,170.091000,7.461797,3,21,5
210,196.100000,169.451000,7.566313,2,21,5
211,196.100000,169.856000,7.750165,3,21,5
212,196.100000,168.632000,6.872465,4,21,5
213,196.100000,169.289000,7.671987,3,21,5
214,196.100000,170.828000,7.264600,2,21,5
215,196.100000,168.839000,7.318605,7,21,5
216,196.100000,170.711000,7.042228,3,21,5
217,196.100000,170.639000,7.097223,11,21,5
218,196.100000,169.424000,6.723572,5,21,5
219,196.100000,169.739000,7.974320,2,21,5
220,196.100000,169.460000,7.215733,6,21,5
221,196.100000,170.621000,6.731007,2,21,5
222,196.100000,170.009000,7.009024,2,21,5
223,196.100000,170.333000,7.101057,2,21,5
224,196.100000,169.658000,7.020900,2,21,5
225,196.100000,169.685000,6.959014,2,21,5
226,196.100000,170.442000,7.381222,2,21,5
227,196.100000,170.999000,6.579111,2,21,5
228,196.100000,169.730000,7.549815,2,21,5
229,196.100000,169.145000,7.571108,2,21,5
230,196.100000,169.406000,7.169809,2,21,5
231,196.100000,168.543000,7.882376,4,21,5
232,196.100000,168.947000,7.279498,2,21,5
233,196.100000,170.495000,6.317173,2,21,5
234,196.100000,169.685000,7.285415,4,21,5
235,196.100000,168.623000,7.202761,5,21,5
236,196.100000,168.488000,7.499630,2,21,5
237,196.100000,170.045000,7.270947,2,21,5
238,196.100000,169.289000,7.625390,2,21,5
239,196.100000,169.514000,7.527164,5,21,5
240,196.100000,169.244000,7.869439,2,21,5
241,196.100000,170.135000,6.527793,5,21,5
242,196.100000,170.540000,7.395350,2,21,5
243,196.100000,170.297000,6.636919,2,21,5
244,196.100000,168.830000,8.007977,4,21,5
245,196.100000,169.721000,7.490785,4,21,5
246,196.100000,171.089000,6.968226,5,21,5
247,196.100000,169.244000,7.363210,2,21,5
248,196.100000,169.163000,6.971666,5,21,5
249,196.100000,169.919000,7.309524,2,21,5
250,196.100000,169.406000,6.936682,10,21,5
251,196.100000,169.568000,7.228608,2,21,5
252,196.100000,169.316000,7.142531,3,21,5
253,196.100000,169.307000,7.497443,2,21,5
254,196.100000,169.649000,7.447624,5,21,5
255,196.100000,169.991000,7.009024,2,21,5
256,196.100000,169.703000,7.184295,15,21,5
257,196.100000,169.569000,7.492539,5,21,5
258,196.100000,170.981000,7.372417,2,21,5
259,196.100000,169.505000,7.008885,3,21,5
260,196.100000,169.253000,7.192183,3,21,5
261,196.100000,169.154000,7.298129,3,21,5
262,196.100000,169.604000,7.180082,3,21,5
263,196.100000,169.280000,7.360217,5,21,5
264,196.100000,169.073000,6.788238,2,21,5
265,196.100000,169.595000,6.985734,2,21,5
266,196.100000,169.217000,7.660745,5,21,5
267,196.100000,169.550000,6.938177,3,21,5
268,196.100000,169.613000,7.819395,15,21,5
269,196.100000,169.181000,7.542940,2,21,5
270,196.100000,169.478000,7.405398,2,21,5
271,196.100000,169.460000,7.396445,4,21,5
272,196.100000,169.127000,7.299943,4,21,5
273,196.100000,169.064000,7.355726,5,21,5
274,196.100000,170.234000,7.219795,5,21,5
275,196.100000,169.451000,6.825650,10,21,5
276,196.100000,169.802000,7.064375,2,21,5
277,196.100000,169.703000,7.832643,2,21,5
278,196.100000,169.226000,7.197772,6,21,5
279,196.100000,170.675000,6.510397,15,21,5
280,196.100000,170.126000,7.141283,2,21,5
281,196.100000,169.550000,7.020577,3,21,5
282,196.100000,169.109000,7.206179,2,21,5
283,196.100000,169.901000,7.519062,5,21,5
284,196.100000,170.450000,7.340933,2,21,5
285,196.100000,168.524000,7.473274,10,21,5
286,196.100000,169.784000,7.761027,5,21,5
287,196.100000,170.180000,7.562143,6,21,5
288,196.100000,170.207000,7.563058,4,21,5
289,196.100000,169.784000,7.414077,6,21,5
290,196.100000,170.702000,6.763283,2,21,5
291,196.100000,169.748000,7.282863,2,21,5
292,196.100000,170.270000,7.209556,3,21,5
293,196.100000,170.162000,6.603057,9,21,5
294,196.100000,170.432000,7.220760,2,21,5
295,196.100000,169.064000,6.613524,4,21,5
296,196.100000,170.261000,7.922347,2,21,5
297,196.100000,169.362000,7.568617,3,21,5
298,196.100000,170.630000,7.283330,2,21,5
299,196.100000,169.109000,6.900711,3,21,5
300,196.100000,168.875000,7.454668,2,21,5
301,196.100000,169.388000,6.709535,2,21,5
302,196.100000,171.206000,7.241751,2,21,5
303,196.100000,169.829000,7.509145,7,21,5
304,196.100000,169.406000,7.187862,3,21,5
305,196.100000,170.171000,7.403773,2,21,5
306,196.100000,168.533000,7.795948,3,21,5
307,196.100000,169.739000,7.386906,3,21,5
308,196.100000,170.153000,6.645456,12,21,5
309,196.100000,169.505000,7.499085,6,21,5
310,196.100000,169.442000,6.930327,9,21,5
311,196.100000,169.946000,6.657348,2,21,5
312,196.100000,168.803000,7.359177,2,21,5
313,196.100000,169.793000,7.408323,2,21,5
314,196.100000,170.189000,7.415361,5,21,5
315,196.100000,170.648000,7.467375,10,21,5
316,196.100000,169.433000,7.866283,7,21,5
317,196.100000,170.972000,7.292422,2,21,5
318,196.100000,169.919000,7.176443,12,21,5
319,196.100000,170.405000,7.640332,3,21,5
320,196.100000,169.109000,7.935831,2,21,5
321,196.100000,171.206000,6.677272,2,21,5
322,196.100000,170.459000,6.851235,3,21,5
323,196.100000,169.865000,7.457927,2,21,5
324,196.100000,171.170000,6.885441,2,21,5
325,196.100000,170.468000,6.946321,3,21,5
326,196.100000,169.235000,7.463355,8,21,5
327,196.100000,169.685000,6.681098,5,21,5
328,196.100000,169.433000,7.385107,2,21,5
329,196.100000,171.053000,7.331609,4,21,5
330,196.100000,168.407000,7.624923,15,21,5
331,196.100000,169.505000,7.190290,2,21,5
332,196.100000,169.613000,7.420777,7,21,5
333,196.100000,168.551000,6.908220,6,21,5
334,196.100000,169.856000,7.401612,2,21,5
335,196.100000,169.739000,6.729322,2,21,5
336,196.100000,170.153000,7.232613,2,21,5
337,196.100000,169.757000,7.343531,5,21,5
338,196.100000,169.064000,6.963139,2,21,5
339,196.100000,168.938000,7.038875,3,21,5
340,196.100000,170.747000,7.033896,3,21,5
341,196.100000,169.686000,6.657132,2,21,5
342,196.100000,169.658000,7.076061,4,21,5
343,196.100000,170.279000,7.706118,2,21,5
344,196.100000,171.197000,7.483601,7,21,5
345,196.100000,170.009000,7.176895,5,21,5
346,196.100000,168.857000,6.837459,2,21,5
347,196.100000,170.567000,6.798015,2,21,5
348,196.100000,169.703000,6.875499,4,21,5
349,196.100000,170.324000,6.870155,3,21,5
350,196.100000,169.631000,7.452190,2,21,5
351,196.100000,170.837000,6.845037,2,21,5
352,196.100000,169.838000,8.364075,4,21,5
353,196.100000,169.082000,7.140103,6,21,5
354,196.100000,169.865000,7.151886,5,21,5
355,196.100000,170.009000,7.298878,3,21,5
356,196.100000,171.296000,7.284242,2,21,5
357,196.100000,171.314000,6.734286,2,21,5
358,196.100000,169.622000,7.804801,2,21,5
359,196.100000,169.496000,7.273114,2,21,5
360,196.100000,169.730000,7.641525,2,21,5
361,196.100000,169.424000,7.496001,6,21,5
362,196.100000,171.089000,7.519493,3,21,5
363,196.100000,169.712000,7.395218,2,21,5
364,196.100000,169.901000,7.088773,2,21,5
365,196.100000,169.955000,7.285415,2,21,5
366,196.100000,170.513000,6.331108,2,21,5
367,196.100000,169.343000,6.946758,2,21,5
368,196.100000,170.117000,6.762175,2,21,5
369,196.100000,170.387000,6.912158,2,21,5
370,196.100000,169.163000,6.770076,10,21,5
371,196.100000,170.045000,7.501245,2,21,5
372,196.100000,169.901000,7.220104,2,21,5
373,196.100000,170.828000,7.424515,4,21,5
374,196.100000,169.334000,7.633167,9,21,5
375,196.100000,169.451000,7.521217,7,21,5
376,196.100000,169.649000,6.434710,4,21,5
377,196.100000,169.541000,7.081456,2,21,5
378,196.100000,169.748000,7.550437,2,21,5
379,196.100000,169.154000,7.377607,2,21,5
380,196.100000,170.054000,7.511437,4,21,5
381,196.100000,170.306000,6.213547,7,21,5
382,196.100000,170.288000,6.527178,15,21,5
383,196.100000,170.045000,7.160941,2,21,5
384,196.100000,170.621000,6.909158,2,21,5
385,196.100000,169.505000,7.531419,6,21,5
386,196.100000,169.298000,6.518113,5,21,5
387,196.100000,169.685000,7.133742,2,21,5
388,196.100000,169.667000,7.413569,2,21,5
389,196.100000,169.253000,6.753065,3,21,5
390,196.100000,169.280000,7.500840,2,21,5
391,196.100000,169.892000,6.862794,2,21,5
392,196.100000,169.695000,7.235584,2,21,5
393,196.100000,170.477000,6.673917,2,21,5
394,196.100000,170.495000,6.960178,4,21,5
