Iteration,Best Fitness,AVG Fitness,Worst Fitness,Prey Conflicts,Prey Total Color,Worst Conflicts,Worst Total Color
322,100.600000,88.875000,77.850000,16,5,51,5
323,100.600000,89.262500,80.450000,16,5,47,5
324,100.600000,88.956500,63.900000,16,5,73,4
325,100.600000,89.032000,77.850000,16,5,51,5
326,100.600000,89.655000,74.600000,16,5,56,5
327,100.600000,88.785000,75.900000,16,5,54,5
328,100.600000,88.635500,75.250000,16,5,55,5
329,100.600000,88.262000,76.900000,16,5,53,4
330,100.600000,88.980000,79.150000,16,5,49,5
331,99.950000,86.835000,70.700000,17,5,62,5
332,94.750000,86.845500,70.700000,25,5,62,5
333,96.700000,87.093500,70.700000,22,5,62,5
334,96.700000,87.469000,77.550000,22,5,52,4
335,96.700000,86.726000,73.300000,22,5,58,5
336,98.650000,87.361500,71.350000,19,5,61,5
337,98.650000,89.791000,79.800000,19,5,48,5
338,98.650000,89.681000,74.600000,19,5,56,5
339,98.650000,87.884500,68.750000,19,5,65,5
340,98.650000,88.973000,76.550000,19,5,53,5
341,98.650000,88.293000,72.650000,19,5,59,5
342,98.650000,89.665000,79.800000,19,5,48,5
343,98.650000,89.891500,81.450000,19,5,46,4
344,98.650000,89.196500,77.550000,19,5,52,4
345,98.650000,89.434500,78.500000,19,5,50,5
346,98.650000,88.632000,78.500000,19,5,50,5
347,97.350000,87.412500,75.250000,21,5,55,5
348,98.000000,89.947000,72.350000,20,5,60,4
349,98.000000,88.706500,70.050000,20,5,63,5
350,98.000000,88.833000,79.150000,20,5,49,5
351,98.000000,88.622500,78.850000,20,5,50,4
352,98.000000,88.999500,74.950000,20,5,56,4
353,98.000000,88.391000,75.900000,20,5,54,5
354,98.000000,87.841000,70.400000,20,5,63,4
355,98.000000,89.389500,79.800000,20,5,48,5
356,98.000000,88.947000,70.050000,20,5,63,5
357,98.000000,88.756000,78.200000,20,5,51,4
358,98.000000,87.466000,78.200000,20,5,51,4
359,98.000000,89.503500,79.500000,20,5,49,4
360,98.000000,88.966500,76.550000,20,5,53,5
361,98.650000,89.570500,76.550000,19,5,53,5
362,98.650000,89.780000,74.950000,19,5,56,4
363,98.000000,86.336000,73.300000,20,5,58,5
364,98.000000,88.122000,71.700000,20,5,61,4
365,98.000000,88.064500,71.700000,20,5,61,4
366,98.000000,89.230500,77.850000,20,5,51,5
367,98.000000,89.242500,78.500000,20,5,50,5
368,97.350000,87.969000,77.200000,21,5,52,5
369,97.350000,88.586500,77.850000,21,5,51,5
370,96.700000,87.716500,72.000000,22,5,60,5
371,96.700000,88.605000,78.500000,22,5,50,5
372,98.000000,89.766500,80.150000,20,5,48,4
373,98.000000,89.161000,72.350000,20,5,60,4
374,98.000000,88.709000,78.500000,20,5,50,5
375,98.000000,88.281000,76.900000,20,5,53,4
376,96.700000,87.803500,76.900000,22,5,53,4
377,96.700000,89.263000,78.200000,22,5,51,4
378,96.700000,88.641500,78.850000,22,5,50,4
379,96.700000,88.618500,74.950000,22,5,56,4
380,96.700000,88.603000,76.250000,22,5,54,4
381,96.700000,88.794000,70.400000,22,5,63,4
382,96.700000,89.135500,77.850000,22,5,51,5
383,96.700000,88.050000,69.400000,22,5,64,5
384,97.350000,89.217000,75.900000,21,5,54,5
385,97.350000,88.954000,79.800000,21,5,48,5
386,97.350000,87.588500,74.600000,21,5,56,5
387,97.350000,86.132000,71.350000,21,5,61,5
388,97.350000,89.989000,80.450000,21,5,47,5
389,97.350000,88.509500,75.600000,21,5,55,4
390,97.350000,89.522000,81.750000,21,5,45,5
391,97.350000,88.901500,73.950000,21,5,57,5
392,97.350000,89.521500,80.450000,21,5,47,5
393,97.350000,88.875500,80.450000,21,5,47,5
394,97.350000,89.356000,80.450000,21,5,47,5
395,99.950000,89.064500,77.200000,17,5,52,5
396,99.950000,88.918000,78.850000,17,5,50,4
397,99.950000,88.621500,78.500000,17,5,50,5
398,99.950000,88.719500,77.850000,17,5,51,5
399,99.950000,88.852500,79.200000,17,5,50,3
400,99.950000,89.080000,78.200000,17,5,51,4
401,99.950000,89.011500,77.550000,17,5,52,4
402,99.950000,89.213500,77.850000,17,5,51,5
403,99.950000,89.226500,79.800000,17,5,48,5
404,99.950000,88.746500,74.300000,17,5,57,4
405,99.950000,88.502500,75.600000,17,5,55,4
406,99.950000,88.629500,80.150000,17,5,48,4
407,99.950000,89.271500,77.550000,17,5,52,4
408,99.950000,89.804500,79.150000,17,5,49,5
409,99.950000,89.538500,77.200000,17,5,52,5
410,99.950000,90.006500,79.800000,17,5,48,5
411,99.950000,88.770500,75.250000,17,5,55,5
412,99.950000,89.142000,70.050000,17,5,63,5
413,98.650000,88.268000,70.050000,19,5,63,5
414,98.650000,87.824000,68.450000,19,5,66,4
415,98.650000,89.584000,79.800000,19,5,48,5
416,98.650000,88.272000,70.400000,19,5,63,4
417,98.650000,87.996000,72.650000,19,5,59,5
418,98.650000,88.883000,78.850000,19,5,50,4
419,98.650000,89.408000,77.200000,19,5,52,5
420,98.650000,88.528500,75.600000,19,5,55,4
421,98.650000,87.980500,76.900000,19,5,53,4
422,98.650000,87.820000,67.150000,19,5,68,4
423,98.650000,88.661500,74.600000,19,5,56,5
424,98.650000,88.454500,78.500000,19,5,50,5
425,98.650000,88.781500,76.550000,19,5,53,5
426,98.650000,87.444000,74.950000,19,5,56,4
427,98.650000,89.811500,81.450000,19,5,46,4
428,98.650000,90.094500,76.550000,19,5,53,5
429,98.650000,89.096500,80.450000,19,5,47,5
430,98.650000,88.534500,74.300000,19,5,57,4
431,98.650000,88.908500,79.150000,19,5,49,5
432,98.650000,89.895000,80.450000,19,5,47,5
433,98.650000,88.888000,75.600000,19,5,55,4
434,98.650000,88.770500,72.000000,19,5,60,5
435,98.650000,89.235500,77.200000,19,5,52,5
436,98.650000,89.310500,79.800000,19,5,48,5
437,98.650000,89.291000,74.300000,19,5,57,4
438,98.650000,89.073500,75.600000,19,5,55,4
439,98.650000,89.269000,74.300000,19,5,57,4
440,98.650000,90.642500,81.100000,19,5,46,5
441,98.650000,88.918000,79.800000,19,5,48,5
442,98.650000,90.464000,82.100000,19,5,45,4
443,98.650000,90.659500,79.800000,19,5,48,5
444,98.650000,89.762000,79.150000,19,5,49,5
445,98.650000,89.343000,76.550000,19,5,53,5
446,98.650000,88.648500,76.550000,19,5,53,5
447,98.650000,88.402500,74.600000,19,5,56,5
448,98.650000,89.168000,75.900000,19,5,54,5
449,98.650000,89.497000,79.150000,19,5,49,5
450,98.650000,89.080500,71.700000,19,5,61,4
451,98.650000,89.376000,74.650000,19,5,57,3
452,98.650000,88.242000,73.950000,19,5,57,5
453,98.650000,88.921000,74.600000,19,5,56,5
454,98.650000,89.015000,77.850000,19,5,51,5
455,98.650000,88.596500,73.950000,19,5,57,5
456,98.650000,89.359000,78.500000,19,5,50,5
457,98.650000,88.410500,76.550000,19,5,53,5
458,98.650000,88.330000,74.000000,19,5,58,3
459,98.650000,88.554500,78.500000,19,5,50,5
460,98.650000,89.050000,77.200000,19,5,52,5
461,95.400000,87.709000,74.300000,24,5,57,4
462,98.650000,89.082500,80.450000,19,5,47,5
463,98.650000,89.125500,77.200000,19,5,52,5
464,96.050000,87.544000,73.650000,23,5,58,4
465,97.350000,88.310500,79.150000,21,5,49,5
466,97.350000,88.392000,77.200000,21,5,52,5
467,97.350000,89.879000,81.750000,21,5,45,5
468,97.350000,89.086500,67.150000,21,5,68,4
469,97.350000,88.290500,71.050000,21,5,62,4
470,96.700000,86.823500,70.700000,22,5,62,5
471,96.700000,87.679500,71.050000,22,5,62,4
472,96.700000,87.478500,76.550000,22,5,53,5
473,96.700000,87.859000,70.050000,22,5,63,5
474,99.950000,87.992500,73.300000,17,5,58,5
475,99.950000,90.597000,82.400000,17,5,44,5
476,99.950000,89.330500,76.250000,17,5,54,4
477,97.350000,88.154000,76.250000,21,5,54,4
478,97.350000,88.313500,73.950000,21,5,57,5
479,97.350000,88.287000,78.850000,21,5,50,4
480,97.350000,88.327000,70.100000,21,5,64,3
481,97.350000,89.119000,77.200000,21,5,52,5
482,97.350000,88.724000,78.850000,21,5,50,4
483,98.650000,88.716000,75.600000,19,5,55,4
484,98.650000,89.029500,73.950000,19,5,57,5
485,98.650000,88.420500,80.450000,19,5,47,5
486,98.650000,88.982500,73.300000,19,5,58,5
487,98.650000,89.930500,82.400000,19,5,44,5
488,98.650000,89.184500,79.150000,19,5,49,5
489,98.650000,88.459500,77.850000,19,5,51,5
490,98.650000,89.180500,78.850000,19,5,50,4
491,98.650000,88.431000,75.900000,19,5,54,5
492,98.650000,88.486000,71.350000,19,5,61,5
493,98.650000,87.199500,71.350000,19,5,61,5
494,98.650000,88.250500,73.950000,19,5,57,5
495,98.650000,88.963500,80.450000,19,5,47,5
496,98.650000,88.934000,75.900000,19,5,54,5
497,98.650000,87.741500,75.900000,19,5,54,5
498,98.650000,89.109000,71.700000,19,5,61,4
499,98.650000,89.294000,75.900000,19,5,54,5
500,98.650000,88.897500,77.200000,19,5,52,5
501,98.650000,89.128500,78.850000,19,5,50,4
502,98.650000,88.733000,75.600000,19,5,55,4
503,98.650000,89.363500,73.350000,19,5,59,3
504,98.650000,89.856000,80.450000,19,5,47,5
505,100.600000,89.148000,75.900000,16,5,54,5
506,100.600000,88.924500,77.550000,16,5,52,4
507,100.600000,89.096000,81.100000,16,5,46,5
508,100.600000,88.918500,79.500000,16,5,49,4
509,100.600000,89.417500,73.300000,16,5,58,5
510,100.600000,89.557500,78.850000,16,5,50,4
511,100.600000,88.950500,78.850000,16,5,50,4
512,100.600000,88.520500,78.500000,16,5,50,5
513,100.600000,87.986000,73.300000,16,5,58,5
514,100.600000,89.591000,76.900000,16,5,53,4
515,100.600000,88.014500,75.250000,16,5,55,5
516,100.600000,88.713000,75.900000,16,5,54,5
517,100.600000,89.352500,76.550000,16,5,53,5
518,100.600000,89.496000,77.850000,16,5,51,5
519,100.600000,89.018000,78.500000,16,5,50,5
520,100.600000,88.382000,72.650000,16,5,59,5
521,100.600000,89.648000,78.500000,16,5,50,5
522,100.600000,88.272000,78.500000,16,5,50,5
523,100.600000,88.404500,75.250000,16,5,55,5
524,100.600000,87.700500,72.650000,16,5,59,5
525,100.600000,88.493000,78.500000,16,5,50,5
526,100.600000,88.769500,78.500000,16,5,50,5
527,100.600000,88.638500,74.300000,16,5,57,4
528,100.600000,89.209500,76.550000,16,5,53,5
529,100.600000,88.141500,72.650000,16,5,59,5
530,100.600000,88.899000,78.850000,16,5,50,4
531,100.600000,88.859500,76.250000,16,5,54,4
532,100.600000,88.349000,73.300000,16,5,58,5
533,100.600000,88.320500,74.600000,16,5,56,5
534,100.600000,88.671000,76.250000,16,5,54,4
535,100.600000,88.324500,75.600000,16,5,55,4
536,100.600000,89.025500,75.900000,16,5,54,5
537,100.600000,87.939500,77.200000,16,5,52,5
538,100.600000,87.963000,75.900000,16,5,54,5
539,99.950000,87.455500,75.900000,17,5,54,5
540,99.950000,89.193500,79.150000,17,5,49,5
541,99.950000,88.661500,75.900000,17,5,54,5
542,99.950000,89.999000,79.500000,17,5,49,4
543,99.950000,88.291000,78.200000,17,5,51,4
544,99.950000,90.116000,81.750000,17,5,45,5
545,99.950000,88.878500,74.950000,17,5,56,4
546,99.950000,89.209000,78.500000,17,5,50,5
547,99.950000,88.881000,73.950000,17,5,57,5
548,99.950000,89.512500,75.900000,17,5,54,5
549,99.950000,88.797500,77.550000,17,5,52,4
550,99.950000,88.943500,73.300000,17,5,58,5
