Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
0,48.550000,42.684000,2.401686,0,6,5
1,48.550000,43.616000,2.113692,52,6,5
2,48.550000,43.739000,2.312008,50,6,5
3,48.550000,43.865500,2.448159,58,6,5
4,48.550000,44.216500,2.151349,64,6,5
5,48.550000,44.375500,1.984080,54,6,5
6,48.550000,44.434000,1.888344,55,6,5
7,48.550000,44.655000,1.570724,56,6,5
8,48.550000,44.421000,1.951502,38,6,5
9,48.550000,44.424500,1.981306,52,6,5
10,48.550000,44.508500,1.888704,53,6,5
11,48.550000,44.590000,1.837798,54,6,5
12,48.550000,44.470000,2.255161,56,6,5
13,48.550000,44.609000,1.935502,57,6,5
14,48.550000,44.616000,1.860079,44,6,5
15,48.550000,44.784500,1.535133,44,6,5
16,48.550000,44.723000,1.629715,45,6,5
17,48.550000,44.684000,1.788937,45,6,5
18,48.550000,44.642000,1.864386,45,6,5
19,48.550000,44.795000,1.650053,45,6,5
20,48.550000,44.788000,1.922305,47,6,5
21,48.550000,45.025000,1.390728,50,6,5
22,48.550000,45.018500,1.400030,50,6,5
23,48.550000,44.908000,1.701598,50,6,5
24,48.550000,44.979500,1.479900,52,6,5
25,48.550000,44.992500,1.505280,50,6,5
26,48.550000,44.940500,1.753906,50,6,5
27,48.550000,45.018500,1.487811,51,6,5
28,48.550000,45.051000,1.392587,51,6,5
29,48.550000,44.976500,1.603519,51,6,5
30,48.550000,45.051000,1.486506,51,6,5
31,48.550000,45.109500,1.348011,52,6,5
32,48.550000,45.083500,1.381287,52,6,5
33,48.550000,45.057500,1.460349,52,6,5
34,48.550000,45.109500,1.348011,52,6,5
35,48.550000,45.090000,1.368466,52,6,5
36,48.550000,45.096500,1.358607,52,6,5
37,48.550000,45.096500,1.358607,52,6,5
38,48.550000,45.090000,1.368466,52,6,5
39,48.550000,45.103000,1.351773,52,6,5
40,48.550000,45.067500,1.424910,52,6,5
41,48.550000,45.090000,1.368466,52,6,5
42,48.550000,45.041500,1.528857,52,6,5
43,48.550000,45.109500,1.348011,52,6,5
44,48.550000,45.096500,1.358607,52,6,5
45,48.550000,45.122500,1.349785,52,6,5
46,48.550000,45.122500,1.349785,53,6,5
47,48.550000,45.122500,1.349785,53,6,5
48,48.550000,45.122500,1.349785,53,6,5
49,48.550000,45.122500,1.349785,53,6,5
50,48.550000,45.122500,1.349785,53,6,5
51,48.550000,45.122500,1.349785,53,6,5
52,48.550000,44.999000,1.445043,35,6,5
53,48.550000,44.931000,1.548463,46,6,5
54,48.550000,44.872500,1.640752,46,6,5
55,48.550000,44.937500,1.553454,46,6,5
56,48.550000,44.954000,1.599807,46,6,5
57,48.550000,44.947500,1.696914,48,6,5
58,48.550000,44.944000,1.786901,49,6,5
59,48.550000,45.054500,1.473891,49,6,5
60,48.550000,44.973000,1.707870,50,6,5
61,48.550000,45.129000,1.407306,50,6,5
62,48.550000,44.983000,1.751517,38,6,5
63,48.550000,44.980000,1.831243,49,6,5
64,48.550000,45.077000,1.529794,49,6,5
65,48.550000,45.031500,1.636164,38,6,5
66,48.550000,45.132500,1.426278,49,6,5
67,48.550000,45.054500,1.682306,39,6,5
68,48.550000,45.084000,1.588881,51,6,5
69,48.550000,45.152000,1.444609,40,6,5
70,48.550000,45.113000,1.517228,40,6,5
71,48.550000,45.139500,1.472095,40,6,5
72,48.550000,45.093500,1.626340,40,6,5
73,48.550000,45.087000,1.590025,40,6,5
74,48.550000,45.165000,1.508799,40,6,5
75,48.550000,45.204000,1.425477,41,6,5
76,48.550000,45.168500,1.497409,41,6,5
77,48.550000,45.178000,1.470210,41,6,5
78,48.550000,45.191000,1.442227,41,6,5
79,48.550000,45.123000,1.696046,41,6,5
80,48.550000,45.168500,1.497409,41,6,5
81,48.550000,45.171500,1.488225,41,6,5
82,48.550000,45.217000,1.420356,41,6,5
83,48.550000,45.142500,1.598286,41,6,5
84,48.550000,45.171500,1.488225,41,6,5
85,48.550000,45.178000,1.470210,41,6,5
86,48.550000,45.191000,1.442227,41,6,5
87,48.550000,45.197500,1.432417,41,6,5
88,48.550000,45.230000,1.426990,41,6,5
89,48.550000,45.230000,1.426990,42,6,5
90,48.550000,45.230000,1.426990,42,6,5
91,48.550000,45.230000,1.426990,42,6,5
92,48.550000,45.230000,1.426990,42,6,5
93,48.550000,45.230000,1.426990,42,6,5
94,48.550000,45.230000,1.426990,42,6,5
95,48.550000,45.230000,1.426990,42,6,5
