Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
0,191.300000,178.795000,5.667581,0,28,6
1,191.300000,179.819000,5.712857,4,28,6
2,191.300000,179.007000,5.767291,2,28,6
3,193.100000,178.253000,5.485024,15,26,6
4,193.100000,177.487000,6.108104,2,26,6
5,193.100000,178.575000,6.231105,4,26,6
6,193.100000,178.280000,6.892126,15,26,6
7,194.000000,178.151000,5.919366,15,25,6
8,194.000000,178.898000,6.752496,12,25,6
9,194.000000,177.929000,5.426091,15,25,6
10,194.000000,179.070000,5.668412,9,25,6
11,194.000000,178.315000,6.246669,15,25,6
12,194.000000,179.106000,5.555265,15,25,6
13,194.000000,177.820000,6.592344,15,25,6
14,194.000000,178.891000,6.043395,11,25,6
15,194.000000,178.701000,6.948618,10,25,6
16,194.900000,178.883000,5.895983,15,24,6
17,194.900000,177.903000,5.755284,11,24,6
18,194.900000,178.099000,7.753702,15,24,6
19,194.900000,179.343000,5.927567,15,24,6
20,194.900000,180.078000,6.462423,15,24,6
21,194.900000,179.152000,6.112880,15,24,6
22,194.900000,178.322000,6.470218,15,24,6
23,194.900000,178.333000,5.740715,8,24,6
24,194.900000,178.790000,5.778953,6,24,6
25,194.900000,177.759000,6.545336,15,24,6
26,194.900000,178.245000,6.050593,3,24,6
27,194.900000,178.748000,6.340071,3,24,6
28,194.900000,178.818000,5.628950,15,24,6
29,194.900000,179.178000,5.521894,15,24,6
30,194.900000,179.378000,6.248113,15,24,6
31,194.900000,178.252000,6.527549,15,24,6
32,194.900000,178.315000,6.925292,15,24,6
33,194.900000,179.189000,6.250566,12,24,6
34,194.900000,178.026000,6.133541,15,24,6
35,194.900000,178.216000,6.166729,15,24,6
36,194.900000,177.711000,6.443740,7,24,6
37,194.900000,178.183000,6.166702,4,24,6
38,194.900000,178.215000,6.290618,3,24,6
39,194.900000,178.866000,6.162925,6,24,6
40,194.900000,178.324000,6.381271,11,24,6
41,194.900000,178.340000,6.072166,9,24,6
42,194.900000,177.743000,5.760629,15,24,6
43,194.900000,178.161000,6.178493,5,24,6
44,194.900000,179.215000,6.324134,6,24,6
45,194.900000,177.872000,6.249241,9,24,6
46,194.900000,178.439000,6.515273,11,24,6
47,194.900000,178.557000,5.545814,3,24,6
48,194.900000,177.927000,6.084026,3,24,6
49,194.900000,179.396000,6.501429,15,24,6
50,196.700000,178.495000,7.291699,15,22,6
51,196.700000,178.396000,6.180403,13,22,6
52,196.700000,179.080000,5.744650,15,22,6
53,196.700000,178.611000,6.953746,15,22,6
54,196.700000,178.389000,6.704847,15,22,6
55,196.700000,178.611000,5.386091,15,22,6
56,196.700000,178.998000,6.169829,15,22,6
57,196.700000,177.332000,6.111364,15,22,6
58,196.700000,178.062000,6.047277,15,22,6
59,196.700000,178.846000,5.815401,9,22,6
60,196.700000,177.875000,6.395004,12,22,6
61,196.700000,178.846000,6.088488,6,22,6
62,196.700000,179.016000,5.943799,15,22,6
63,196.700000,177.840000,6.733157,10,22,6
64,196.700000,179.259000,5.917907,3,22,6
65,196.700000,177.991000,6.277007,6,22,6
66,196.700000,177.010000,6.700873,15,22,6
67,196.700000,179.367000,6.070223,5,22,6
68,196.700000,179.520000,6.494844,15,22,6
69,196.700000,178.909000,5.816805,15,22,6
70,196.700000,179.312000,5.872636,15,22,6
71,196.700000,178.619000,6.100241,15,22,6
72,196.700000,178.854000,6.145591,15,22,6
73,196.700000,178.547000,6.114776,15,22,6
74,196.700000,178.502000,6.252999,12,22,6
75,196.700000,178.791000,5.786572,15,22,6
76,196.700000,178.602000,6.737685,6,22,6
77,196.700000,179.772000,7.021938,15,22,6
78,196.700000,179.196000,6.777329,15,22,6
79,196.700000,178.252000,6.211755,15,22,6
80,196.700000,179.386000,5.583655,15,22,6
81,196.700000,178.461000,6.378368,15,22,6
82,196.700000,178.791000,6.069268,15,22,6
83,196.700000,178.394000,6.323382,15,22,6
84,196.700000,178.127000,5.910344,15,22,6
85,196.700000,177.794000,6.264708,15,22,6
86,196.700000,179.142000,5.777788,10,22,6
87,196.700000,179.942000,6.570345,15,22,6
88,196.700000,179.089000,6.210586,15,22,6
89,196.700000,177.750000,6.605838,12,22,6
90,196.700000,178.476000,6.276769,12,22,6
91,196.700000,179.422000,7.034026,11,22,6
92,196.700000,179.726000,6.408379,15,22,6
93,200.300000,177.084000,6.780188,6,18,6
94,200.300000,178.836000,5.991636,7,18,6
95,200.300000,178.538000,7.247521,2,18,6
96,200.300000,178.988000,6.832749,15,18,6
97,200.300000,179.359000,6.883198,2,18,6
98,200.300000,178.376000,6.263276,7,18,6
99,200.300000,178.810000,6.252160,3,18,6
100,200.300000,177.901000,6.724009,6,18,6
101,200.300000,178.693000,6.272595,6,18,6
102,200.300000,178.935000,6.098104,2,18,6
103,200.300000,178.755000,6.436853,2,18,6
104,200.300000,178.828000,6.364387,2,18,6
105,200.300000,179.564000,6.614749,5,18,6
106,200.300000,178.487000,6.752061,8,18,6
107,200.300000,178.709000,5.738155,6,18,6
108,200.300000,179.034000,6.687454,2,18,6
109,200.300000,177.964000,6.701784,2,18,6
110,200.300000,179.709000,5.939614,2,18,6
111,200.300000,178.730000,6.284004,2,18,6
112,200.300000,179.402000,6.082269,11,18,6
113,200.300000,179.429000,6.266088,2,18,6
114,200.300000,178.124000,6.598320,2,18,6
115,200.300000,179.403000,6.431554,3,18,6
116,200.300000,179.827000,6.281829,2,18,6
117,200.300000,179.818000,6.882723,3,18,6
118,200.300000,179.042000,6.065199,9,18,6
119,200.300000,178.936000,6.039810,8,18,6
120,200.300000,177.190000,7.496206,3,18,6
121,200.300000,178.925000,7.325331,3,18,6
122,200.300000,179.402000,6.531768,3,18,6
123,200.300000,179.025000,6.043697,7,18,6
124,200.300000,177.921000,6.576995,4,18,6
125,200.300000,178.178000,6.080404,2,18,6
126,200.300000,179.063000,7.073636,2,18,6
127,200.300000,178.189000,7.296546,15,18,6
128,200.300000,177.873000,6.835011,2,18,6
129,200.300000,177.936000,6.935294,8,18,6
130,200.300000,179.098000,6.549229,3,18,6
131,200.300000,178.737000,6.347010,3,18,6
132,200.300000,179.295000,6.067773,3,18,6
133,200.300000,178.441000,6.289326,2,18,6
134,200.300000,179.132000,6.129892,2,18,6
135,200.300000,180.186000,5.957517,2,18,6
136,200.300000,178.269000,6.813086,6,18,6
137,200.300000,179.286000,6.291391,4,18,6
138,200.300000,179.420000,5.868663,6,18,6
139,200.300000,178.836000,6.504161,2,18,6
140,200.300000,179.288000,5.814676,3,18,6
141,200.300000,179.789000,6.736541,10,18,6
142,200.300000,179.610000,6.163887,3,18,6
143,200.300000,179.789000,6.526452,4,18,6
144,200.300000,178.800000,6.596590,4,18,6
145,200.300000,179.403000,6.723280,2,18,6
146,200.300000,179.222000,5.280447,15,18,6
147,200.300000,180.132000,6.135762,2,18,6
148,200.300000,178.440000,6.722009,5,18,6
149,200.300000,179.594000,6.297520,2,18,6
150,200.300000,179.304000,6.091682,3,18,6
151,200.300000,179.287000,5.577448,3,18,6
152,200.300000,180.294000,6.294995,8,18,6
153,200.300000,178.647000,6.599931,4,18,6
154,200.300000,179.232000,6.764095,2,18,6
155,200.300000,179.829000,6.657241,2,18,6
156,200.300000,178.107000,6.936775,2,18,6
157,200.300000,178.586000,6.586411,4,18,6
158,200.300000,179.188000,6.952342,10,18,6
159,200.300000,179.169000,6.425585,4,18,6
160,200.300000,178.423000,6.351501,5,18,6
161,200.300000,179.591000,6.430429,7,18,6
162,200.300000,178.702000,5.112709,6,18,6
163,200.300000,178.909000,6.690652,2,18,6
164,200.300000,178.791000,6.769964,15,18,6
165,200.300000,180.285000,6.406721,5,18,6
166,200.300000,179.324000,6.438806,2,18,6
167,200.300000,179.232000,6.914895,3,18,6
168,200.300000,178.017000,6.458004,4,18,6
169,200.300000,179.700000,6.778274,7,18,6
170,200.300000,178.665000,6.198958,4,18,6
171,200.300000,178.637000,6.667603,5,18,6
172,200.300000,178.063000,6.797789,7,18,6
173,200.300000,179.627000,6.552661,2,18,6
174,200.300000,178.268000,6.921790,11,18,6
175,200.300000,178.322000,6.736402,2,18,6
176,200.300000,179.152000,6.049686,6,18,6
177,200.300000,178.083000,6.464179,4,18,6
178,200.300000,179.123000,6.415245,3,18,6
179,200.300000,178.503000,5.845998,3,18,6
180,200.300000,178.352000,6.525450,2,18,6
181,200.300000,179.097000,6.455857,2,18,6
182,200.300000,178.505000,5.935611,4,18,6
183,200.300000,178.808000,5.743495,2,18,6
184,200.300000,178.494000,6.080310,2,18,6
185,200.300000,179.054000,5.884750,3,18,6
186,200.300000,179.168000,6.427890,2,18,6
187,200.300000,179.474000,6.330808,7,18,6
188,200.300000,178.412000,6.760049,3,18,6
189,200.300000,178.260000,7.159134,4,18,6
190,200.300000,178.295000,5.791379,2,18,6
191,200.300000,179.393000,6.307523,2,18,6
192,200.300000,179.349000,6.194409,2,18,6
193,200.300000,179.735000,6.571079,2,18,6
194,200.300000,178.415000,6.997148,4,18,6
195,200.300000,180.150000,6.124778,7,18,6
196,200.300000,177.523000,7.337804,2,18,6
197,200.300000,179.387000,6.118671,5,18,6
198,200.300000,179.259000,6.533178,2,18,6
199,200.300000,179.114000,6.432853,13,18,6
200,200.300000,179.502000,6.176390,8,18,6
201,200.300000,178.560000,6.401797,2,18,6
202,200.300000,178.683000,6.933687,5,18,6
203,200.300000,178.531000,7.715746,15,18,6
204,200.300000,178.882000,7.230897,4,18,6
205,200.300000,179.222000,6.432551,6,18,6
206,200.300000,179.870000,6.199556,2,18,6
207,200.300000,177.954000,6.831097,8,18,6
208,200.300000,177.802000,7.609849,6,18,6
209,200.300000,178.890000,6.734248,5,18,6
210,200.300000,178.063000,7.142922,6,18,6
211,200.300000,179.909000,6.216608,5,18,6
212,200.300000,178.441000,6.511499,2,18,6
213,200.300000,178.232000,7.459127,3,18,6
214,200.300000,178.547000,6.566985,3,18,6
215,200.300000,177.999000,6.074841,8,18,6
216,200.300000,179.306000,6.081148,2,18,6
217,200.300000,179.124000,7.285329,2,18,6
218,200.300000,179.798000,6.824089,4,18,6
219,200.300000,179.260000,6.559223,3,18,6
220,200.300000,179.476000,5.772419,3,18,6
221,200.300000,179.431000,6.871473,3,18,6
222,200.300000,179.871000,6.686603,5,18,6
223,200.300000,179.236000,6.040836,5,18,6
224,200.300000,178.692000,6.741330,5,18,6
225,200.300000,179.313000,6.323427,3,18,6
226,200.300000,180.042000,6.032614,5,18,6
227,200.300000,178.531000,6.129514,3,18,6
228,200.300000,178.984000,6.570475,3,18,6
229,200.300000,179.285000,6.588314,3,18,6
230,200.300000,178.628000,7.036918,3,18,6
231,200.300000,178.440000,6.450070,5,18,6
232,200.300000,179.485000,6.675154,6,18,6
233,200.300000,179.033000,7.182716,4,18,6
234,200.300000,179.430000,6.503914,3,18,6
235,200.300000,178.890000,6.498792,9,18,6
236,200.300000,179.484000,6.591005,4,18,6
237,200.300000,179.943000,6.835748,3,18,6
238,200.300000,179.933000,5.678786,3,18,6
239,200.300000,179.834000,6.830069,5,18,6
240,200.300000,179.070000,6.214346,3,18,6
241,200.300000,178.782000,5.984202,3,18,6
242,200.300000,180.410000,5.626980,3,18,6
243,200.300000,179.258000,6.680377,3,18,6
244,200.300000,179.433000,6.197920,4,18,6
245,200.300000,178.989000,6.615208,5,18,6
246,200.300000,178.846000,6.446758,4,18,6
247,200.300000,178.998000,6.020398,5,18,6
248,200.300000,178.927000,6.862330,3,18,6
249,200.300000,180.439000,7.283830,3,18,6
250,200.300000,179.204000,6.406230,3,18,6
