Iteration,Best Fitness,AVG Fitness,Worst Fitness,Prey Conflicts,Prey Total Color,Worst Conflicts,Worst Total Color
221,51.100000,46.314500,42.250000,1,7,13,10
222,51.100000,46.453000,42.600000,1,7,13,9
223,51.100000,46.626000,41.350000,1,7,16,7
224,51.100000,46.259000,41.350000,1,7,16,7
225,51.100000,46.749000,42.650000,1,7,14,7
226,51.100000,46.286500,42.000000,1,7,15,7
227,51.100000,46.219000,42.000000,1,7,15,7
228,51.100000,46.285500,43.000000,1,7,14,6
229,51.100000,46.536500,42.600000,1,7,13,9
230,51.100000,46.701000,42.950000,1,7,13,8
231,51.100000,46.517500,38.100000,1,7,21,7
232,51.100000,46.369500,41.600000,1,7,14,10
233,51.100000,46.521500,42.600000,1,7,13,9
234,51.100000,46.512000,42.300000,1,7,14,8
235,51.100000,46.433500,42.000000,1,7,15,7
236,51.100000,46.449500,42.000000,1,7,15,7
237,51.100000,46.599000,42.600000,1,7,13,9
238,51.100000,46.227000,42.950000,1,7,13,8
239,51.100000,46.594500,42.950000,1,7,13,8
240,51.100000,46.545000,42.300000,1,7,14,8
241,51.100000,46.704000,42.600000,1,7,13,9
242,51.100000,46.362000,42.300000,1,7,14,8
243,51.100000,46.613500,41.350000,1,7,16,7
244,51.100000,46.248500,41.000000,1,7,16,8
245,51.100000,46.401500,41.000000,1,7,16,8
246,51.100000,46.182500,42.300000,1,7,14,8
247,51.100000,46.298500,41.650000,1,7,15,8
248,51.100000,46.688000,41.300000,1,7,15,9
249,51.100000,46.531500,41.000000,1,7,16,8
250,51.100000,46.488500,41.000000,1,7,16,8
251,51.100000,46.333500,41.650000,1,7,15,8
252,51.100000,46.263500,42.000000,1,7,15,7
253,51.100000,46.256000,42.000000,1,7,15,7
254,51.100000,46.110500,41.000000,1,7,16,8
255,51.100000,46.638000,41.650000,1,7,15,8
256,51.100000,46.570000,43.250000,1,7,12,9
257,51.100000,46.307000,41.350000,1,7,16,7
258,51.100000,46.454000,42.000000,1,7,15,7
259,51.100000,46.465500,42.300000,1,7,14,8
260,51.100000,46.581500,42.300000,1,7,14,8
261,51.100000,46.293500,42.600000,1,7,13,9
262,51.100000,46.164000,42.600000,1,7,13,9
263,51.100000,46.374500,41.300000,1,7,15,9
264,51.100000,46.231500,42.000000,1,7,15,7
265,51.100000,46.458000,42.600000,1,7,13,9
266,51.100000,46.323000,41.000000,1,7,16,8
267,51.100000,46.460000,41.350000,1,7,16,7
268,51.100000,46.306000,42.300000,1,7,14,8
269,51.100000,46.490000,41.650000,1,7,15,8
270,51.100000,46.503000,41.350000,1,7,16,7
271,51.100000,46.525000,43.250000,1,7,12,9
272,51.100000,46.554500,41.000000,1,7,16,8
273,51.100000,46.696000,42.950000,1,7,13,8
274,51.100000,46.520500,42.000000,1,7,15,7
275,51.100000,46.454500,41.650000,1,7,15,8
276,51.100000,46.346500,42.600000,1,7,13,9
277,51.100000,46.545500,42.600000,1,7,13,9
278,51.100000,46.579000,42.300000,1,7,14,8
279,51.100000,46.537500,43.600000,1,7,12,8
280,51.100000,46.257500,40.650000,1,7,16,9
281,51.100000,46.366000,42.300000,1,7,14,8
282,51.100000,46.199500,41.000000,1,7,16,8
283,51.100000,46.226500,42.600000,1,7,13,9
284,51.100000,46.359500,41.350000,1,7,16,7
285,51.100000,46.385500,40.050000,1,7,18,7
286,51.100000,46.425500,41.950000,1,7,14,9
287,51.100000,46.589000,42.600000,1,7,13,9
288,51.100000,46.456500,42.300000,1,7,14,8
289,51.100000,46.375500,41.950000,1,7,14,9
290,51.100000,46.544500,42.600000,1,7,13,9
291,51.100000,46.508500,42.300000,1,7,14,8
292,51.100000,46.350500,41.350000,1,7,16,7
293,51.100000,46.330500,41.300000,1,7,15,9
294,51.100000,46.472500,42.250000,1,7,13,10
295,51.100000,46.524000,42.300000,1,7,14,8
296,51.100000,46.314000,42.600000,1,7,13,9
297,51.100000,46.484500,41.950000,1,7,14,9
298,51.100000,46.277500,42.300000,1,7,14,8
299,51.100000,46.453500,42.300000,1,7,14,8
300,51.100000,46.330500,40.700000,1,7,17,7
301,51.100000,46.616000,41.950000,1,7,14,9
302,51.100000,46.353000,41.650000,1,7,15,8
303,51.100000,46.520500,42.950000,1,7,13,8
304,51.100000,46.556500,42.950000,1,7,13,8
305,51.100000,46.670000,42.600000,1,7,13,9
306,51.100000,46.444000,41.650000,1,7,15,8
307,51.100000,46.369500,41.300000,1,7,15,9
308,51.100000,46.226000,41.300000,1,7,15,9
309,51.100000,46.324500,42.300000,1,7,14,8
310,51.100000,46.483000,42.650000,1,7,14,7
311,51.100000,46.605500,42.950000,1,7,13,8
312,51.100000,46.619500,43.300000,1,7,13,7
313,51.100000,46.377000,41.650000,1,7,15,8
314,51.400000,46.453000,41.950000,0,8,14,9
315,51.400000,46.196500,41.950000,0,8,14,9
316,51.400000,46.643000,41.350000,0,8,16,7
317,51.400000,46.306000,41.950000,0,8,14,9
318,51.400000,46.461500,41.650000,0,8,15,8
319,51.400000,46.763000,41.950000,0,8,14,9
320,51.400000,46.399500,41.350000,0,8,16,7
321,51.400000,46.137000,42.600000,0,8,13,9
322,51.400000,46.251000,42.600000,0,8,13,9
323,51.400000,46.551500,41.700000,0,8,16,6
324,51.400000,46.247000,39.700000,0,8,18,8
325,51.400000,46.516000,40.050000,0,8,18,7
326,51.400000,46.418000,42.600000,0,8,13,9
327,51.400000,46.133500,42.650000,0,8,14,7
328,51.400000,46.494000,41.350000,0,8,16,7
329,51.400000,46.258500,41.650000,0,8,15,8
330,51.400000,46.576000,42.950000,0,8,13,8
331,51.400000,46.197500,39.700000,0,8,18,8
332,51.400000,46.315500,42.250000,0,8,13,10
333,51.400000,46.274000,42.250000,0,8,13,10
334,51.400000,46.809500,42.300000,0,8,14,8
335,51.400000,46.658500,42.300000,0,8,14,8
336,51.400000,46.588000,43.250000,0,8,12,9
337,51.400000,46.331500,41.300000,0,8,15,9
338,51.400000,46.469500,41.950000,0,8,14,9
339,51.400000,46.177000,40.650000,0,8,16,9
340,51.400000,46.565000,42.900000,0,8,12,10
341,51.400000,46.478500,41.650000,0,8,15,8
342,51.400000,46.347500,41.300000,0,8,15,9
343,51.400000,46.481500,42.900000,0,8,12,10
344,51.400000,46.353500,41.000000,0,8,16,8
345,51.400000,46.304000,42.600000,0,8,13,9
346,51.400000,46.449500,42.600000,0,8,13,9
347,51.400000,46.566500,42.600000,0,8,13,9
348,51.400000,46.369000,42.600000,0,8,13,9
349,51.400000,46.544000,42.300000,0,8,14,8
350,51.400000,46.542500,41.700000,0,8,16,6
351,51.400000,46.458500,41.950000,0,8,14,9
352,51.400000,46.546500,40.350000,0,8,17,8
353,51.400000,46.228500,42.950000,0,8,13,8
354,51.400000,46.400000,41.350000,0,8,16,7
355,51.400000,46.226500,38.100000,0,8,21,7
356,51.400000,46.292000,41.000000,0,8,16,8
357,51.400000,46.249500,42.950000,0,8,13,8
358,51.400000,46.328000,41.650000,0,8,15,8
359,51.400000,46.345000,43.250000,0,8,12,9
360,51.400000,46.234500,41.000000,0,8,16,8
361,51.400000,46.304000,42.000000,0,8,15,7
362,51.400000,46.287500,40.350000,0,8,17,8
363,51.400000,46.186000,41.350000,0,8,16,7
364,51.400000,46.107500,41.300000,0,8,15,9
365,51.400000,46.490500,42.950000,0,8,13,8
366,51.400000,46.463500,42.600000,0,8,13,9
367,51.400000,46.777000,42.250000,0,8,13,10
368,51.400000,46.322500,42.300000,0,8,14,8
369,51.400000,46.209000,42.300000,0,8,14,8
370,51.400000,46.779000,42.950000,0,8,13,8
371,51.400000,46.260000,39.350000,0,8,18,9
372,51.400000,46.278500,41.650000,0,8,15,8
373,51.400000,46.308000,41.950000,0,8,14,9
374,51.400000,46.108500,41.650000,0,8,15,8
375,51.400000,46.429000,42.300000,0,8,14,8
376,51.400000,46.182500,41.650000,0,8,15,8
377,51.400000,46.304500,41.700000,0,8,16,6
378,51.400000,46.285500,42.300000,0,8,14,8
379,51.400000,46.358500,41.300000,0,8,15,9
380,51.400000,46.365500,40.700000,0,8,17,7
381,51.400000,46.100500,42.300000,0,8,14,8
382,51.400000,46.450500,41.350000,0,8,16,7
383,51.400000,46.282500,40.350000,0,8,17,8
384,51.400000,46.494000,38.150000,0,8,22,5
385,51.400000,46.387500,42.650000,0,8,14,7
386,51.400000,46.323000,42.650000,0,8,14,7
387,51.400000,46.344500,39.750000,0,8,19,6
388,51.400000,46.265000,41.050000,0,8,17,6
389,51.400000,46.183000,41.000000,0,8,16,8
390,51.400000,46.579000,42.300000,0,8,14,8
391,51.400000,46.214000,41.950000,0,8,14,9
392,51.400000,46.360500,42.600000,0,8,13,9
393,51.400000,46.300500,42.600000,0,8,13,9
394,51.400000,46.324500,42.000000,0,8,15,7
395,51.400000,46.386500,41.300000,0,8,15,9
396,51.400000,46.510000,42.900000,0,8,12,10
397,51.400000,46.592500,42.950000,0,8,13,8
398,51.400000,46.488500,42.950000,0,8,13,8
399,51.400000,46.314000,42.300000,0,8,14,8
400,51.400000,46.225500,40.300000,0,8,16,10
401,51.400000,46.239000,39.700000,0,8,18,8
402,51.400000,46.443500,40.000000,0,8,17,9
403,51.400000,46.630000,41.350000,0,8,16,7
404,51.400000,46.139500,40.350000,0,8,17,8
405,51.400000,46.683500,42.650000,0,8,14,7
406,51.400000,46.663500,41.350000,0,8,16,7
407,51.400000,46.357000,41.300000,0,8,15,9
408,51.400000,46.272000,42.600000,0,8,13,9
409,51.400000,46.106000,42.600000,0,8,13,9
410,51.400000,46.439500,41.300000,0,8,15,9
411,51.400000,46.529000,42.300000,0,8,14,8
412,51.400000,46.466000,40.350000,0,8,17,8
413,51.400000,46.751000,42.000000,0,8,15,7
414,51.400000,46.355000,42.300000,0,8,14,8
415,51.400000,46.185500,42.650000,0,8,14,7
416,51.400000,46.456000,42.900000,0,8,12,10
417,51.400000,46.222000,41.700000,0,8,16,6
418,51.400000,46.150500,41.300000,0,8,15,9
419,51.400000,46.521000,41.650000,0,8,15,8
420,51.400000,46.631500,41.000000,0,8,16,8
421,51.400000,46.228000,41.300000,0,8,15,9
422,51.400000,46.522500,41.650000,0,8,15,8
423,51.400000,46.044000,41.600000,0,8,14,10
424,51.400000,46.040500,41.000000,0,8,16,8
425,51.400000,46.571000,41.650000,0,8,15,8
426,51.400000,46.420500,42.300000,0,8,14,8
427,51.400000,46.235500,41.950000,0,8,14,9
428,51.400000,46.239000,41.350000,0,8,16,7
429,51.400000,46.482500,41.350000,0,8,16,7
430,51.400000,46.588000,41.650000,0,8,15,8
431,51.400000,46.359500,42.600000,0,8,13,9
432,51.400000,46.253000,42.300000,0,8,14,8
433,51.400000,46.207000,42.300000,0,8,14,8
434,51.400000,46.521500,41.350000,0,8,16,7
435,51.400000,46.302500,42.600000,0,8,13,9
436,51.400000,46.246500,42.300000,0,8,14,8
437,51.400000,46.164500,42.300000,0,8,14,8
438,51.400000,46.622500,41.300000,0,8,15,9
439,51.400000,46.602500,42.600000,0,8,13,9
440,51.400000,46.247500,41.950000,0,8,14,9
441,51.400000,46.011000,42.000000,0,8,15,7
442,51.400000,46.392500,40.700000,0,8,17,7
443,51.400000,46.053000,42.000000,0,8,15,7
444,51.400000,46.343500,43.550000,0,8,11,10
445,51.400000,46.270500,41.950000,0,8,14,9
446,51.400000,46.282500,42.600000,0,8,13,9
447,51.400000,46.307000,42.300000,0,8,14,8
448,51.400000,46.191000,42.600000,0,8,13,9
449,51.400000,46.088500,42.600000,0,8,13,9
450,51.400000,46.491000,41.350000,0,8,16,7
451,51.400000,46.399500,42.300000,0,8,14,8
452,51.400000,46.480000,42.000000,0,8,15,7
453,51.400000,46.260000,39.050000,0,8,19,8
454,51.400000,46.603500,41.350000,0,8,16,7
455,51.400000,46.209500,42.950000,0,8,13,8
456,51.400000,46.557500,42.300000,0,8,14,8
457,51.400000,46.474000,41.300000,0,8,15,9
458,51.400000,46.328500,42.950000,0,8,13,8
459,51.400000,46.370000,42.000000,0,8,15,7
460,51.400000,46.301500,42.600000,0,8,13,9
461,51.400000,46.592500,43.600000,0,8,12,8
462,51.400000,46.255500,41.950000,0,8,14,9
463,51.400000,46.469500,41.000000,0,8,16,8
464,51.400000,46.364000,41.650000,0,8,15,8
465,51.400000,46.248500,42.300000,0,8,14,8
466,51.400000,46.433500,42.600000,0,8,13,9
467,51.400000,46.610000,40.700000,0,8,17,7
468,51.400000,46.561500,41.600000,0,8,14,10
469,51.400000,46.053500,40.000000,0,8,17,9
470,51.400000,46.123000,42.000000,0,8,15,7
471,51.400000,46.312500,41.950000,0,8,14,9
472,51.400000,46.301500,42.250000,0,8,13,10
473,51.400000,46.500500,42.300000,0,8,14,8
474,51.400000,46.547000,42.000000,0,8,15,7
475,51.400000,46.179000,41.600000,0,8,14,10
476,51.400000,46.222500,39.400000,0,8,19,7
477,51.400000,46.499000,42.600000,0,8,13,9
478,51.400000,46.417500,42.650000,0,8,14,7
479,51.400000,46.285500,42.950000,0,8,13,8
480,51.400000,46.340500,42.950000,0,8,13,8
481,51.400000,46.270500,42.950000,0,8,13,8
482,51.400000,46.366500,40.950000,0,8,15,10
483,51.400000,46.408000,43.300000,0,8,13,7
484,51.400000,46.875500,39.700000,0,8,18,8
485,51.400000,46.407500,41.350000,0,8,16,7
486,51.400000,46.174000,42.600000,0,8,13,9
487,51.400000,46.576500,43.250000,0,8,12,9
488,51.400000,46.434500,40.050000,0,8,18,7
489,51.400000,46.447000,42.250000,0,8,13,10
490,51.400000,46.493000,42.600000,0,8,13,9
491,51.400000,46.595500,41.950000,0,8,14,9
492,51.400000,46.411500,42.000000,0,8,15,7
493,51.400000,46.370000,42.950000,0,8,13,8
494,51.400000,46.304500,41.350000,0,8,16,7
495,51.400000,46.405500,41.700000,0,8,16,6
496,51.400000,46.450000,41.000000,0,8,16,8
497,51.400000,46.574000,41.000000,0,8,16,8
498,51.400000,46.446500,42.900000,0,8,12,10
499,51.400000,46.329500,42.600000,0,8,13,9
500,51.400000,46.219000,41.350000,0,8,16,7
501,51.400000,46.483000,42.600000,0,8,13,9
502,51.400000,46.397000,39.400000,0,8,19,7
503,51.400000,45.943500,41.950000,0,8,14,9
504,51.400000,46.492500,41.300000,0,8,15,9
505,51.400000,46.239500,42.650000,0,8,14,7
506,51.400000,46.375000,42.250000,0,8,13,10
507,51.400000,46.501500,39.750000,0,8,19,6
508,51.400000,46.607000,42.300000,0,8,14,8
509,51.400000,46.432500,41.300000,0,8,15,9
510,51.400000,46.571500,41.350000,0,8,16,7
511,51.400000,46.532000,41.700000,0,8,16,6
512,51.400000,46.579500,42.900000,0,8,12,10
513,51.400000,46.274000,41.000000,0,8,16,8
514,51.400000,46.609000,42.950000,0,8,13,8
515,51.400000,46.110500,41.000000,0,8,16,8
516,51.400000,46.285000,40.950000,0,8,15,10
517,51.400000,46.317000,42.250000,0,8,13,10
518,51.400000,46.451000,42.600000,0,8,13,9
519,51.400000,46.469500,41.300000,0,8,15,9
520,51.400000,46.467500,42.950000,0,8,13,8
521,51.400000,46.313500,41.950000,0,8,14,9
522,51.400000,46.171000,41.950000,0,8,14,9
523,51.400000,46.213500,40.700000,0,8,17,7
524,51.400000,46.429000,42.250000,0,8,13,10
525,51.400000,46.277000,41.700000,0,8,16,6
526,51.400000,46.108000,39.700000,0,8,18,8
527,51.400000,46.468500,42.600000,0,8,13,9
528,51.400000,46.559500,42.300000,0,8,14,8
529,51.400000,46.177000,41.650000,0,8,15,8
530,51.400000,46.414500,42.900000,0,8,12,10
531,51.400000,46.271500,41.700000,0,8,16,6
532,51.400000,46.387000,42.650000,0,8,14,7
533,51.400000,46.374500,42.300000,0,8,14,8
534,51.400000,46.257000,41.650000,0,8,15,8
535,51.400000,46.620000,41.700000,0,8,16,6
536,51.400000,46.255000,42.300000,0,8,14,8
537,51.400000,46.271000,40.350000,0,8,17,8
538,51.400000,46.389500,42.300000,0,8,14,8
539,51.400000,46.167500,41.350000,0,8,16,7
540,51.400000,46.553000,41.650000,0,8,15,8
541,51.400000,46.275500,41.650000,0,8,15,8
542,51.400000,46.094500,40.650000,0,8,16,9
543,51.400000,46.490500,42.000000,0,8,15,7
544,51.400000,46.079000,40.350000,0,8,17,8
545,51.400000,46.481000,43.250000,0,8,12,9
546,51.400000,46.633500,41.650000,0,8,15,8
547,51.400000,46.503000,41.000000,0,8,16,8
548,51.400000,46.309000,41.000000,0,8,16,8
549,51.400000,46.389500,40.350000,0,8,17,8
550,51.400000,46.346500,41.650000,0,8,15,8
551,51.400000,46.325500,42.300000,0,8,14,8
552,51.400000,46.111500,41.950000,0,8,14,9
553,51.400000,46.672000,42.950000,0,8,13,8
554,51.400000,46.217500,41.600000,0,8,14,10
555,51.400000,46.519500,42.300000,0,8,14,8
