Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
137,131.600000,115.134000,5.396484,10,16,5
138,131.600000,115.409000,5.690116,10,16,5
139,131.600000,114.712000,5.689697,10,16,5
140,131.600000,114.381000,5.510784,10,16,5
141,131.600000,114.805000,6.605897,10,16,5
142,131.600000,114.645000,5.749267,10,16,5
143,131.600000,115.075000,5.364930,10,16,5
144,131.600000,114.774000,5.915634,10,16,5
145,131.600000,115.233000,5.587290,10,16,5
146,131.600000,114.182000,5.745474,10,16,5
147,131.600000,114.293000,5.818578,10,16,5
148,131.600000,115.208000,5.451398,10,16,5
149,131.600000,114.893000,6.490705,10,16,5
150,131.600000,113.998000,6.338485,10,16,5
151,131.600000,114.992000,5.833570,10,16,5
152,131.600000,114.204000,6.091238,10,16,5
153,131.600000,115.425000,5.685303,10,16,5
154,131.600000,114.376000,5.987472,10,16,5
155,131.600000,114.601000,5.957390,10,16,5
156,131.600000,115.406000,5.804564,10,16,5
157,131.600000,113.618000,6.147412,10,16,5
158,131.600000,113.962000,6.230374,10,16,5
159,131.600000,114.493000,6.465621,10,16,5
160,131.600000,115.629000,5.566692,10,16,5
161,131.600000,114.229000,5.662001,10,16,5
162,131.600000,114.839000,5.490572,10,16,5
163,131.600000,113.677000,6.710497,10,16,5
164,131.600000,114.350000,6.359174,10,16,5
165,131.600000,115.041000,5.409235,10,16,5
166,131.600000,114.586000,5.681761,10,16,5
167,131.600000,115.243000,5.447885,10,16,5
168,131.600000,115.502000,5.413963,10,16,5
169,131.600000,115.194000,5.194243,10,16,5
170,131.600000,114.461000,6.249798,10,16,5
171,131.600000,115.183000,5.269214,10,16,5
172,131.600000,114.744000,5.934312,10,16,5
173,131.600000,114.321000,5.806570,10,16,5
174,131.600000,114.935000,5.613936,10,16,5
175,131.600000,112.661000,6.440992,10,16,5
176,131.600000,114.821000,5.746482,10,16,5
177,131.600000,114.631000,5.457320,10,16,5
178,131.600000,115.399000,5.039276,10,16,5
179,131.600000,115.225000,5.833325,10,16,5
180,131.600000,114.192000,5.358707,10,16,5
181,131.600000,114.331000,6.317384,10,16,5
182,131.600000,114.758000,6.620471,10,16,5
183,131.600000,114.397000,5.405228,10,16,5
184,131.600000,114.887000,5.987130,10,16,5
185,131.600000,115.955000,5.754327,10,16,5
186,131.600000,115.307000,5.554300,10,16,5
187,131.600000,113.933000,5.928761,10,16,5
188,131.600000,115.146000,5.552358,10,16,5
189,131.600000,115.528000,5.125350,10,16,5
190,131.600000,115.403000,5.148154,10,16,5
191,131.600000,115.201000,4.999830,10,16,5
192,131.600000,115.014000,5.841884,10,16,5
193,131.600000,115.947000,5.530289,10,16,5
194,131.600000,114.331000,6.286520,10,16,5
195,131.600000,114.812000,6.690908,10,16,5
196,131.600000,114.474000,6.760098,10,16,5
197,131.600000,115.007000,6.251868,10,16,5
198,131.600000,114.723000,7.207591,10,16,5
199,131.600000,114.672000,5.395518,10,16,5
200,131.600000,114.706000,5.767631,10,16,5
201,131.600000,115.234000,5.391238,10,16,5
202,131.600000,114.574000,5.419642,10,16,5
203,131.600000,113.864000,6.749808,10,16,5
204,131.600000,115.597000,5.702429,10,16,5
205,131.600000,115.332000,5.114917,10,16,5
206,131.600000,114.365000,6.722728,10,16,5
207,131.600000,116.109000,5.516432,10,16,5
208,131.600000,114.198000,6.211328,10,16,5
209,131.600000,115.082000,5.893325,10,16,5
210,131.600000,115.414000,6.162451,10,16,5
211,131.600000,115.126000,5.382985,10,16,5
212,131.600000,115.435000,5.849194,10,16,5
213,131.600000,113.672000,7.128914,10,16,5
214,131.600000,115.028000,6.065263,10,16,5
215,131.600000,114.853000,6.148959,10,16,5
216,131.600000,114.453000,6.105742,10,16,5
217,131.600000,114.477000,5.275128,10,16,5
218,131.600000,114.535000,4.830515,10,16,5
219,131.600000,113.997000,7.945923,10,16,5
220,131.600000,114.380000,6.619245,10,16,5
221,131.600000,115.379000,5.344479,10,16,5
222,131.600000,113.465000,6.408968,10,16,5
223,131.600000,113.259000,6.793071,10,16,5
224,131.600000,114.028000,5.306526,10,16,5
225,131.600000,113.834000,5.408756,10,16,5
226,131.600000,114.047000,6.187543,10,16,5
227,131.600000,114.258000,5.856538,10,16,5
228,131.600000,114.043000,6.507661,10,16,5
229,131.600000,113.976000,6.072810,10,16,5
230,131.600000,114.968000,5.969973,10,16,5
231,131.600000,113.697000,6.964933,10,16,5
232,131.600000,113.145000,5.805711,10,16,5
233,131.600000,114.371000,6.020902,10,16,5
234,131.600000,115.191000,5.458207,10,16,5
235,131.600000,115.130000,6.052049,10,16,5
236,131.600000,114.732000,5.809473,10,16,5
237,131.600000,114.085000,6.953954,10,16,5
238,131.600000,115.552000,6.179652,10,16,5
239,131.600000,114.450000,6.471638,10,16,5
240,131.600000,114.449000,5.219435,10,16,5
241,131.600000,113.775000,6.488149,10,16,5
242,131.600000,114.430000,5.385713,10,16,5
243,131.600000,113.984000,5.399236,10,16,5
244,131.600000,113.660000,5.831947,10,16,5
245,131.600000,115.880000,5.381245,10,16,5
246,131.600000,115.462000,6.039367,10,16,5
247,131.600000,114.427000,6.775350,10,16,5
248,131.600000,115.081000,6.231736,10,16,5
249,131.600000,115.314000,5.361549,10,16,5
250,131.600000,114.649000,5.933776,10,16,5
251,131.600000,114.289000,5.584441,10,16,5
252,131.600000,114.858000,6.404095,10,16,5
253,131.600000,114.477000,5.985196,10,16,5
254,131.600000,115.092000,5.967691,10,16,5
255,131.600000,114.865000,5.255271,10,16,5
256,131.600000,115.125000,6.380445,10,16,5
257,131.600000,114.769000,5.577557,10,16,5
258,131.600000,114.368000,6.434561,10,16,5
259,133.400000,114.562000,6.105322,10,14,5
260,133.400000,114.930000,6.362004,10,14,5
261,133.400000,115.092000,6.373032,10,14,5
262,133.400000,114.048000,6.435456,10,14,5
263,133.400000,114.508000,5.838899,10,14,5
264,133.400000,114.993000,6.299337,10,14,5
265,133.400000,116.046000,5.910692,10,14,5
266,133.400000,113.862000,6.222729,10,14,5
267,133.400000,115.909000,5.434447,10,14,5
268,133.400000,115.193000,5.898750,10,14,5
269,133.400000,115.669000,5.857725,10,14,5
270,133.400000,114.221000,6.797268,10,14,5
271,133.400000,114.883000,5.712899,10,14,5
272,133.400000,113.743000,6.310503,10,14,5
273,133.400000,114.967000,5.587702,10,14,5
274,133.400000,115.837000,6.286154,10,14,5
275,133.400000,115.505000,5.278927,10,14,5
276,133.400000,115.082000,5.557884,10,14,5
277,133.400000,114.800000,5.788782,10,14,5
278,133.400000,114.049000,6.720677,10,14,5
279,133.400000,115.091000,6.136727,10,14,5
280,133.400000,115.092000,5.790573,10,14,5
281,133.400000,115.566000,5.488264,10,14,5
282,133.400000,115.254000,5.414156,10,14,5
283,133.400000,113.881000,6.530049,10,14,5
284,133.400000,115.010000,5.489235,10,14,5
285,133.400000,114.634000,6.559577,10,14,5
286,133.400000,114.904000,5.926920,10,14,5
287,133.400000,115.340000,6.337697,10,14,5
288,133.400000,114.873000,6.086442,10,14,5
289,133.400000,114.199000,6.696245,10,14,5
290,133.400000,115.089000,5.938180,10,14,5
291,133.400000,114.591000,5.630170,10,14,5
292,133.400000,114.053000,5.398693,10,14,5
