Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
119,99.950000,90.709000,4.935161,10,17,5
120,99.950000,90.541500,5.029031,10,17,5
121,99.950000,90.883500,4.370183,10,17,5
122,99.950000,91.286000,4.281531,10,17,5
123,99.950000,90.573000,4.609031,10,17,5
124,99.950000,90.909500,4.488701,10,17,5
125,99.950000,91.397000,4.231665,10,17,5
126,99.950000,90.442500,4.782360,10,17,5
127,99.950000,90.734000,4.599999,10,17,5
128,99.950000,91.001000,4.555228,10,17,5
129,99.950000,90.279500,4.937044,10,17,5
130,99.950000,90.634000,4.907585,10,17,5
131,99.950000,91.375000,3.994005,10,17,5
132,99.950000,90.918500,5.407886,10,17,5
133,99.950000,90.741500,4.578515,10,17,5
134,99.950000,90.773500,4.886340,10,17,5
135,99.950000,90.500000,4.768611,10,17,5
136,99.950000,90.802000,4.553614,10,17,5
137,99.950000,90.409000,4.961947,10,17,5
138,99.950000,90.566000,4.481193,4,17,5
139,99.950000,90.396500,5.063804,10,17,5
140,99.950000,90.769500,4.455788,10,17,5
141,99.950000,90.263000,4.902477,10,17,5
142,99.950000,90.656500,4.615120,10,17,5
143,99.950000,90.610500,4.833308,10,17,5
144,99.950000,90.357500,4.525193,10,17,5
145,99.950000,90.302000,5.248518,10,17,5
146,99.950000,90.689000,4.429653,10,17,5
147,99.950000,90.682000,4.521203,10,17,5
148,99.950000,89.931500,4.794198,10,17,5
149,99.950000,91.085000,4.339755,10,17,5
150,99.950000,90.373000,4.567830,10,17,5
151,99.950000,89.856500,5.065800,4,17,5
152,99.950000,90.470500,4.348845,10,17,5
153,99.950000,90.445500,4.828711,10,17,5
154,99.950000,90.067500,4.774848,10,17,5
155,99.950000,90.122500,4.371872,10,17,5
156,99.950000,90.611500,4.668114,10,17,5
157,99.950000,90.435500,4.418050,10,17,5
158,99.950000,89.984000,4.460689,10,17,5
159,99.950000,90.066000,4.762945,4,17,5
160,99.950000,90.643500,4.834665,10,17,5
161,99.950000,90.555500,4.343080,10,17,5
162,99.950000,90.253500,5.167612,10,17,5
163,99.950000,91.126500,4.020575,5,17,5
164,99.950000,90.475000,4.806805,10,17,5
165,99.950000,90.968000,4.187341,10,17,5
166,99.950000,90.794000,4.804916,10,17,5
167,99.950000,90.467500,4.720585,10,17,5
168,99.950000,91.152500,4.071648,10,17,5
169,99.950000,90.757000,4.403766,10,17,5
170,99.950000,91.082000,4.095824,10,17,5
171,99.950000,90.888000,4.756339,10,17,5
172,99.950000,90.413000,4.807544,10,17,5
173,99.950000,90.579000,4.777652,10,17,5
174,99.950000,89.841500,5.533272,10,17,5
175,99.950000,91.147000,4.184088,10,17,5
176,99.950000,90.809000,4.543019,10,17,5
177,99.950000,91.228500,4.250684,10,17,5
178,99.950000,91.217500,4.062778,10,17,5
179,99.950000,90.487000,5.063060,10,17,5
180,99.950000,90.143500,5.227842,10,17,5
181,99.950000,90.686000,4.661722,10,17,5
182,99.950000,90.311500,4.891599,10,17,5
