Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
439,83.850000,71.961500,4.679363,10,9,4
440,83.850000,71.760000,4.727605,10,9,4
441,83.850000,71.331000,4.890679,10,9,4
442,83.850000,71.792500,4.927476,10,9,4
443,83.850000,71.948500,4.822890,10,9,4
444,83.850000,71.740500,4.976348,10,9,4
445,83.850000,72.163000,4.505189,10,9,4
446,83.850000,71.974500,4.980760,10,9,4
447,83.850000,71.870500,4.961553,10,9,4
448,83.850000,71.441500,5.169928,10,9,4
449,83.850000,72.000500,4.543361,10,9,4
450,83.850000,71.487000,5.059138,10,9,4
451,83.850000,71.532500,4.622204,10,9,4
452,83.850000,71.760000,5.007954,10,9,4
453,83.850000,71.526000,4.745374,10,9,4
454,83.850000,71.220500,4.987034,10,9,4
455,83.850000,72.052500,4.265679,10,9,4
456,83.850000,71.942000,5.001943,10,9,4
457,83.850000,71.571500,5.216140,10,9,4
458,83.850000,71.805500,4.918104,10,9,4
459,83.850000,72.124000,4.864085,10,9,4
460,83.850000,72.384000,4.505696,10,9,4
461,83.850000,71.721000,4.873024,10,9,4
462,83.850000,71.656000,4.958882,10,9,4
463,83.850000,71.610500,5.083362,10,9,4
464,83.850000,72.072000,4.706359,10,9,4
465,83.850000,71.383000,5.169343,10,9,4
466,83.850000,71.526000,4.894392,10,9,4
467,83.850000,71.987500,4.847078,10,9,4
468,83.850000,71.253000,5.266829,10,9,4
469,83.850000,72.208500,4.603629,10,9,4
470,83.850000,71.948500,4.791250,10,9,4
471,83.850000,71.487000,4.865874,10,9,4
472,83.850000,71.617000,5.056131,10,9,4
473,83.850000,71.870500,4.918791,10,9,4
474,83.850000,72.039500,4.432461,10,9,4
475,83.850000,72.124000,4.762260,10,9,4
476,83.850000,71.630000,4.985123,10,9,4
477,83.850000,71.799000,4.997329,10,9,4
478,83.850000,71.656000,5.054242,10,9,4
479,83.850000,71.760000,4.957076,10,9,4
480,83.850000,72.013500,4.654921,10,9,4
481,83.850000,72.286500,4.489515,10,9,4
482,83.850000,71.636500,5.100156,10,9,4
483,83.850000,71.857500,5.056127,10,9,4
484,83.850000,71.994000,4.815373,10,9,4
485,83.850000,72.299500,4.687086,10,9,4
486,83.850000,71.864000,4.718051,10,9,4
487,83.850000,71.812000,4.893149,10,9,4
488,83.850000,71.825000,4.835843,10,9,4
