Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
0,14.800000,12.011500,1.425076,0,1,4
1,14.800000,12.491500,1.202873,55,1,4
2,14.800000,12.732000,1.136695,51,1,4
3,14.800000,12.770500,1.266631,62,1,4
4,15.450000,13.160000,0.784506,67,0,4
5,15.450000,13.027500,1.132991,49,0,4
6,15.450000,13.160500,0.858874,50,0,4
7,15.450000,13.238000,0.760300,53,0,4
8,15.450000,13.159500,0.888783,47,0,4
9,15.450000,13.189000,0.866360,53,0,4
10,15.450000,13.250000,0.760263,48,0,4
11,15.450000,13.230500,0.799809,49,0,4
12,15.450000,13.266500,0.773468,49,0,4
13,15.450000,13.253500,0.827232,51,0,4
14,15.450000,13.269500,0.763639,51,0,4
15,15.450000,13.263000,0.786213,51,0,4
16,15.450000,13.302000,0.730545,51,0,4
17,15.450000,13.302000,0.730545,52,0,4
18,15.450000,13.302000,0.730545,52,0,4
19,15.450000,13.302000,0.730545,52,0,4
20,15.450000,13.302000,0.730545,52,0,4
21,15.450000,13.302000,0.730545,52,0,4
22,15.450000,13.302000,0.730545,52,0,4
23,15.450000,13.302000,0.730545,52,0,4
24,15.450000,13.302000,0.730545,52,0,4
25,15.450000,13.302000,0.730545,52,0,4
26,15.450000,13.302000,0.730545,52,0,4
27,15.450000,13.302000,0.730545,52,0,4
28,15.450000,13.302000,0.730545,52,0,4
29,15.450000,13.302000,0.730545,52,0,4
30,15.450000,13.302000,0.730545,52,0,4
31,15.450000,13.302000,0.730545,52,0,4
32,15.450000,13.302000,0.730545,52,0,4
33,15.450000,13.302000,0.730545,52,0,4
34,15.450000,13.302000,0.730545,52,0,4
35,15.450000,13.302000,0.730545,52,0,4
36,15.450000,13.302000,0.730545,52,0,4
37,15.450000,13.302000,0.730545,52,0,4
38,15.450000,13.302000,0.730545,52,0,4
39,15.450000,13.302000,0.730545,52,0,4
40,15.450000,13.302000,0.730545,52,0,4
41,15.450000,13.302000,0.730545,52,0,4
42,15.450000,13.302000,0.730545,52,0,4
43,15.450000,13.302000,0.730545,52,0,4
44,15.450000,13.302000,0.730545,52,0,4
45,15.450000,13.302000,0.730545,52,0,4
46,15.450000,13.302000,0.730545,52,0,4
47,15.450000,13.302000,0.730545,52,0,4
48,15.450000,13.302000,0.730545,52,0,4
49,15.450000,13.302000,0.730545,52,0,4
50,15.450000,13.302000,0.730545,52,0,4
51,15.450000,13.302000,0.730545,52,0,4
52,15.450000,13.302000,0.730545,52,0,4
53,15.450000,13.302000,0.730545,52,0,4
54,15.450000,13.302000,0.730545,52,0,4
55,15.450000,13.302000,0.730545,52,0,4
56,15.450000,13.302000,0.730545,52,0,4
57,15.450000,13.302000,0.730545,52,0,4
58,15.450000,13.302000,0.730545,52,0,4
59,15.450000,13.302000,0.730545,52,0,4
60,15.450000,13.302000,0.730545,52,0,4
61,15.450000,13.302000,0.730545,52,0,4
62,15.450000,13.302000,0.730545,52,0,4
