Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
0,448.900000,425.086000,9.985069,0,104,5
1,448.900000,425.338000,11.575680,14,104,5
2,457.900000,425.428000,12.390408,16,94,5
3,457.900000,425.176000,11.609316,11,94,5
4,457.900000,427.489000,10.415372,25,94,5
5,457.900000,426.040000,12.939359,25,94,5
6,459.700000,426.823000,13.208526,3,92,5
7,459.700000,425.257000,12.788778,3,92,5
8,459.700000,429.811000,11.044944,2,92,5
9,459.700000,425.959000,11.446992,25,92,5
10,459.700000,423.619000,12.781961,10,92,5
11,459.700000,425.734000,12.679860,25,92,5
12,459.700000,425.995000,12.027971,25,92,5
13,459.700000,427.363000,11.205094,25,92,5
14,459.700000,425.671000,10.691223,25,92,5
15,459.700000,425.887000,12.384245,25,92,5
16,459.700000,425.383000,11.972135,25,92,5
17,459.700000,426.823000,10.737158,25,92,5
18,459.700000,425.752000,11.473556,25,92,5
19,459.700000,426.040000,12.532318,25,92,5
20,459.700000,429.208000,11.856987,20,92,5
21,459.700000,424.537000,12.489104,25,92,5
22,466.000000,426.067000,12.512690,25,85,5
23,466.000000,426.562000,12.117209,25,85,5
24,466.000000,425.743000,12.455724,25,85,5
25,466.000000,424.987000,12.367228,25,85,5
26,466.000000,430.081000,11.338639,2,85,5
27,466.000000,426.814000,12.691225,25,85,5
28,466.000000,429.658000,11.961389,25,85,5
29,466.000000,426.598000,11.460488,25,85,5
30,466.000000,425.689000,11.338068,10,85,5
31,466.000000,427.300000,11.990621,25,85,5
32,466.000000,427.021000,14.077850,25,85,5
33,466.000000,424.258000,13.335668,9,85,5
34,466.000000,426.490000,12.422934,10,85,5
35,466.000000,426.850000,11.805791,25,85,5
36,466.000000,427.246000,12.746250,25,85,5
37,466.000000,427.993000,11.567612,25,85,5
38,466.000000,428.074000,11.771105,14,85,5
39,466.000000,429.163000,11.829612,25,85,5
40,466.000000,427.363000,12.179800,20,85,5
41,466.000000,426.346000,11.445099,25,85,5
42,466.000000,426.445000,12.126561,25,85,5
43,466.000000,427.417000,11.917886,5,85,5
44,466.000000,427.642000,11.315531,25,85,5
45,466.000000,429.190000,12.304353,25,85,5
46,466.000000,426.589000,14.343242,25,85,5
47,466.000000,429.307000,11.114803,25,85,5
48,466.000000,424.159000,12.768266,25,85,5
49,466.000000,424.303000,12.627006,25,85,5
50,466.000000,427.903000,11.905918,25,85,5
51,466.000000,428.425000,12.888160,23,85,5
52,466.000000,427.903000,10.587195,25,85,5
53,466.000000,426.895000,12.327947,25,85,5
54,466.000000,430.666000,11.724634,25,85,5
55,466.000000,426.517000,12.226529,15,85,5
56,466.000000,427.408000,12.556390,10,85,5
57,466.000000,427.786000,11.095522,25,85,5
58,466.000000,426.751000,10.914069,21,85,5
59,466.000000,425.806000,11.885603,19,85,5
60,466.000000,428.596000,11.235461,25,85,5
61,466.000000,425.671000,11.706018,25,85,5
62,466.000000,426.652000,11.337200,18,85,5
63,466.000000,427.066000,11.594026,16,85,5
64,466.000000,428.704000,11.952271,25,85,5
65,466.000000,429.838000,10.915171,25,85,5
66,466.000000,429.046000,10.992401,25,85,5
67,466.000000,428.110000,11.056089,25,85,5
68,466.000000,427.876000,12.901443,25,85,5
69,466.000000,427.435000,11.993576,25,85,5
70,466.000000,429.937000,11.312291,25,85,5
71,466.000000,426.814000,13.113108,10,85,5
72,466.000000,428.902000,10.921254,25,85,5
73,466.000000,427.138000,11.398691,25,85,5
74,466.000000,426.274000,12.620567,4,85,5
75,466.000000,424.348000,13.437503,4,85,5
76,466.000000,425.473000,12.528734,3,85,5
77,466.000000,427.066000,12.719404,7,85,5
78,466.000000,424.969000,11.550963,23,85,5
79,466.000000,428.839000,11.863826,4,85,5
80,466.000000,428.299000,11.932313,12,85,5
81,466.000000,425.788000,12.051857,9,85,5
82,466.000000,429.181000,13.128958,7,85,5
83,466.000000,427.183000,10.704822,8,85,5
84,466.000000,426.634000,10.604445,2,85,5
85,466.000000,426.112000,12.076028,2,85,5
86,466.000000,424.483000,12.813329,7,85,5
87,466.000000,426.418000,11.943227,3,85,5
88,466.000000,425.419000,10.909763,6,85,5
89,466.000000,426.373000,12.506733,3,85,5
90,466.000000,425.572000,13.381084,8,85,5
91,466.000000,425.509000,11.035553,22,85,5
92,466.000000,425.104000,13.045543,3,85,5
93,466.000000,427.768000,11.593928,3,85,5
94,466.000000,425.923000,12.990873,2,85,5
95,466.000000,425.734000,12.394944,9,85,5
96,466.000000,425.293000,12.639701,3,85,5
97,466.000000,427.093000,11.862843,2,85,5
98,466.000000,426.688000,14.056652,2,85,5
99,466.000000,426.607000,11.603269,7,85,5
100,466.000000,426.139000,11.060334,4,85,5
101,466.000000,426.562000,12.835893,4,85,5
102,466.000000,426.670000,10.646281,10,85,5
103,466.000000,427.831000,11.873927,2,85,5
104,466.000000,426.499000,12.013497,15,85,5
105,466.000000,427.759000,12.808170,2,85,5
106,466.000000,425.914000,13.209118,5,85,5
107,466.000000,428.542000,11.663792,15,85,5
108,466.000000,427.012000,10.905148,20,85,5
109,466.000000,425.302000,12.256255,10,85,5
110,466.000000,426.625000,12.091107,3,85,5
111,466.000000,427.732000,11.308155,4,85,5
112,466.000000,428.686000,11.700291,11,85,5
113,466.000000,424.384000,11.771862,4,85,5
114,466.000000,426.841000,12.017946,2,85,5
115,466.000000,427.093000,11.749640,11,85,5
116,466.000000,425.491000,12.401396,2,85,5
117,466.000000,425.653000,12.194954,9,85,5
118,466.000000,425.968000,11.412256,3,85,5
119,466.000000,426.787000,12.017784,8,85,5
120,466.000000,429.370000,10.840798,7,85,5
121,466.000000,427.822000,11.946075,4,85,5
122,466.000000,426.598000,11.673371,2,85,5
123,466.000000,427.642000,11.248041,3,85,5
124,466.000000,427.759000,12.612526,2,85,5
125,466.000000,427.759000,11.528080,2,85,5
126,466.000000,426.355000,12.454761,5,85,5
127,466.000000,425.176000,11.503479,6,85,5
128,466.000000,428.245000,11.204458,3,85,5
129,466.000000,425.158000,11.420273,7,85,5
130,466.000000,426.346000,12.501787,2,85,5
131,466.000000,425.545000,10.992810,10,85,5
132,466.000000,427.282000,12.402366,5,85,5
133,466.000000,426.814000,11.827671,8,85,5
134,466.000000,427.057000,12.025600,12,85,5
135,466.000000,427.255000,11.126836,6,85,5
136,466.000000,424.663000,13.106828,3,85,5
137,466.000000,426.121000,12.317640,3,85,5
138,466.000000,427.003000,12.592962,4,85,5
139,466.000000,426.328000,12.571476,7,85,5
140,466.000000,428.119000,11.786973,7,85,5
141,466.000000,427.588000,11.336342,2,85,5
142,466.000000,426.841000,12.351657,3,85,5
143,466.000000,427.327000,11.285193,3,85,5
144,466.000000,426.634000,13.292375,2,85,5
145,466.000000,428.974000,10.730793,2,85,5
146,466.000000,426.013000,12.214333,7,85,5
147,466.000000,426.562000,13.164868,6,85,5
148,466.000000,427.282000,11.955429,7,85,5
149,466.000000,425.653000,12.057350,14,85,5
150,466.000000,425.581000,13.214437,25,85,5
151,466.000000,427.273000,12.445705,4,85,5
152,466.000000,427.534000,12.515256,4,85,5
153,466.000000,428.056000,11.201092,2,85,5
154,466.000000,428.758000,10.223445,3,85,5
155,466.000000,425.095000,12.787207,7,85,5
156,466.000000,426.949000,12.615994,12,85,5
157,466.000000,425.437000,12.934509,23,85,5
158,466.000000,426.733000,10.805740,25,85,5
159,466.000000,423.673000,13.319669,13,85,5
160,466.000000,428.029000,13.032109,5,85,5
161,466.000000,427.696000,12.227632,12,85,5
162,466.000000,423.835000,11.918376,11,85,5
163,466.000000,430.441000,11.895328,3,85,5
164,466.000000,425.572000,12.096670,12,85,5
165,466.000000,424.960000,12.981857,16,85,5
166,466.000000,425.950000,10.859461,4,85,5
167,466.000000,428.029000,12.200027,9,85,5
168,466.000000,425.032000,12.992135,14,85,5
169,466.000000,426.877000,11.724520,10,85,5
170,466.000000,427.111000,13.380246,18,85,5
171,466.000000,424.303000,12.745128,16,85,5
172,466.000000,425.788000,11.469885,5,85,5
