Iteration,Best Fitness,AVG Fitness,Worst Fitness,Prey Conflicts,Prey Total Color,Worst Conflicts,Worst Total Color
10031,171.200000,148.106000,124.400000,16,5,68,5
10032,171.200000,148.052000,135.200000,16,5,56,5
10033,171.200000,146.900000,134.300000,16,5,57,5
10034,171.200000,147.773000,133.400000,16,5,58,5
10035,171.200000,146.910000,131.600000,16,5,60,5
10036,171.200000,146.954000,126.200000,16,5,66,5
10037,171.200000,145.623000,126.200000,16,5,66,5
10038,171.200000,146.351000,129.800000,16,5,62,5
10039,171.200000,146.900000,131.600000,16,5,60,5
10040,171.200000,147.782000,132.500000,16,5,59,5
10041,171.200000,146.270000,127.100000,16,5,65,5
10042,171.200000,148.664000,129.800000,16,5,62,5
10043,171.200000,147.440000,132.500000,16,5,59,5
10044,171.200000,146.325000,127.100000,16,5,65,5
10045,171.200000,147.252000,133.400000,16,5,58,5
10046,171.200000,146.882000,130.700000,16,5,61,5
10047,171.200000,147.467000,131.600000,16,5,60,5
10048,171.200000,147.098000,131.600000,16,5,60,5
10049,171.200000,147.710000,131.600000,16,5,60,5
10050,171.200000,147.350000,128.900000,16,5,63,5
10051,171.200000,145.172000,121.700000,16,5,71,5
10052,171.200000,146.864000,131.600000,16,5,60,5
10053,171.200000,147.062000,125.300000,16,5,67,5
10054,171.200000,147.404000,133.400000,16,5,58,5
10055,171.200000,145.445000,122.700000,16,5,70,4
10056,171.200000,146.684000,128.900000,16,5,63,5
10057,171.200000,148.520000,133.400000,16,5,58,5
10058,171.200000,147.386000,130.700000,16,5,61,5
10059,171.200000,147.179000,127.100000,16,5,65,5
10060,171.200000,146.414000,133.400000,16,5,58,5
10061,171.200000,146.567000,130.700000,16,5,61,5
10062,171.200000,146.756000,130.700000,16,5,61,5
10063,171.200000,147.152000,128.900000,16,5,63,5
10064,171.200000,149.987000,138.800000,16,5,52,5
10065,171.200000,149.033000,137.000000,16,5,54,5
10066,171.200000,147.215000,130.700000,16,5,61,5
10067,171.200000,147.044000,130.700000,16,5,61,5
10068,171.200000,147.224000,130.700000,16,5,61,5
10069,171.200000,147.575000,128.900000,16,5,63,5
10070,171.200000,146.999000,130.700000,16,5,61,5
10071,171.200000,147.017000,135.200000,16,5,56,5
10072,171.200000,147.638000,132.500000,16,5,59,5
10073,171.200000,146.360000,128.900000,16,5,63,5
10074,171.200000,146.972000,133.400000,16,5,58,5
10075,171.200000,147.855000,132.500000,16,5,59,5
10076,171.200000,146.972000,128.000000,16,5,64,5
10077,171.200000,145.496000,130.700000,16,5,61,5
10078,171.200000,147.206000,132.500000,16,5,59,5
10079,171.200000,148.052000,135.200000,16,5,56,5
10080,171.200000,147.305000,131.600000,16,5,60,5
10081,171.200000,146.585000,128.000000,16,5,64,5
10082,171.200000,147.458000,125.300000,16,5,67,5
10083,171.200000,147.125000,117.200000,16,5,76,5
10084,171.200000,147.521000,128.000000,16,5,64,5
10085,171.200000,147.872000,128.000000,16,5,64,5
10086,171.200000,147.116000,128.900000,16,5,63,5
10087,171.200000,147.567000,130.700000,16,5,61,5
10088,171.200000,146.576000,128.900000,16,5,63,5
10089,171.200000,147.197000,127.100000,16,5,65,5
10090,171.200000,147.440000,130.700000,16,5,61,5
10091,171.200000,147.494000,129.800000,16,5,62,5
10092,171.200000,147.485000,130.700000,16,5,61,5
10093,171.200000,145.857000,128.000000,16,5,64,5
10094,171.200000,147.432000,132.500000,16,5,59,5
10095,171.200000,147.467000,125.300000,16,5,67,5
10096,171.200000,147.845000,130.700000,16,5,61,5
10097,171.200000,146.999000,125.300000,16,5,67,5
10098,171.200000,148.071000,129.900000,16,5,62,4
10099,171.200000,148.484000,134.300000,16,5,57,5
10100,171.200000,147.674000,136.100000,16,5,55,5
10101,171.200000,145.523000,126.200000,16,5,66,5
10102,171.200000,146.630000,130.700000,16,5,61,5
10103,171.200000,147.692000,119.000000,16,5,74,5
10104,171.200000,146.028000,125.300000,16,5,67,5
10105,171.200000,148.583000,134.300000,16,5,57,5
10106,171.200000,147.800000,130.700000,16,5,61,5
10107,171.200000,146.990000,134.300000,16,5,57,5
10108,171.200000,147.665000,135.200000,16,5,56,5
10109,171.200000,145.451000,127.100000,16,5,65,5
10110,171.200000,147.422000,128.900000,16,5,63,5
10111,171.200000,148.556000,134.300000,16,5,57,5
10112,171.200000,146.855000,128.900000,16,5,63,5
10113,171.200000,145.965000,130.700000,16,5,61,5
10114,171.200000,148.592000,137.000000,16,5,54,5
10115,171.200000,149.258000,131.600000,16,5,60,5
10116,171.200000,147.890000,133.400000,16,5,58,5
10117,171.200000,147.260000,131.600000,16,5,60,5
10118,171.200000,147.539000,127.100000,16,5,65,5
10119,171.200000,147.332000,133.400000,16,5,58,5
10120,171.200000,148.061000,132.500000,16,5,59,5
10121,171.200000,147.692000,127.100000,16,5,65,5
10122,171.200000,146.612000,129.800000,16,5,62,5
10123,171.200000,146.576000,134.300000,16,5,57,5
10124,171.200000,149.429000,131.600000,16,5,60,5
10125,171.200000,149.852000,137.000000,16,5,54,5
10126,171.200000,148.592000,132.500000,16,5,59,5
10127,171.200000,146.999000,129.800000,16,5,62,5
10128,171.200000,148.619000,136.100000,16,5,55,5
10129,171.200000,147.611000,128.000000,16,5,64,5
10130,171.200000,148.655000,135.200000,16,5,56,5
10131,171.200000,147.449000,129.800000,16,5,62,5
10132,171.200000,147.764000,133.400000,16,5,58,5
10133,171.200000,147.125000,127.100000,16,5,65,5
10134,171.200000,147.026000,129.800000,16,5,62,5
10135,171.200000,146.450000,127.100000,16,5,65,5
10136,171.200000,148.133000,130.700000,16,5,61,5
10137,171.200000,147.935000,120.800000,16,5,72,5
10138,171.200000,148.538000,128.900000,16,5,63,5
10139,171.200000,148.898000,136.100000,16,5,55,5
10140,171.200000,148.952000,136.100000,16,5,55,5
10141,171.200000,147.171000,115.400000,16,5,78,5
10142,171.200000,147.584000,132.500000,16,5,59,5
10143,171.200000,147.116000,131.600000,16,5,60,5
10144,171.200000,147.035000,131.600000,16,5,60,5
10145,171.200000,146.595000,132.500000,16,5,59,5
10146,171.200000,147.621000,130.700000,16,5,61,5
10147,171.200000,147.242000,133.400000,16,5,58,5
10148,171.200000,146.909000,132.500000,16,5,59,5
10149,171.200000,147.809000,129.800000,16,5,62,5
10150,171.200000,146.153000,130.700000,16,5,61,5
10151,171.200000,146.109000,128.900000,16,5,63,5
10152,171.200000,147.620000,133.400000,16,5,58,5
10153,171.200000,147.233000,131.600000,16,5,60,5
10154,171.200000,146.999000,128.000000,16,5,64,5
10155,171.200000,145.847000,123.500000,16,5,69,5
10156,171.200000,147.494000,133.400000,16,5,58,5
10157,171.200000,147.324000,133.400000,16,5,58,5
10158,171.200000,146.900000,130.700000,16,5,61,5
10159,171.200000,146.585000,133.400000,16,5,58,5
10160,171.200000,147.107000,130.700000,16,5,61,5
10161,171.200000,147.729000,124.500000,16,5,68,4
10162,171.200000,146.747000,132.500000,16,5,59,5
10163,171.200000,148.448000,134.300000,16,5,57,5
10164,171.200000,146.279000,128.900000,16,5,63,5
10165,171.200000,147.449000,132.500000,16,5,59,5
10166,171.200000,149.078000,128.000000,16,5,64,5
10167,171.200000,149.006000,131.600000,16,5,60,5
10168,171.200000,146.558000,133.400000,16,5,58,5
10169,171.200000,147.044000,128.900000,16,5,63,5
10170,171.200000,148.907000,136.100000,16,5,55,5
10171,171.200000,147.953000,131.600000,16,5,60,5
10172,171.200000,146.378000,130.700000,16,5,61,5
10173,171.200000,146.747000,129.800000,16,5,62,5
10174,171.200000,147.188000,133.400000,16,5,58,5
10175,171.200000,145.722000,131.600000,16,5,60,5
10176,171.200000,148.781000,136.100000,16,5,55,5
10177,171.200000,148.430000,135.200000,16,5,56,5
10178,171.200000,149.024000,135.200000,16,5,56,5
10179,171.200000,147.692000,134.300000,16,5,57,5
10180,171.200000,145.947000,128.900000,16,5,63,5
10181,171.200000,146.531000,129.800000,16,5,62,5
10182,171.200000,146.531000,131.600000,16,5,60,5
10183,171.200000,146.792000,129.800000,16,5,62,5
10184,171.200000,146.477000,127.100000,16,5,65,5
10185,171.200000,147.053000,134.300000,16,5,57,5
10186,171.200000,148.250000,128.000000,16,5,64,5
10187,171.200000,146.765000,134.300000,16,5,57,5
10188,171.200000,147.647000,132.500000,16,5,59,5
10189,171.200000,147.082000,130.700000,16,5,61,5
10190,171.200000,147.350000,128.900000,16,5,63,5
10191,171.200000,146.909000,131.600000,16,5,60,5
10192,171.200000,147.278000,124.400000,16,5,68,5
10193,171.200000,147.161000,134.300000,16,5,57,5
10194,171.200000,149.276000,132.500000,16,5,59,5
10195,171.200000,149.537000,134.300000,16,5,57,5
10196,171.200000,146.891000,129.800000,16,5,62,5
10197,171.200000,146.369000,129.800000,16,5,62,5
10198,171.200000,147.494000,129.800000,16,5,62,5
10199,171.200000,146.325000,129.000000,16,5,63,4
10200,171.200000,146.387000,133.400000,16,5,58,5
10201,171.200000,146.640000,131.600000,16,5,60,5
10202,171.200000,147.620000,133.400000,16,5,58,5
10203,171.200000,147.674000,135.200000,16,5,56,5
10204,171.200000,147.917000,134.300000,16,5,57,5
10205,171.200000,146.513000,128.000000,16,5,64,5
10206,171.200000,146.936000,130.700000,16,5,61,5
10207,171.200000,147.432000,131.600000,16,5,60,5
10208,171.200000,148.412000,137.900000,16,5,53,5
10209,171.200000,147.647000,134.300000,16,5,57,5
10210,171.200000,147.377000,133.400000,16,5,58,5
10211,171.200000,145.847000,124.400000,16,5,68,5
10212,171.200000,147.188000,130.700000,16,5,61,5
10213,171.200000,147.449000,128.000000,16,5,64,5
10214,171.200000,147.359000,131.600000,16,5,60,5
10215,171.200000,146.900000,130.700000,16,5,61,5
10216,171.200000,147.413000,128.900000,16,5,63,5
10217,171.200000,145.316000,121.700000,16,5,71,5
10218,171.200000,147.503000,124.400000,16,5,68,5
10219,171.200000,146.738000,119.900000,16,5,73,5
10220,171.200000,148.754000,137.900000,16,5,53,5
10221,171.200000,145.874000,133.400000,16,5,58,5
10222,171.200000,146.982000,129.800000,16,5,62,5
10223,171.200000,147.512000,128.000000,16,5,64,5
10224,171.200000,145.739000,126.200000,16,5,66,5
10225,171.200000,146.180000,130.700000,16,5,61,5
10226,171.200000,148.043000,131.600000,16,5,60,5
10227,171.200000,146.756000,134.300000,16,5,57,5
10228,171.200000,147.413000,131.600000,16,5,60,5
10229,171.200000,146.729000,116.300000,16,5,77,5
10230,171.200000,146.477000,134.300000,16,5,57,5
10231,171.200000,147.503000,129.800000,16,5,62,5
10232,171.200000,146.009000,132.500000,16,5,59,5
10233,171.200000,147.602000,129.800000,16,5,62,5
10234,171.200000,148.511000,130.700000,16,5,61,5
10235,171.200000,146.504000,128.000000,16,5,64,5
10236,171.200000,147.809000,133.400000,16,5,58,5
10237,171.200000,147.035000,123.500000,16,5,69,5
10238,171.200000,147.071000,132.500000,16,5,59,5
10239,171.200000,147.647000,128.000000,16,5,64,5
10240,171.200000,147.251000,134.300000,16,5,57,5
10241,171.200000,146.513000,132.500000,16,5,59,5
10242,171.200000,147.197000,127.100000,16,5,65,5
10243,171.200000,147.017000,131.600000,16,5,60,5
10244,171.200000,146.657000,133.400000,16,5,58,5
10245,171.200000,147.683000,131.600000,16,5,60,5
10246,171.200000,147.935000,131.600000,16,5,60,5
10247,171.200000,147.413000,133.400000,16,5,58,5
10248,171.200000,145.955000,122.600000,16,5,70,5
10249,171.200000,148.907000,132.500000,16,5,59,5
10250,171.200000,149.195000,132.500000,16,5,59,5
10251,171.200000,147.269000,123.500000,16,5,69,5
10252,171.200000,146.045000,131.600000,16,5,60,5
10253,171.200000,147.017000,128.000000,16,5,64,5
10254,171.200000,146.441000,125.300000,16,5,67,5
10255,171.200000,147.629000,130.700000,16,5,61,5
10256,171.200000,145.343000,127.100000,16,5,65,5
10257,171.200000,147.206000,131.600000,16,5,60,5
10258,171.200000,147.431000,129.800000,16,5,62,5
10259,171.200000,146.576000,127.100000,16,5,65,5
10260,171.200000,146.270000,131.600000,16,5,60,5
10261,171.200000,146.325000,132.500000,16,5,59,5
10262,171.200000,146.585000,132.500000,16,5,59,5
10263,171.200000,145.118000,128.900000,16,5,63,5
10264,171.200000,148.133000,128.900000,16,5,63,5
10265,171.200000,145.579000,129.900000,16,5,62,4
10266,171.200000,146.414000,130.700000,16,5,61,5
10267,171.200000,146.144000,125.300000,16,5,67,5
10268,171.200000,146.585000,116.300000,16,5,77,5
10269,171.200000,147.746000,133.400000,16,5,58,5
10270,171.200000,146.063000,128.900000,16,5,63,5
10271,171.200000,147.468000,128.900000,16,5,63,5
10272,171.200000,147.431000,127.100000,16,5,65,5
10273,171.200000,146.576000,126.200000,16,5,66,5
10274,171.200000,145.091000,126.200000,16,5,66,5
10275,171.200000,147.404000,129.800000,16,5,62,5
10276,171.200000,145.487000,128.900000,16,5,63,5
10277,171.200000,146.279000,133.400000,16,5,58,5
10278,171.200000,146.927000,127.100000,16,5,65,5
10279,171.200000,146.199000,125.300000,16,5,67,5
10280,171.200000,147.440000,134.300000,16,5,57,5
10281,171.200000,145.956000,127.100000,16,5,65,5
10282,171.200000,147.575000,132.500000,16,5,59,5
10283,171.200000,146.621000,135.200000,16,5,56,5
10284,171.200000,146.270000,128.000000,16,5,64,5
10285,171.200000,146.945000,131.600000,16,5,60,5
10286,171.200000,147.107000,130.700000,16,5,61,5
10287,171.200000,147.179000,134.300000,16,5,57,5
10288,171.200000,146.774000,132.500000,16,5,59,5
10289,171.200000,146.855000,131.600000,16,5,60,5
10290,171.200000,147.080000,133.400000,16,5,58,5
10291,171.200000,147.395000,133.400000,16,5,58,5
10292,171.200000,146.558000,129.800000,16,5,62,5
10293,171.200000,148.241000,130.700000,16,5,61,5
10294,171.200000,149.015000,137.900000,16,5,53,5
10295,171.200000,145.533000,128.000000,16,5,64,5
10296,171.200000,146.981000,131.600000,16,5,60,5
10297,171.200000,147.251000,129.800000,16,5,62,5
10298,171.200000,146.513000,121.700000,16,5,71,5
10299,171.200000,147.485000,133.400000,16,5,58,5
10300,171.200000,145.973000,131.600000,16,5,60,5
10301,171.200000,147.107000,130.700000,16,5,61,5
10302,171.200000,148.655000,135.200000,16,5,56,5
10303,171.200000,146.819000,130.700000,16,5,61,5
10304,171.200000,146.981000,129.800000,16,5,62,5
10305,171.200000,148.134000,132.500000,16,5,59,5
10306,171.200000,148.664000,132.500000,16,5,59,5
10307,171.200000,149.690000,132.500000,16,5,59,5
10308,171.200000,147.413000,131.600000,16,5,60,5
10309,171.200000,146.882000,130.700000,16,5,61,5
10310,171.200000,146.612000,131.600000,16,5,60,5
10311,171.200000,146.918000,127.100000,16,5,65,5
10312,171.200000,146.793000,132.500000,16,5,59,5
10313,171.200000,145.847000,128.000000,16,5,64,5
10314,171.200000,145.343000,128.000000,16,5,64,5
10315,171.200000,146.873000,133.400000,16,5,58,5
10316,171.200000,147.332000,131.600000,16,5,60,5
10317,171.200000,147.116000,131.600000,16,5,60,5
10318,171.200000,146.423000,128.900000,16,5,63,5
10319,171.200000,146.783000,135.200000,16,5,56,5
10320,171.200000,146.963000,134.300000,16,5,57,5
10321,171.200000,147.575000,135.200000,16,5,56,5
10322,171.200000,146.803000,130.700000,16,5,61,5
10323,171.200000,146.909000,128.900000,16,5,63,5
10324,171.200000,146.477000,133.400000,16,5,58,5
10325,171.200000,147.053000,128.000000,16,5,64,5
10326,171.200000,145.217000,133.400000,16,5,58,5
10327,171.200000,148.232000,130.700000,16,5,61,5
10328,171.200000,146.648000,129.800000,16,5,62,5
10329,171.200000,149.627000,131.600000,16,5,60,5
10330,171.200000,147.404000,131.600000,16,5,60,5
10331,171.200000,146.315000,116.300000,16,5,77,5
10332,171.200000,148.313000,128.900000,16,5,63,5
10333,171.200000,146.369000,128.000000,16,5,64,5
10334,171.200000,146.396000,132.500000,16,5,59,5
10335,171.200000,146.882000,130.700000,16,5,61,5
10336,171.200000,144.839000,123.500000,16,5,69,5
10337,171.200000,147.827000,127.100000,16,5,65,5
10338,171.200000,146.954000,122.600000,16,5,70,5
10339,171.200000,146.828000,131.600000,16,5,60,5
10340,171.200000,146.397000,128.000000,16,5,64,5
10341,171.200000,146.531000,128.900000,16,5,63,5
10342,171.200000,146.387000,126.200000,16,5,66,5
10343,171.200000,147.368000,131.600000,16,5,60,5
10344,171.200000,147.161000,132.500000,16,5,59,5
10345,171.200000,147.314000,130.700000,16,5,61,5
10346,171.200000,146.756000,134.300000,16,5,57,5
10347,171.200000,146.936000,132.500000,16,5,59,5
10348,171.200000,147.701000,136.100000,16,5,55,5
10349,171.200000,147.629000,126.200000,16,5,66,5
10350,171.200000,146.963000,129.800000,16,5,62,5
10351,171.200000,145.181000,125.300000,16,5,67,5
10352,171.200000,147.341000,132.500000,16,5,59,5
10353,171.200000,146.666000,126.200000,16,5,66,5
10354,171.200000,144.911000,128.900000,16,5,63,5
10355,171.200000,149.708000,125.300000,16,5,67,5
10356,171.200000,148.889000,137.000000,16,5,54,5
10357,171.200000,146.531000,130.700000,16,5,61,5
10358,171.200000,146.054000,128.900000,16,5,63,5
10359,171.200000,146.361000,133.400000,16,5,58,5
10360,171.200000,145.875000,127.100000,16,5,65,5
10361,171.200000,147.224000,129.800000,16,5,62,5
10362,171.200000,147.161000,129.800000,16,5,62,5
10363,171.200000,147.917000,131.600000,16,5,60,5
10364,171.200000,146.100000,128.000000,16,5,64,5
10365,171.200000,146.010000,128.100000,16,5,64,4
10366,171.200000,147.125000,119.900000,16,5,73,5
10367,171.200000,146.972000,136.100000,16,5,55,5
10368,171.200000,145.766000,126.200000,16,5,66,5
10369,171.200000,146.342000,131.600000,16,5,60,5
10370,171.200000,147.791000,133.400000,16,5,58,5
10371,171.200000,146.090000,128.900000,16,5,63,5
10372,171.200000,147.368000,132.500000,16,5,59,5
10373,171.200000,147.485000,134.300000,16,5,57,5
10374,171.200000,146.756000,132.500000,16,5,59,5
10375,171.200000,147.755000,128.000000,16,5,64,5
10376,171.200000,147.557000,128.900000,16,5,63,5
10377,171.200000,147.701000,134.300000,16,5,57,5
10378,171.200000,146.747000,127.100000,16,5,65,5
10379,171.200000,145.894000,125.300000,16,5,67,5
10380,171.200000,146.666000,125.300000,16,5,67,5
10381,171.200000,145.874000,125.300000,16,5,67,5
10382,171.200000,146.567000,131.600000,16,5,60,5
10383,171.200000,146.729000,122.600000,16,5,70,5
10384,171.200000,146.999000,128.900000,16,5,63,5
10385,171.200000,146.882000,129.800000,16,5,62,5
10386,171.200000,146.891000,131.600000,16,5,60,5
10387,171.200000,146.585000,133.400000,16,5,58,5
10388,171.200000,146.499000,127.200000,16,5,65,4
10389,171.200000,146.639000,128.900000,16,5,63,5
10390,171.200000,147.080000,128.000000,16,5,64,5
10391,171.200000,145.379000,127.100000,16,5,65,5
10392,171.200000,147.539000,124.400000,16,5,68,5
10393,171.200000,147.008000,122.600000,16,5,70,5
10394,171.200000,146.495000,129.800000,16,5,62,5
10395,171.200000,147.557000,126.200000,16,5,66,5
10396,171.200000,148.007000,132.500000,16,5,59,5
10397,171.200000,147.143000,127.100000,16,5,65,5
10398,171.200000,147.413000,131.600000,16,5,60,5
10399,171.200000,146.576000,124.400000,16,5,68,5
10400,171.200000,146.450000,128.900000,16,5,63,5
10401,171.200000,147.881000,132.500000,16,5,59,5
10402,171.200000,147.917000,128.900000,16,5,63,5
10403,171.200000,147.143000,132.500000,16,5,59,5
10404,171.200000,148.556000,133.400000,16,5,58,5
10405,171.200000,146.297000,129.800000,16,5,62,5
10406,171.200000,148.142000,132.500000,16,5,59,5
10407,171.200000,147.026000,128.900000,16,5,63,5
10408,171.200000,145.739000,129.800000,16,5,62,5
10409,171.200000,147.944000,130.700000,16,5,61,5
10410,171.200000,145.937000,128.900000,16,5,63,5
10411,171.200000,147.449000,134.300000,16,5,57,5
10412,171.200000,146.666000,131.600000,16,5,60,5
10413,171.200000,144.704000,121.700000,16,5,71,5
10414,171.200000,147.107000,135.200000,16,5,56,5
10415,171.200000,146.099000,126.200000,16,5,66,5
10416,171.200000,147.404000,126.200000,16,5,66,5
10417,171.200000,147.683000,132.500000,16,5,59,5
10418,171.200000,147.369000,130.700000,16,5,61,5
10419,171.200000,147.656000,128.000000,16,5,64,5
10420,171.200000,146.216000,131.600000,16,5,60,5
10421,171.200000,146.846000,128.900000,16,5,63,5
10422,171.200000,147.487000,127.100000,16,5,65,5
10423,171.200000,147.188000,128.000000,16,5,64,5
10424,171.200000,145.363000,130.700000,16,5,61,5
10425,171.200000,146.342000,132.500000,16,5,59,5
10426,171.200000,145.460000,127.100000,16,5,65,5
10427,171.200000,147.566000,130.700000,16,5,61,5
10428,171.200000,146.829000,130.700000,16,5,61,5
10429,171.200000,147.323000,133.400000,16,5,58,5
10430,171.200000,146.585000,132.500000,16,5,59,5
10431,171.200000,144.984000,128.000000,16,5,64,5
10432,171.200000,147.161000,128.000000,16,5,64,5
10433,171.200000,146.018000,132.500000,16,5,59,5
10434,171.200000,147.224000,127.100000,16,5,65,5
10435,171.200000,146.198000,128.900000,16,5,63,5
10436,171.200000,146.586000,130.700000,16,5,61,5
10437,171.200000,148.241000,132.500000,16,5,59,5
10438,171.200000,146.711000,127.100000,16,5,65,5
10439,171.200000,147.692000,131.600000,16,5,60,5
10440,171.200000,146.342000,129.800000,16,5,62,5
10441,171.200000,147.494000,130.700000,16,5,61,5
10442,171.200000,146.756000,127.100000,16,5,65,5
10443,171.200000,146.693000,131.600000,16,5,60,5
10444,171.200000,145.649000,129.800000,16,5,62,5
10445,171.200000,145.515000,124.400000,16,5,68,5
10446,171.200000,147.638000,124.400000,16,5,68,5
10447,171.200000,145.541000,125.300000,16,5,67,5
10448,171.200000,148.196000,135.200000,16,5,56,5
10449,171.200000,145.820000,119.900000,16,5,73,5
10450,171.200000,147.377000,132.500000,16,5,59,5
10451,171.200000,145.217000,132.500000,16,5,59,5
10452,171.200000,147.476000,126.200000,16,5,66,5
10453,171.200000,145.551000,123.600000,16,5,69,4
10454,171.200000,147.575000,131.600000,16,5,60,5
10455,171.200000,146.918000,124.400000,16,5,68,5
10456,171.200000,147.017000,129.800000,16,5,62,5
10457,171.200000,146.693000,132.500000,16,5,59,5
10458,171.200000,145.640000,129.800000,16,5,62,5
10459,171.200000,146.362000,129.800000,16,5,62,5
10460,171.200000,146.847000,126.200000,16,5,66,5
10461,171.200000,146.226000,130.700000,16,5,61,5
10462,171.200000,146.630000,130.700000,16,5,61,5
10463,171.200000,146.459000,130.700000,16,5,61,5
10464,171.200000,146.198000,128.000000,16,5,64,5
10465,171.200000,146.801000,130.700000,16,5,61,5
10466,171.200000,147.827000,135.200000,16,5,56,5
10467,171.200000,145.757000,129.800000,16,5,62,5
10468,171.200000,147.890000,132.500000,16,5,59,5
10469,171.200000,147.791000,131.600000,16,5,60,5
10470,171.200000,148.187000,131.600000,16,5,60,5
10471,171.200000,147.143000,131.600000,16,5,60,5
10472,171.200000,146.423000,126.200000,16,5,66,5
10473,171.200000,146.793000,134.300000,16,5,57,5
10474,171.200000,146.649000,132.500000,16,5,59,5
10475,171.200000,147.305000,130.700000,16,5,61,5
10476,171.200000,146.315000,126.200000,16,5,66,5
10477,171.200000,147.548000,136.100000,16,5,55,5
10478,171.200000,148.799000,134.300000,16,5,57,5
10479,171.200000,147.845000,128.000000,16,5,64,5
10480,171.200000,147.494000,130.700000,16,5,61,5
10481,171.200000,147.314000,124.400000,16,5,68,5
10482,171.200000,146.513000,128.000000,16,5,64,5
10483,171.200000,147.251000,123.500000,16,5,69,5
10484,171.200000,147.134000,129.800000,16,5,62,5
10485,171.200000,145.784000,128.900000,16,5,63,5
10486,171.200000,147.242000,130.700000,16,5,61,5
10487,171.200000,147.593000,131.600000,16,5,60,5
10488,171.200000,146.900000,129.800000,16,5,62,5
10489,171.200000,147.458000,128.000000,16,5,64,5
10490,171.200000,147.278000,123.500000,16,5,69,5
10491,171.200000,147.665000,128.000000,16,5,64,5
10492,171.200000,145.146000,123.500000,16,5,69,5
10493,171.200000,146.306000,131.600000,16,5,60,5
10494,171.200000,147.926000,121.700000,16,5,71,5
10495,171.200000,146.351000,130.700000,16,5,61,5
10496,171.200000,147.440000,134.300000,16,5,57,5
10497,171.200000,147.134000,136.100000,16,5,55,5
10498,171.200000,146.522000,126.200000,16,5,66,5
10499,171.200000,145.587000,130.700000,16,5,61,5
10500,171.200000,147.260000,132.500000,16,5,59,5
10501,171.200000,147.710000,128.000000,16,5,64,5
10502,171.200000,147.350000,130.700000,16,5,61,5
10503,171.200000,145.937000,128.900000,16,5,63,5
10504,171.200000,147.387000,131.700000,16,5,60,4
10505,171.200000,146.495000,129.800000,16,5,62,5
10506,171.200000,147.566000,128.900000,16,5,63,5
10507,171.200000,146.153000,128.900000,16,5,63,5
10508,171.200000,146.135000,128.000000,16,5,64,5
10509,171.200000,146.225000,134.300000,16,5,57,5
10510,171.200000,146.739000,128.000000,16,5,64,5
10511,171.200000,144.938000,131.600000,16,5,60,5
10512,171.200000,148.079000,133.400000,16,5,58,5
10513,171.200000,148.241000,133.400000,16,5,58,5
10514,171.200000,146.297000,129.800000,16,5,62,5
10515,171.200000,146.135000,128.900000,16,5,63,5
10516,171.200000,146.036000,127.100000,16,5,65,5
10517,171.200000,146.234000,126.200000,16,5,66,5
10518,171.200000,146.352000,128.000000,16,5,64,5
10519,171.200000,146.279000,131.600000,16,5,60,5
10520,171.200000,147.179000,122.600000,16,5,70,5
10521,171.200000,146.441000,132.500000,16,5,59,5
10522,171.200000,146.423000,129.800000,16,5,62,5
10523,171.200000,147.053000,126.200000,16,5,66,5
10524,171.200000,147.459000,132.500000,16,5,59,5
10525,171.200000,146.396000,130.700000,16,5,61,5
10526,171.200000,146.415000,129.000000,16,5,63,4
10527,171.200000,147.026000,131.600000,16,5,60,5
10528,171.200000,147.431000,133.400000,16,5,58,5
10529,171.200000,145.911000,129.800000,16,5,62,5
10530,171.200000,146.000000,129.800000,16,5,62,5
10531,171.200000,147.080000,133.400000,16,5,58,5
10532,171.200000,149.042000,137.000000,16,5,54,5
10533,171.200000,147.719000,132.500000,16,5,59,5
10534,171.200000,148.898000,132.500000,16,5,59,5
10535,171.200000,146.576000,135.200000,16,5,56,5
10536,171.200000,147.467000,130.700000,16,5,61,5
10537,171.200000,146.819000,127.100000,16,5,65,5
10538,171.200000,146.612000,125.300000,16,5,67,5
10539,171.200000,146.414000,129.800000,16,5,62,5
10540,171.200000,147.422000,132.500000,16,5,59,5
10541,171.200000,146.468000,135.200000,16,5,56,5
10542,171.200000,145.388000,128.000000,16,5,64,5
10543,171.200000,146.720000,133.400000,16,5,58,5
10544,171.200000,148.025000,133.400000,16,5,58,5
10545,171.200000,146.936000,128.000000,16,5,64,5
10546,171.200000,145.964000,134.300000,16,5,57,5
10547,171.200000,146.883000,134.300000,16,5,57,5
10548,171.200000,148.430000,135.200000,16,5,56,5
10549,171.200000,146.918000,130.700000,16,5,61,5
10550,171.200000,146.693000,128.000000,16,5,64,5
10551,171.200000,147.449000,130.700000,16,5,61,5
10552,171.200000,146.648000,126.200000,16,5,66,5
10553,171.200000,147.071000,129.800000,16,5,62,5
10554,171.200000,148.556000,130.700000,16,5,61,5
10555,171.200000,146.981000,130.700000,16,5,61,5
10556,171.200000,148.934000,131.600000,16,5,60,5
10557,171.200000,148.089000,127.100000,16,5,65,5
10558,171.200000,147.053000,135.200000,16,5,56,5
10559,171.200000,145.964000,127.100000,16,5,65,5
10560,171.200000,147.539000,131.600000,16,5,60,5
10561,171.200000,146.945000,121.700000,16,5,71,5
10562,171.200000,146.351000,128.900000,16,5,63,5
10563,171.200000,148.421000,133.400000,16,5,58,5
10564,171.200000,146.054000,128.000000,16,5,64,5
10565,171.200000,146.468000,131.600000,16,5,60,5
10566,171.200000,148.215000,128.000000,16,5,64,5
