Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
0,1256.300000,1217.933000,16.554450,0,248,6
1,1256.300000,1214.450000,17.360204,15,248,6
2,1256.300000,1218.689000,17.322742,6,248,6
3,1256.300000,1215.161000,16.700904,15,248,6
4,1273.400000,1219.058000,15.037155,11,229,6
5,1273.400000,1218.311000,16.442828,15,229,6
6,1273.400000,1218.923000,15.070878,6,229,6
7,1273.400000,1216.664000,16.695386,15,229,6
8,1273.400000,1219.823000,17.282088,11,229,6
9,1273.400000,1217.096000,17.677760,8,229,6
10,1273.400000,1217.879000,16.342719,3,229,6
11,1273.400000,1218.941000,17.363934,2,229,6
12,1273.400000,1217.492000,18.238397,15,229,6
13,1273.400000,1217.240000,16.208998,15,229,6
14,1273.400000,1218.806000,16.660563,15,229,6
15,1273.400000,1217.384000,16.594750,11,229,6
16,1273.400000,1221.470000,17.367668,15,229,6
17,1273.400000,1220.957000,18.290540,15,229,6
18,1273.400000,1216.286000,18.647348,15,229,6
19,1273.400000,1215.125000,16.808268,15,229,6
20,1273.400000,1217.717000,16.952357,15,229,6
21,1273.400000,1220.840000,17.047340,15,229,6
22,1273.400000,1219.013000,18.898395,15,229,6
23,1273.400000,1218.635000,18.732706,11,229,6
24,1273.400000,1217.384000,17.831415,15,229,6
25,1273.400000,1218.842000,18.304673,3,229,6
26,1273.400000,1221.812000,17.483588,3,229,6
27,1273.400000,1220.183000,18.514929,15,229,6
28,1273.400000,1217.834000,16.367940,3,229,6
29,1273.400000,1219.751000,19.102866,5,229,6
30,1273.400000,1216.934000,18.683454,10,229,6
31,1273.400000,1218.788000,17.486368,3,229,6
32,1273.400000,1219.625000,17.450893,15,229,6
33,1273.400000,1218.581000,18.905183,15,229,6
34,1273.400000,1217.861000,16.886118,4,229,6
35,1273.400000,1220.921000,17.227747,12,229,6
36,1273.400000,1217.969000,16.452578,5,229,6
37,1273.400000,1216.691000,17.540303,15,229,6
38,1273.400000,1220.192000,18.221513,15,229,6
39,1273.400000,1219.256000,17.812598,4,229,6
40,1273.400000,1219.823000,17.193277,10,229,6
41,1273.400000,1219.679000,18.229253,8,229,6
42,1273.400000,1219.967000,17.418037,2,229,6
43,1273.400000,1218.518000,18.946221,6,229,6
44,1273.400000,1220.201000,18.821793,15,229,6
45,1273.400000,1217.150000,18.582548,15,229,6
46,1273.400000,1218.788000,18.022881,8,229,6
47,1273.400000,1221.380000,16.931485,11,229,6
48,1273.400000,1219.004000,17.468961,6,229,6
49,1273.400000,1218.320000,16.493835,15,229,6
50,1273.400000,1219.193000,17.999485,15,229,6
51,1273.400000,1218.293000,17.925079,5,229,6
52,1273.400000,1216.313000,16.456103,3,229,6
53,1273.400000,1218.059000,17.465796,2,229,6
54,1273.400000,1220.336000,17.129778,5,229,6
55,1273.400000,1220.993000,16.596573,2,229,6
56,1273.400000,1217.942000,18.075791,12,229,6
57,1273.400000,1222.451000,17.034932,4,229,6
58,1273.400000,1220.444000,15.836788,10,229,6
59,1273.400000,1216.646000,16.722484,3,229,6
60,1273.400000,1216.961000,17.756384,3,229,6
61,1273.400000,1216.259000,17.507947,15,229,6
62,1273.400000,1219.958000,18.139758,15,229,6
63,1273.400000,1217.303000,19.138519,5,229,6
64,1273.400000,1217.555000,16.794287,7,229,6
65,1273.400000,1218.734000,18.449175,8,229,6
66,1273.400000,1215.152000,19.016674,9,229,6
67,1273.400000,1220.624000,18.394609,5,229,6
68,1273.400000,1219.715000,20.114295,4,229,6
69,1273.400000,1218.023000,19.005330,15,229,6
70,1273.400000,1219.220000,17.865397,11,229,6
71,1273.400000,1221.794000,16.723647,10,229,6
72,1273.400000,1215.386000,18.358862,10,229,6
73,1273.400000,1218.626000,18.733417,15,229,6
74,1273.400000,1219.130000,17.450023,12,229,6
75,1273.400000,1216.160000,18.813229,3,229,6
76,1273.400000,1218.293000,18.022421,15,229,6
77,1273.400000,1218.581000,19.141498,15,229,6
78,1273.400000,1217.861000,16.856351,15,229,6
79,1273.400000,1216.277000,16.721823,13,229,6
80,1273.400000,1218.905000,17.423951,9,229,6
81,1273.400000,1218.401000,19.486151,15,229,6
82,1273.400000,1219.157000,16.861905,8,229,6
83,1273.400000,1216.088000,18.282578,15,229,6
