Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
0,163.100000,146.684000,5.710739,0,25,5
1,163.100000,147.206000,6.362968,15,25,5
2,163.100000,144.940000,6.326927,15,25,5
3,163.100000,145.901000,5.988748,15,25,5
4,163.100000,145.730000,6.330142,15,25,5
5,163.100000,146.045000,6.137677,7,25,5
6,163.100000,146.846000,6.343334,15,25,5
7,163.100000,147.035000,6.524069,4,25,5
8,163.100000,145.838000,6.728221,15,25,5
9,164.000000,146.837000,6.331108,7,24,5
10,165.800000,146.774000,7.107174,15,22,5
11,165.800000,146.009000,6.005765,15,22,5
12,165.800000,147.737000,6.729274,11,22,5
13,165.800000,146.657000,5.714617,15,22,5
14,165.800000,146.648000,5.856338,15,22,5
15,165.800000,145.073000,6.219065,15,22,5
16,165.800000,145.766000,6.484523,15,22,5
17,165.800000,145.929000,6.503050,15,22,5
18,165.800000,147.071000,5.801608,15,22,5
19,165.800000,146.027000,6.389943,15,22,5
20,165.800000,148.547000,5.492294,15,22,5
21,165.800000,146.586000,6.699985,15,22,5
22,165.800000,146.270000,6.458088,15,22,5
23,165.800000,146.279000,6.428161,15,22,5
24,165.800000,146.333000,6.892678,8,22,5
25,165.800000,147.944000,5.957320,2,22,5
26,165.800000,146.963000,6.768880,15,22,5
27,165.800000,145.514000,6.020482,15,22,5
28,165.800000,147.440000,6.093472,15,22,5
29,165.800000,146.198000,6.521840,15,22,5
30,165.800000,146.774000,6.054827,15,22,5
31,165.800000,147.360000,6.039917,15,22,5
32,165.800000,146.684000,6.052284,15,22,5
33,165.800000,146.443000,5.997537,15,22,5
34,165.800000,147.503000,6.736252,15,22,5
35,165.800000,146.217000,5.861895,15,22,5
36,165.800000,147.314000,6.531570,15,22,5
37,165.800000,146.378000,5.914281,15,22,5
38,165.800000,146.414000,6.429075,8,22,5
39,165.800000,145.352000,6.206843,15,22,5
40,165.800000,146.873000,5.795686,7,22,5
41,165.800000,146.423000,6.421555,5,22,5
42,165.800000,147.035000,6.397443,7,22,5
43,165.800000,146.640000,6.100557,15,22,5
44,165.800000,145.686000,6.711662,7,22,5
45,165.800000,147.053000,5.810481,11,22,5
46,165.800000,147.530000,6.084825,12,22,5
47,165.800000,147.152000,6.473847,15,22,5
48,165.800000,146.639000,6.423876,12,22,5
49,165.800000,147.692000,6.161261,15,22,5
50,165.800000,146.891000,6.044751,6,22,5
51,165.800000,145.991000,6.611779,15,22,5
52,165.800000,146.783000,6.472064,3,22,5
53,165.800000,145.820000,6.642951,15,22,5
54,165.800000,146.315000,6.346596,15,22,5
55,165.800000,146.819000,6.402151,15,22,5
56,165.800000,145.019000,7.299544,3,22,5
57,165.800000,146.540000,6.713300,15,22,5
58,165.800000,146.621000,6.891550,15,22,5
59,165.800000,146.459000,6.794249,15,22,5
60,165.800000,146.468000,6.766755,15,22,5
61,165.800000,147.134000,6.751344,15,22,5
62,165.800000,145.928000,7.311280,15,22,5
63,165.800000,146.000000,7.110570,15,22,5
64,165.800000,146.693000,6.887035,2,22,5
65,165.800000,146.459000,5.809700,11,22,5
66,165.800000,145.478000,6.233018,15,22,5
67,165.800000,146.864000,6.287027,15,22,5
68,165.800000,145.929000,5.911333,11,22,5
69,165.800000,146.252000,6.757891,4,22,5
70,165.800000,146.999000,6.767252,15,22,5
71,165.800000,147.089000,5.884231,8,22,5
72,165.800000,146.127000,7.040239,15,22,5
73,165.800000,146.513000,6.041749,6,22,5
74,165.800000,145.451000,5.581299,15,22,5
75,165.800000,145.865000,6.312042,2,22,5
76,165.800000,146.153000,6.591608,15,22,5
77,165.800000,146.829000,5.952903,4,22,5
78,165.800000,146.523000,6.261755,15,22,5
79,165.800000,147.026000,6.260042,2,22,5
80,165.800000,147.505000,5.999290,12,22,5
81,165.800000,146.333000,5.812711,15,22,5
82,165.800000,145.910000,6.747600,4,22,5
83,165.800000,146.460000,6.423223,12,22,5
84,165.800000,147.134000,6.308506,15,22,5
85,165.800000,146.424000,6.152952,2,22,5
86,165.800000,145.766000,6.309790,15,22,5
87,165.800000,145.829000,6.635259,10,22,5
88,165.800000,145.415000,6.962505,8,22,5
89,165.800000,146.135000,6.429018,3,22,5
90,165.800000,145.640000,6.414671,15,22,5
91,165.800000,147.098000,5.621334,3,22,5
92,165.800000,146.162000,7.083612,11,22,5
93,165.800000,146.855000,5.996155,15,22,5
94,165.800000,147.332000,5.753640,3,22,5
95,165.800000,146.468000,6.280014,15,22,5
96,165.800000,146.144000,6.172347,2,22,5
97,165.800000,145.739000,6.754552,15,22,5
98,165.800000,147.593000,6.143586,2,22,5
99,165.800000,146.522000,5.871671,15,22,5
100,165.800000,146.063000,6.314454,9,22,5
101,165.800000,146.306000,7.236157,15,22,5
102,165.800000,147.386000,5.648416,13,22,5
103,165.800000,146.045000,6.654373,5,22,5
104,165.800000,146.882000,5.960392,15,22,5
105,165.800000,145.802000,6.838318,9,22,5
106,165.800000,146.371000,6.971389,15,22,5
107,165.800000,145.767000,6.776268,8,22,5
108,165.800000,147.242000,6.575275,3,22,5
109,165.800000,147.764000,6.029221,5,22,5
110,165.800000,146.064000,6.344738,15,22,5
111,165.800000,146.315000,6.221565,5,22,5
112,165.800000,147.800000,6.139821,4,22,5
113,165.800000,146.792000,6.737725,3,22,5
114,165.800000,146.108000,5.615135,9,22,5
115,165.800000,147.135000,6.627132,3,22,5
116,165.800000,148.259000,6.567528,6,22,5
117,167.600000,146.270000,6.298071,7,20,5
118,167.600000,146.729000,5.256640,4,20,5
119,167.600000,146.801000,6.754073,2,20,5
120,167.600000,146.973000,6.706070,6,20,5
121,167.600000,147.296000,6.088578,3,20,5
122,167.600000,146.901000,6.348677,8,20,5
123,167.600000,146.018000,6.596429,6,20,5
124,167.600000,147.503000,6.559580,2,20,5
125,167.600000,147.053000,6.254909,10,20,5
126,167.600000,146.738000,6.828598,3,20,5
127,167.600000,146.333000,6.530621,15,20,5
128,167.600000,146.855000,6.927516,5,20,5
129,167.600000,147.710000,6.466862,7,20,5
130,167.600000,145.505000,6.282458,11,20,5
131,167.600000,147.504000,6.493026,2,20,5
132,167.600000,145.370000,6.088818,11,20,5
133,167.600000,147.341000,6.194322,2,20,5
134,167.600000,146.702000,5.923039,10,20,5
135,167.600000,147.251000,6.366373,2,20,5
136,167.600000,147.017000,6.273788,6,20,5
137,167.600000,146.522000,6.861495,5,20,5
138,167.600000,146.333000,6.972131,3,20,5
