Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
0,186.200000,169.487000,6.300328,0,32,5
1,186.200000,169.559000,7.067717,7,32,5
2,188.000000,169.010000,6.560130,4,30,5
3,188.000000,170.711000,6.004147,3,30,5
4,188.000000,169.829000,6.582557,5,30,5
5,188.900000,169.190000,6.479375,25,29,5
6,188.900000,169.415000,7.040020,10,29,5
7,188.900000,169.685000,6.217658,25,29,5
8,188.900000,168.785000,6.682311,6,29,5
9,188.900000,168.660000,7.330321,6,29,5
10,188.900000,170.630000,6.898369,25,29,5
11,188.900000,171.233000,6.717709,25,29,5
12,188.900000,169.217000,7.197361,25,29,5
13,188.900000,169.217000,6.504522,13,29,5
14,188.900000,170.414000,8.076386,9,29,5
15,188.900000,169.145000,6.643408,25,29,5
16,188.900000,170.117000,6.528140,25,29,5
17,188.900000,170.225000,6.162700,25,29,5
18,188.900000,170.333000,6.824178,25,29,5
19,188.900000,168.416000,7.492326,25,29,5
20,188.900000,169.631000,6.370443,25,29,5
21,188.900000,169.874000,6.048134,25,29,5
22,188.900000,169.622000,7.415235,19,29,5
23,188.900000,169.415000,7.110997,25,29,5
24,188.900000,170.234000,6.872630,25,29,5
25,188.900000,169.352000,6.934183,25,29,5
26,188.900000,168.497000,8.106053,25,29,5
27,188.900000,169.406000,6.562253,13,29,5
28,188.900000,170.261000,6.908689,25,29,5
29,188.900000,169.883000,7.095351,25,29,5
30,188.900000,169.487000,6.517709,25,29,5
31,188.900000,169.424000,6.119365,14,29,5
32,188.900000,169.901000,6.837507,3,29,5
33,188.900000,169.559000,6.230828,25,29,5
34,188.900000,170.369000,6.248483,25,29,5
35,188.900000,169.307000,6.775578,9,29,5
36,188.900000,170.054000,6.427059,25,29,5
37,188.900000,169.676000,6.631382,16,29,5
38,188.900000,168.722000,7.312942,3,29,5
39,188.900000,171.251000,6.227447,25,29,5
40,188.900000,167.579000,6.264795,25,29,5
41,188.900000,168.983000,6.513234,25,29,5
42,188.900000,168.561000,7.090880,25,29,5
43,188.900000,169.217000,7.367538,22,29,5
44,188.900000,170.216000,7.205758,25,29,5
45,188.900000,170.396000,6.177069,10,29,5
46,188.900000,170.000000,7.385486,21,29,5
47,188.900000,168.713000,7.391247,13,29,5
48,188.900000,170.675000,6.728215,25,29,5
49,188.900000,168.641000,6.565060,25,29,5
50,188.900000,171.503000,6.307780,17,29,5
51,188.900000,170.207000,7.214447,18,29,5
52,188.900000,170.396000,6.626250,23,29,5
53,188.900000,169.487000,6.644481,18,29,5
54,188.900000,170.945000,6.882941,6,29,5
55,188.900000,170.567000,6.353331,25,29,5
56,188.900000,170.180000,6.730171,11,29,5
57,190.700000,170.567000,7.056430,15,27,5
58,190.700000,169.937000,6.828450,25,27,5
59,190.700000,168.956000,7.494055,11,27,5
60,190.700000,169.325000,7.979478,4,27,5
61,190.700000,169.388000,7.647225,7,27,5
62,190.700000,169.523000,6.873614,18,27,5
63,190.700000,168.326000,7.721161,25,27,5
64,190.700000,169.775000,7.416541,25,27,5
65,190.700000,169.010000,7.214049,3,27,5
66,190.700000,171.116000,6.884994,2,27,5
67,190.700000,168.227000,7.514278,23,27,5
68,190.700000,169.622000,6.837844,25,27,5
69,190.700000,170.216000,6.305295,11,27,5
70,190.700000,168.119000,6.792580,4,27,5
71,190.700000,170.414000,6.868858,20,27,5
